,date,close,diff,open,high,low,volume
1,2020-09-16,3755,5,3790,3900,3735,2107976
2,2020-09-15,3760,5,3780,3850,3760,1956887
3,2020-09-14,3765,40,3735,3815,3705,1601130
4,2020-09-11,3725,15,3865,3895,3715,3029527
5,2020-09-10,3710,65,3685,3860,3645,2079431
9,2020-09-09,3645,25,3555,3900,3550,4144429
10,2020-09-08,3670,120,3780,3780,3660,1614568
11,2020-09-07,3790,150,3640,3830,3635,3405654
12,2020-09-04,3640,105,3630,3675,3580,1685579
13,2020-09-03,3745,170,3600,3860,3590,7098488
16,2020-09-02,3575,10,3600,3640,3560,1153832
17,2020-09-01,3565,5,3625,3710,3565,2582774
18,2020-08-31,3570,120,3490,3605,3430,2309649
19,2020-08-28,3450,30,3460,3565,3405,1996076
20,2020-08-27,3420,100,3360,3770,3250,12039371
24,2020-08-26,3320,35,3360,3380,3280,1660599
25,2020-08-25,3355,190,3195,3735,3185,11258668
26,2020-08-24,3165,10,3160,3205,3045,863390
27,2020-08-21,3155,75,3090,3245,3090,1432097
28,2020-08-20,3080,135,3175,3235,3045,1751016
31,2020-08-19,3215,35,3180,3295,3180,981648
32,2020-08-18,3180,215,3420,3420,3170,1968497
33,2020-08-14,3395,130,3500,3520,3380,1401716
34,2020-08-13,3525,105,3520,3575,3460,2596930
35,2020-08-12,3420,10,3475,3540,3410,2099118
39,2020-08-11,3410,20,3425,3555,3395,3974661
40,2020-08-10,3390,220,3565,3580,3340,4753088
41,2020-08-07,3610,720,3630,3870,3575,11559459
42,2020-08-06,4330,60,4300,4405,4270,1918354
43,2020-08-05,4270,35,4255,4350,4240,1857808
46,2020-08-04,4235,20,4195,4295,4195,1191915
47,2020-08-03,4215,105,4260,4310,4195,1859100
48,2020-07-31,4320,45,4345,4395,4320,1116010
49,2020-07-30,4365,25,4400,4475,4340,1205383
50,2020-07-29,4390,90,4480,4490,4385,1190425
54,2020-07-28,4480,0,4485,4540,4460,1020652
55,2020-07-27,4480,85,4570,4650,4475,1265954
56,2020-07-24,4565,35,4480,4740,4480,1974977
57,2020-07-23,4530,65,4595,4705,4510,1697130
58,2020-07-22,4595,105,4705,4720,4580,1355187
61,2020-07-21,4700,10,4795,4895,4655,4658834
62,2020-07-20,4690,130,4590,4710,4575,2878905
63,2020-07-17,4560,190,4410,4775,4405,10388280
64,2020-07-16,4370,0,4370,4420,4345,1073233
65,2020-07-15,4370,10,4395,4445,4350,1466964
69,2020-07-14,4360,40,4305,4415,4275,1846664
70,2020-07-13,4320,30,4300,4360,4300,1110379
71,2020-07-10,4290,75,4345,4370,4255,1603774
72,2020-07-09,4365,110,4330,4755,4300,8768125
