,date,close,diff,open,high,low,volume
1,2020-09-16,33350,200,33600,34000,32650,1091767
2,2020-09-15,33550,650,33600,35050,33250,2024353
3,2020-09-14,32900,3000,30600,32900,30450,1862684
4,2020-09-11,29900,50,29700,30100,29200,279133
5,2020-09-10,29950,100,30200,30300,29650,337561
9,2020-09-09,29850,600,29900,30450,29650,325654
10,2020-09-08,30450,100,30900,31150,30300,449246
11,2020-09-07,30550,150,30500,30700,29750,431834
12,2020-09-04,30700,700,29450,30700,29450,613702
13,2020-09-03,31400,450,32000,32000,31250,449446
16,2020-09-02,31850,400,31900,32100,31300,484951
17,2020-09-01,32250,850,31400,32350,30600,1002356
18,2020-08-31,31400,1900,30300,31700,30100,1519774
19,2020-08-28,29500,750,29050,30300,28900,1105312
20,2020-08-27,28750,1100,29950,29950,28700,820373
24,2020-08-26,29850,150,30100,30600,29500,918659
25,2020-08-25,29700,1000,33250,33850,29650,4568387
26,2020-08-24,28700,200,28500,29000,27800,509183
27,2020-08-21,28500,200,28500,29400,28000,505916
28,2020-08-20,28300,1600,29500,30000,28000,710023
31,2020-08-19,29900,850,29100,30200,28850,568867
32,2020-08-18,29050,2700,31050,31200,28800,884724
33,2020-08-14,31750,0,31450,32050,30500,658302
34,2020-08-13,31750,850,33150,33250,31250,832445
35,2020-08-12,32600,1200,33200,33400,31750,971539
39,2020-08-11,33800,700,33650,34650,32200,1267339
40,2020-08-10,33100,1900,31250,34650,31000,2300018
41,2020-08-07,31200,1100,31200,32250,30450,1681465
42,2020-08-06,30100,1400,28900,30100,28800,1322563
43,2020-08-05,28700,300,28500,29800,28400,1581269
46,2020-08-04,28400,850,27350,28400,27250,997430
47,2020-08-03,27550,0,27850,28600,26600,1186878
48,2020-07-31,27550,350,27200,28250,26800,2304027
49,2020-07-30,27200,3300,23900,27600,23900,4743705
50,2020-07-29,23900,500,23300,24050,23050,457281
54,2020-07-28,23400,150,23250,23650,23100,372231
55,2020-07-27,23250,150,23200,23500,23100,333029
56,2020-07-24,23400,650,23750,24100,23400,286205
57,2020-07-23,24050,300,23700,24250,23300,378488
58,2020-07-22,23750,600,24350,24350,23600,504056
61,2020-07-21,24350,100,24450,24600,24150,408706
62,2020-07-20,24250,500,24750,25100,24050,485104
63,2020-07-17,24750,400,24350,24750,24050,358347
64,2020-07-16,24350,150,24300,25000,24150,590095
65,2020-07-15,24200,800,23800,25000,23700,1077349
69,2020-07-14,23400,350,22900,23450,22600,347085
70,2020-07-13,23050,750,22500,23200,22350,352856
71,2020-07-10,22300,400,22750,22750,22050,364850
72,2020-07-09,22700,550,23300,23550,22700,451556
73,2020-07-08,23250,50,23200,23450,22850,324173
76,2020-07-07,23200,250,23700,23700,22900,371441
77,2020-07-06,23450,900,22700,23700,22400,510357
78,2020-07-03,22550,50,22600,23000,22350,328840
79,2020-07-02,22500,350,22200,22500,22200,358297
80,2020-07-01,22150,200,22600,22700,22000,440965
84,2020-06-30,22350,150,22550,22700,22250,436125
85,2020-06-29,22200,1000,22750,22950,22000,475873
86,2020-06-26,23200,100,23350,23400,23000,290939
87,2020-06-25,23100,950,23500,23600,23050,603397
88,2020-06-24,24050,700,23600,24600,23500,637670
91,2020-06-23,23350,50,23700,24250,23250,486398
92,2020-06-22,23400,500,23600,23750,23200,322126
93,2020-06-19,23900,250,24450,24600,23700,387005
94,2020-06-18,24150,400,24450,24800,24050,343477
95,2020-06-17,24550,50,24450,24600,24000,304552
99,2020-06-16,24600,1400,23800,24600,23550,560726
100,2020-06-15,23200,2300,25050,25050,23200,850666
101,2020-06-12,25500,1550,25200,25800,25000,966801
102,2020-06-11,27050,500,27250,27650,26800,474844
103,2020-06-10,27550,650,28100,28200,27200,473295
106,2020-06-09,28200,400,28800,29100,27900,463737
107,2020-06-08,28600,700,28350,28800,27850,627219
108,2020-06-05,27900,100,27650,27950,27350,440753
109,2020-06-04,27800,250,28450,28650,27300,644908
110,2020-06-03,28050,1100,27750,28750,27400,1129134
114,2020-06-02,26950,50,26850,27200,26550,519750
115,2020-06-01,27000,350,26500,27450,26300,363028
116,2020-05-29,26650,50,26200,27100,25850,401450
117,2020-05-28,26700,700,27700,28100,25850,638089
118,2020-05-27,27400,100,27700,27900,27150,552341
121,2020-05-26,27300,1250,26100,27350,25700,841715
122,2020-05-25,26050,700,25400,26050,25050,368792
123,2020-05-22,25350,1250,26350,26400,25100,699663
124,2020-05-21,26600,200,26750,27200,26400,706367
125,2020-05-20,26400,200,26100,26550,25500,732897
129,2020-05-19,26600,3150,24350,27000,24200,2334798
130,2020-05-18,23450,0,23550,23650,23000,262003
131,2020-05-15,23450,50,23600,23650,23150,285051
132,2020-05-14,23500,800,24300,24300,23050,456204
133,2020-05-13,24300,250,23350,24300,23250,301707
136,2020-05-12,24050,1050,24950,25000,23800,553106
137,2020-05-11,25100,400,24750,25600,24700,884998
138,2020-05-08,24700,1750,22950,24700,22950,816975
139,2020-05-07,22950,150,22900,23000,22650,290291
140,2020-05-06,23100,100,23300,23400,22900,348842
144,2020-05-04,23000,650,23100,23150,22650,311781
145,2020-04-29,23650,450,23200,24250,23200,560473
146,2020-04-28,23200,150,23450,23650,23050,407340
147,2020-04-27,23350,550,22950,23450,22850,419058
148,2020-04-24,22800,900,23400,23450,22800,448488
151,2020-04-23,23700,50,23950,24100,23600,370030
152,2020-04-22,23650,700,23600,23950,23100,605709
153,2020-04-21,24350,950,25050,25150,23600,473443
154,2020-04-20,25300,0,25500,25700,25050,299214
155,2020-04-17,25300,1000,24700,25500,24600,609915
159,2020-04-16,24300,250,24000,24500,23500,395888
160,2020-04-14,24550,200,24400,24800,24150,445373
161,2020-04-13,24350,1350,25450,25450,24000,515665
162,2020-04-10,25700,0,26000,27150,24750,864795
163,2020-04-09,25700,2100,24400,25950,24000,1159857
166,2020-04-08,23600,700,23900,24300,23200,451915
167,2020-04-07,24300,900,23750,25000,23550,617519
