,date,close,diff,open,high,low,volume
1,2020-09-16,242500,8500,233000,242500,231000,650094
2,2020-09-15,234000,1500,235000,235500,231500,306934
3,2020-09-14,232500,6500,227000,235000,227000,417530
4,2020-09-11,226000,2000,221500,226500,221000,236329
5,2020-09-10,224000,500,225500,226000,223500,335130
9,2020-09-09,223500,2000,223000,227500,222000,260718
10,2020-09-08,225500,0,227500,231000,224000,279719
11,2020-09-07,225500,4500,228000,228500,224500,272841
12,2020-09-04,230000,3500,224000,231000,224000,442319
13,2020-09-03,233500,2000,238000,238000,232000,425972
16,2020-09-02,235500,3000,239000,240500,232500,564954
17,2020-09-01,238500,14500,225000,241000,225000,915042
18,2020-08-31,224000,2000,232500,236000,224000,805029
19,2020-08-28,226000,9000,217500,230000,217500,778178
20,2020-08-27,217000,6500,224500,225000,217000,322599
24,2020-08-26,223500,4000,220000,224000,216000,345505
25,2020-08-25,219500,2500,221000,226000,219000,377235
26,2020-08-24,217000,6000,212500,218000,208500,295989
27,2020-08-21,211000,6500,210000,214000,205000,392349
28,2020-08-20,204500,12500,213000,215000,203500,519337
31,2020-08-19,217000,2500,214000,218000,213500,369044
32,2020-08-18,214500,9500,220000,224500,213000,535693
33,2020-08-14,224000,4000,228500,230000,218500,462365
34,2020-08-13,228000,1500,231500,240000,225000,983401
35,2020-08-12,229500,9500,232500,235500,227500,604103
39,2020-08-11,239000,1000,239000,241000,230000,626321
40,2020-08-10,238000,14500,226500,245000,226000,1265411
41,2020-08-07,223500,1000,222500,227500,216000,635205
42,2020-08-06,222500,10000,213000,223500,212500,831406
43,2020-08-05,212500,4500,207000,213000,206000,435388
46,2020-08-04,208000,2000,206500,212000,206500,371368
47,2020-08-03,206000,500,208000,208500,203000,292704
48,2020-07-31,205500,7500,211500,213000,205000,386250
49,2020-07-30,213000,1000,212500,217500,212000,399720
50,2020-07-29,212000,8000,202000,212000,200500,557688
54,2020-07-28,204000,500,204500,206000,202500,333839
55,2020-07-27,203500,0,203500,210000,202000,394211
56,2020-07-24,203500,8000,207000,214000,203500,566590
57,2020-07-23,211500,500,209500,214000,206500,511415
58,2020-07-22,211000,6000,217000,219500,211000,386754
61,2020-07-21,217000,7000,221500,224000,216000,558469
62,2020-07-20,224000,3500,222000,227500,219000,434885
63,2020-07-17,220500,7500,213000,221000,212500,436200
64,2020-07-16,213000,2500,216500,220000,213000,402205
65,2020-07-15,215500,5500,213500,223000,213000,815163
69,2020-07-14,210000,5500,203500,211500,200000,549007
70,2020-07-13,204500,12000,194500,205500,193500,416475
71,2020-07-10,192500,5000,195500,196500,191000,280706
72,2020-07-09,197500,1500,201000,201000,197500,299020
73,2020-07-08,199000,2000,200000,203500,199000,271449
76,2020-07-07,201000,3500,205500,206000,199000,352141
77,2020-07-06,204500,9000,197000,206000,194500,336074
78,2020-07-03,195500,1000,196000,199500,194500,165056
