,date,close,diff,open,high,low,volume
1,2020-09-16,110000,0,109500,110500,108500,40674
2,2020-09-15,110000,1500,112500,113000,108000,63199
3,2020-09-14,111500,3000,110500,113000,108500,81840
4,2020-09-11,108500,3000,105500,109000,105500,62057
5,2020-09-10,105500,0,106000,107000,105000,33957
9,2020-09-09,105500,2500,106500,107500,104500,72776
10,2020-09-08,108000,1500,107000,110500,106000,72027
11,2020-09-07,106500,1500,109500,110000,105500,75600
12,2020-09-04,108000,3000,107500,109000,106500,63676
13,2020-09-03,111000,6000,106500,112000,106500,144078
16,2020-09-02,105000,1000,107500,107500,104000,44835
17,2020-09-01,106000,500,105500,107000,104500,60520
18,2020-08-31,106500,1000,108000,109500,105500,65018
19,2020-08-28,107500,3000,111500,111500,106500,96315
20,2020-08-27,110500,500,109000,110500,108000,70456
24,2020-08-26,110000,2500,112500,112500,109000,64866
25,2020-08-25,112500,2000,111500,113000,111000,53887
26,2020-08-24,110500,500,114000,114000,109000,76678
27,2020-08-21,111000,0,112500,112500,108500,57542
28,2020-08-20,111000,1000,109500,113000,108500,114735
31,2020-08-19,110000,1000,111000,112500,108500,98617
32,2020-08-18,111000,8500,119500,120000,107500,322176
33,2020-08-14,119500,500,120500,121500,115500,84080
34,2020-08-13,120000,1500,121000,122500,119000,57603
35,2020-08-12,121500,1500,123000,124500,119500,79353
39,2020-08-11,123000,3000,125000,125500,122000,80435
40,2020-08-10,126000,500,126500,127000,123000,72466
41,2020-08-07,126500,5500,119500,126500,118500,167560
42,2020-08-06,121000,1500,121500,122500,119000,82102
43,2020-08-05,122500,0,122000,123500,121500,42225
46,2020-08-04,122500,2000,121500,122500,120000,43975
47,2020-08-03,120500,1500,119000,120500,117000,59893
48,2020-07-31,119000,1000,119000,121000,116500,73370
49,2020-07-30,120000,1000,120000,121000,119000,44528
50,2020-07-29,121000,1000,121500,123000,117500,107883
54,2020-07-28,122000,2000,124500,125000,121500,54672
55,2020-07-27,124000,1000,125000,125000,123000,32227
56,2020-07-24,125000,2500,122500,125500,121500,62909
57,2020-07-23,122500,500,124000,124000,121000,45489
58,2020-07-22,123000,1500,124500,124500,121500,87061
61,2020-07-21,124500,500,126000,127000,121000,83543
62,2020-07-20,125000,1500,125500,133500,123000,202667
63,2020-07-17,126500,500,126500,127000,123500,82519
64,2020-07-16,127000,2500,129500,129500,123000,121522
65,2020-07-15,129500,2000,132500,132500,126500,104519
69,2020-07-14,131500,0,130500,134000,129000,70127
70,2020-07-13,131500,1000,133500,135500,130500,99015
71,2020-07-10,130500,1000,130500,132000,128000,86431
72,2020-07-09,129500,3000,127500,131000,124500,94646
73,2020-07-08,126500,3500,124000,128500,123500,105388
76,2020-07-07,123000,2000,126500,126500,121000,117968
77,2020-07-06,125000,500,126000,126000,123500,44735
78,2020-07-03,125500,0,126000,129500,125000,46115
79,2020-07-02,125500,500,124500,126500,123000,66049
80,2020-07-01,125000,1000,125500,128000,123000,67629
84,2020-06-30,126000,2000,129500,130500,124000,86698
85,2020-06-29,128000,1000,127500,130500,126000,58206
86,2020-06-26,129000,2500,132500,133000,128500,48645
87,2020-06-25,131500,1500,131500,134500,130000,51624
88,2020-06-24,133000,1500,136000,136000,131500,71559
91,2020-06-23,134500,1000,135000,136000,131000,79694
92,2020-06-22,133500,1000,135500,138000,132500,88969
93,2020-06-19,134500,1500,134000,140000,134000,122488
94,2020-06-18,133000,4000,137500,138000,132000,409404
95,2020-06-17,137000,11000,127500,138000,126500,235961
99,2020-06-16,126000,5000,124500,127000,121000,130803
100,2020-06-15,121000,6000,128000,132500,121000,186554
101,2020-06-12,127000,4000,118000,129000,117500,138212
102,2020-06-11,123000,1000,123500,128000,121500,114493
103,2020-06-10,122000,2000,121500,123500,120000,44779
106,2020-06-09,120000,1000,121000,121500,117000,71169
107,2020-06-08,121000,2500,123500,123500,119500,73347
108,2020-06-05,123500,500,124000,124000,121000,39472
109,2020-06-04,123000,0,123500,125000,122500,35455
110,2020-06-03,123000,3000,128000,128000,120500,95252
114,2020-06-02,126000,1500,127000,128000,124000,44152
115,2020-06-01,127500,9000,119500,128500,119500,127574
116,2020-05-29,118500,5000,122500,124500,118500,73925
117,2020-05-28,123500,2000,121500,124500,118500,87951
118,2020-05-27,121500,4500,126000,126000,121000,74655
121,2020-05-26,126000,1500,128500,128500,124000,60643
122,2020-05-25,127500,0,127500,128000,124000,69552
123,2020-05-22,127500,2000,129500,131000,125000,45387
124,2020-05-21,129500,3500,126000,131500,124500,98776
125,2020-05-20,126000,2000,125000,126500,123000,54259
129,2020-05-19,124000,5000,127000,127000,120000,448534
130,2020-05-18,129000,8500,121500,133500,121500,178874
131,2020-05-15,120500,4000,124000,127000,117500,180746
132,2020-05-14,116500,1000,116000,118500,115500,61415
133,2020-05-13,117500,1000,117000,119000,115000,32794
136,2020-05-12,116500,4000,113500,118500,111000,51463
137,2020-05-11,112500,1500,115000,115500,111000,36537
138,2020-05-08,114000,2500,112500,114500,110500,62576
139,2020-05-07,111500,4000,107500,112000,105500,65314
140,2020-05-06,107500,1000,107000,108000,104000,49516
144,2020-05-04,106500,5500,99900,107000,99800,89159
145,2020-04-29,101000,1500,102500,103000,101000,35327
146,2020-04-28,102500,1000,105000,105000,101500,31609
147,2020-04-27,103500,1000,107000,107000,103000,64737
148,2020-04-24,104500,3000,100500,108000,100500,131370
151,2020-04-23,101500,1000,104000,104000,100000,42350
152,2020-04-22,102500,4100,98300,102500,96800,55484
153,2020-04-21,98400,500,98900,98900,95000,60379
154,2020-04-20,98900,2100,101000,101500,97900,68634
155,2020-04-17,101000,1500,103000,103000,99900,49763
159,2020-04-16,102500,4000,99300,103000,98500,67702
160,2020-04-14,98500,1900,97100,99200,95200,57188
161,2020-04-13,96600,1900,95600,99500,94200,70330
162,2020-04-10,94700,700,95400,95400,93100,59158
163,2020-04-09,95400,3500,99600,99700,92900,105422
166,2020-04-08,98900,1600,101000,102000,98700,34754
167,2020-04-07,100500,500,102000,102500,97300,57803
168,2020-04-06,101000,3200,101000,107000,99900,98423
169,2020-04-03,97800,600,99400,99400,95000,37427
170,2020-04-02,97200,3200,98000,98200,94000,44789
174,2020-04-01,94000,800,94500,102500,92200,121800
175,2020-03-31,93200,4900,88700,93400,88700,65175
