,date,close,diff,open,high,low,volume
1,2020-09-16,3970,15,3995,3995,3940,222613
2,2020-09-15,3985,95,3890,3985,3850,472104
3,2020-09-14,3890,40,3855,3930,3855,374983
4,2020-09-11,3850,0,3850,3865,3840,230713
5,2020-09-10,3850,0,3850,3870,3840,276949
9,2020-09-09,3850,30,3845,3860,3825,219582
10,2020-09-08,3880,5,3885,3925,3870,222818
11,2020-09-07,3875,0,3850,3915,3840,273674
12,2020-09-04,3875,60,3840,3900,3835,231234
13,2020-09-03,3935,30,3930,3955,3910,164929
16,2020-09-02,3905,10,3920,3940,3895,158833
17,2020-09-01,3915,0,3915,3935,3890,182332
18,2020-08-31,3915,35,3950,3990,3915,262195
19,2020-08-28,3950,20,3970,3970,3920,122509
20,2020-08-27,3970,30,4010,4035,3925,164125
24,2020-08-26,4000,40,3965,4020,3925,198566
25,2020-08-25,3960,65,3950,3970,3910,86199
26,2020-08-24,3895,5,3920,3960,3830,162467
27,2020-08-21,3890,70,3825,3890,3800,140545
28,2020-08-20,3820,235,4015,4040,3800,539287
31,2020-08-19,4055,15,4110,4160,4025,306761
32,2020-08-18,4040,200,4205,4315,4040,345309
33,2020-08-14,4240,155,4395,4395,4185,547916
34,2020-08-13,4395,325,4075,4440,4045,1176092
35,2020-08-12,4070,5,4060,4090,4010,140652
39,2020-08-11,4065,60,4005,4090,4005,295118
40,2020-08-10,4005,10,4050,4080,3980,218451
41,2020-08-07,4015,10,4000,4065,4000,120229
42,2020-08-06,4005,10,3990,4035,3990,104162
43,2020-08-05,3995,40,4035,4050,3980,100862
46,2020-08-04,4035,45,3990,4065,3990,116941
47,2020-08-03,3990,20,3985,4000,3950,77175
48,2020-07-31,3970,20,3990,4000,3970,104272
49,2020-07-30,3990,15,4050,4050,3985,80301
50,2020-07-29,4005,0,4070,4070,3970,59378
54,2020-07-28,4005,45,3960,4075,3960,150613
55,2020-07-27,3960,10,3965,3990,3950,104232
56,2020-07-24,3970,50,4015,4020,3960,105907
57,2020-07-23,4020,110,4180,4180,4010,139313
58,2020-07-22,4130,15,4095,4220,4085,134631
61,2020-07-21,4115,135,3980,4120,3980,319367
62,2020-07-20,3980,20,3965,4000,3920,139624
63,2020-07-17,3960,40,4015,4015,3960,128756
64,2020-07-16,4000,10,4025,4025,3980,83075
65,2020-07-15,3990,10,3995,4035,3975,155462
69,2020-07-14,3980,20,4000,4025,3960,86567
70,2020-07-13,4000,20,4025,4060,4000,81608
71,2020-07-10,4020,50,4075,4095,4000,84344
72,2020-07-09,4070,65,4055,4105,4015,74366
73,2020-07-08,4005,20,4010,4045,3970,95041
76,2020-07-07,3985,5,4000,4015,3960,94137
77,2020-07-06,3990,0,3990,4020,3980,60132
78,2020-07-03,3990,5,3995,4030,3955,61640
79,2020-07-02,3995,5,3980,4035,3970,65169
80,2020-07-01,3990,0,3980,4045,3980,47086
84,2020-06-30,3990,50,3950,4035,3950,69161
85,2020-06-29,3940,75,3995,4015,3930,56146
86,2020-06-26,4015,5,4095,4095,3995,106868
87,2020-06-25,4020,35,4020,4095,4000,57095
88,2020-06-24,4055,50,4100,4115,4055,66797
91,2020-06-23,4105,65,4030,4115,4030,103985
92,2020-06-22,4040,70,4120,4120,4030,108422
93,2020-06-19,4110,25,4210,4210,4065,89157
94,2020-06-18,4085,100,4020,4130,4005,105944
95,2020-06-17,3985,70,4055,4120,3955,151463
99,2020-06-16,4055,120,3960,4125,3960,111468
100,2020-06-15,3935,305,4170,4225,3910,284965
101,2020-06-12,4240,110,4100,4240,4075,167260
102,2020-06-11,4350,105,4420,4460,4345,174733
103,2020-06-10,4455,0,4465,4470,4405,116036
106,2020-06-09,4455,30,4520,4535,4440,139926
107,2020-06-08,4485,20,4575,4575,4430,242707
108,2020-06-05,4505,25,4515,4520,4475,139663
109,2020-06-04,4480,30,4580,4580,4460,256977
110,2020-06-03,4510,10,4590,4590,4480,271163
114,2020-06-02,4520,110,4465,4600,4410,245949
115,2020-06-01,4410,55,4480,4480,4355,111313
116,2020-05-29,4355,80,4350,4500,4320,218562
117,2020-05-28,4435,80,4530,4530,4360,210963
118,2020-05-27,4515,85,4500,4525,4445,169559
121,2020-05-26,4430,0,4485,4485,4410,117919
122,2020-05-25,4430,40,4430,4450,4365,70935
123,2020-05-22,4390,125,4580,4580,4380,169449
124,2020-05-21,4515,0,4585,4585,4490,218236
125,2020-05-20,4515,80,4495,4540,4430,215413
129,2020-05-19,4435,115,4340,4450,4340,201918
130,2020-05-18,4320,0,4375,4375,4245,144815
131,2020-05-15,4320,55,4450,4450,4275,192839
132,2020-05-14,4375,120,4475,4475,4330,323430
133,2020-05-13,4495,85,4490,4545,4380,344208
136,2020-05-12,4580,40,4670,5740,4470,2427061
137,2020-05-11,4620,30,4670,4670,4570,219230
138,2020-05-08,4650,10,4650,4765,4650,278763
139,2020-05-07,4640,5,4780,4780,4600,329586
140,2020-05-06,4635,100,4570,4735,4545,255934
144,2020-05-04,4535,50,4480,4560,4370,206603
145,2020-04-29,4485,5,4520,4525,4415,183294
146,2020-04-28,4490,100,4450,4545,4400,272635
147,2020-04-27,4390,135,4255,4420,4255,289599
148,2020-04-24,4255,80,4335,4395,4200,242251
151,2020-04-23,4335,25,4400,4400,4300,255704
152,2020-04-22,4310,30,4270,4335,4080,209300
153,2020-04-21,4340,75,4425,4425,4100,461008
154,2020-04-20,4415,155,4265,4420,4260,420932
155,2020-04-17,4260,150,4250,4280,4170,396501
159,2020-04-16,4110,215,3960,4330,3955,784606
160,2020-04-14,3895,25,3945,3950,3870,208361
161,2020-04-13,3870,90,3960,3965,3850,224261
162,2020-04-10,3960,70,3965,3980,3770,285004
163,2020-04-09,3890,30,3890,3935,3805,276724
166,2020-04-08,3860,105,3970,4035,3810,651191
167,2020-04-07,3755,330,3525,3795,3520,604939
168,2020-04-06,3425,120,3340,3450,3335,452302
169,2020-04-03,3305,135,3200,3320,3165,327666
170,2020-04-02,3170,110,3060,3180,3000,339461
174,2020-04-01,3060,15,3120,3275,3045,670673
175,2020-03-31,3075,150,3010,3170,2995,366261
176,2020-03-30,2925,5,2885,2990,2790,286618
177,2020-03-27,2920,60,3020,3135,2910,565498
178,2020-03-26,2860,110,2790,2985,2680,533054
181,2020-03-25,2750,230,2570,2865,2565,498502
182,2020-03-24,2520,100,2500,2550,2455,357654
183,2020-03-23,2420,255,2465,2600,2415,315431
184,2020-03-20,2675,145,2490,2675,2490,495149
185,2020-03-19,2530,485,3000,3080,2500,836998
189,2020-03-18,3015,215,3230,3330,3015,380295
190,2020-03-17,3230,135,3070,3390,3060,415999
191,2020-03-16,3365,150,3460,3775,3365,336908
192,2020-03-13,3515,415,3500,3650,3300,447828
193,2020-03-12,3930,250,4035,4120,3900,372897
196,2020-03-11,4180,120,4300,4370,4140,182315
197,2020-03-10,4300,110,4200,4395,4185,238342
198,2020-03-09,4410,300,4605,4615,4390,178874
199,2020-03-06,4710,25,4660,4735,4620,132858
200,2020-03-05,4735,145,4685,4790,4620,171397
204,2020-03-04,4590,90,4415,4650,4415,78588
205,2020-03-03,4500,75,4540,4605,4465,102893
206,2020-03-02,4425,80,4280,4465,4280,210332
207,2020-02-28,4345,330,4550,4645,4250,487560
208,2020-02-27,4675,115,4800,4860,4650,176551
211,2020-02-26,4790,115,4785,4900,4780,135194
212,2020-02-25,4905,25,4830,4925,4830,114559
213,2020-02-24,4880,220,4960,5090,4860,169726
214,2020-02-21,5100,100,5230,5240,5060,120659
215,2020-02-20,5200,120,5300,5370,5200,154485
219,2020-02-19,5320,60,5350,5390,5220,124206
220,2020-02-18,5260,80,5430,5430,5260,89679
221,2020-02-17,5340,30,5420,5420,5270,94669
222,2020-02-14,5370,220,5210,5610,5180,508714
223,2020-02-13,5150,30,5190,5230,5140,96292
226,2020-02-12,5120,20,5100,5180,5090,53424
227,2020-02-11,5100,20,5130,5180,5090,48063
228,2020-02-10,5080,70,5100,5170,5040,68532
229,2020-02-07,5150,60,5250,5250,5120,65299
230,2020-02-06,5210,80,5200,5250,5160,98264
