,date,close,diff,open,high,low,volume
1,2020-09-16,11900,400,12350,12350,11800,1003460
2,2020-09-15,12300,400,12750,12800,12250,1128736
3,2020-09-14,12700,350,12700,12950,12450,2136581
4,2020-09-11,12350,300,12000,12350,11900,1382572
5,2020-09-10,12050,200,12150,12350,11700,1147360
9,2020-09-09,11850,100,11400,11950,11300,937049
10,2020-09-08,11750,100,12100,12500,11700,1643978
11,2020-09-07,11850,550,11350,11900,11300,1533722
12,2020-09-04,11300,400,11000,11450,10950,1371135
13,2020-09-03,11700,100,11650,12000,11600,1495120
16,2020-09-02,11600,600,11150,11950,11100,2635941
17,2020-09-01,11000,50,11250,11350,10900,877085
18,2020-08-31,10950,50,11050,11300,10800,726353
19,2020-08-28,10900,150,11150,11400,10850,791435
20,2020-08-27,11050,550,11600,11600,11000,854811
24,2020-08-26,11600,100,11850,11850,11300,943854
25,2020-08-25,11700,700,11050,11800,11050,1451908
26,2020-08-24,11000,300,10600,11100,10350,1055869
27,2020-08-21,10700,400,10450,10950,10250,1332850
28,2020-08-20,10300,600,11000,11250,10150,1874257
31,2020-08-19,10900,0,11000,11400,10600,1761748
32,2020-08-18,10900,1500,12200,12200,10850,2421267
33,2020-08-14,12400,650,13050,13100,12250,1514875
34,2020-08-13,13050,150,13350,13600,13050,1649403
35,2020-08-12,13200,50,13150,13500,12650,2254318
39,2020-08-11,13250,800,12650,13650,12650,5945603
40,2020-08-10,12450,50,12400,12700,12200,1665935
41,2020-08-07,12400,450,12900,13050,12150,2082930
42,2020-08-06,12850,50,12850,13200,12650,2205706
43,2020-08-05,12800,400,13150,13150,12550,2141719
46,2020-08-04,13200,350,13550,13550,12850,2214912
47,2020-08-03,13550,450,14100,14150,13450,2319715
48,2020-07-31,14000,200,14000,14450,13550,3647939
49,2020-07-30,13800,450,14100,14900,13700,10997827
50,2020-07-29,13350,250,13650,13800,13100,3439374
54,2020-07-28,13600,900,12750,14000,12600,16105680
55,2020-07-27,12700,350,12200,12900,12100,3058339
56,2020-07-24,12350,600,12700,12950,12100,3463173
57,2020-07-23,12950,350,12700,13250,12400,5622519
58,2020-07-22,12600,900,11700,13300,11450,15331728
61,2020-07-21,11700,600,12350,12450,11700,3478389
62,2020-07-20,12300,50,12250,12400,11800,4196840
63,2020-07-17,12250,600,11750,12900,11750,19101901
64,2020-07-16,11650,200,11600,12000,10950,13478576
65,2020-07-15,11850,2700,9800,11850,9800,28195443
69,2020-07-14,9150,650,8480,9290,8380,2049187
70,2020-07-13,8500,180,8750,8770,8440,466713
71,2020-07-10,8680,190,8830,8860,8520,780741
72,2020-07-09,8870,320,8620,9120,8620,1684205
73,2020-07-08,8550,150,8720,8730,8410,648301
76,2020-07-07,8700,550,8200,8720,8140,1781903
77,2020-07-06,8150,260,7920,8150,7780,378116
78,2020-07-03,7890,90,7980,8150,7850,369974
79,2020-07-02,7980,60,8050,8120,7910,405653
80,2020-07-01,7920,160,7800,8120,7780,399320
84,2020-06-30,7760,10,7830,7870,7750,434730
85,2020-06-29,7750,200,7870,7930,7720,447804
86,2020-06-26,7950,20,8050,8050,7900,470727
87,2020-06-25,7970,130,8010,8070,7950,522369
88,2020-06-24,8100,30,8200,8290,8070,495813
91,2020-06-23,8130,120,8100,8250,8020,500153
92,2020-06-22,8010,240,8230,8240,7990,539798
93,2020-06-19,8250,60,8450,8540,8250,599341
94,2020-06-18,8310,440,7850,8340,7830,957213
95,2020-06-17,7870,210,7990,8070,7800,733029
99,2020-06-16,8080,280,7950,8100,7910,825919
100,2020-06-15,7800,900,8720,8770,7800,1221034
101,2020-06-12,8700,370,8750,8790,8550,969667
102,2020-06-11,9070,30,9100,9350,9040,1074578
103,2020-06-10,9100,200,9270,9270,9090,664366
106,2020-06-09,9300,120,9430,9450,9170,828135
107,2020-06-08,9420,120,9650,9650,9350,781171
108,2020-06-05,9540,10,9560,9650,9490,637991
109,2020-06-04,9550,150,9480,9630,9350,1263462
110,2020-06-03,9400,110,9310,9500,9190,1101136
114,2020-06-02,9290,240,9090,9350,9050,1434939
115,2020-06-01,9050,210,9260,9360,9000,1559738
116,2020-05-29,9260,280,9550,9550,9200,1182930
117,2020-05-28,9540,0,9650,9980,9410,1969192
118,2020-05-27,9540,190,9410,9840,9400,1641952
