,date,close,diff,open,high,low,volume
1,2020-09-16,2010,0,2010,2010,1995,21
2,2020-09-15,2010,0,2005,2010,2005,501
3,2020-09-14,2010,0,2010,2010,2005,9030
4,2020-09-11,2010,0,2005,2010,2005,1805
5,2020-09-10,2010,20,2010,2010,2005,653
9,2020-09-09,1990,15,1985,2010,1985,5467
10,2020-09-08,2005,0,2005,2005,2005,0
11,2020-09-07,2005,0,2005,2005,2005,0
12,2020-09-04,2005,0,1995,2010,1985,7002
13,2020-09-03,2005,10,2005,2005,2005,0
16,2020-09-02,2015,15,1985,2015,1985,215
17,2020-09-01,2000,5,1990,2000,1990,3
18,2020-08-31,2005,5,2005,2005,2000,53
19,2020-08-28,2000,0,2000,2000,2000,0
20,2020-08-27,2000,10,1985,2015,1985,2016
24,2020-08-26,2010,5,2010,2010,2010,83
25,2020-08-25,2005,20,2010,2010,2005,2
26,2020-08-24,1985,20,1990,1990,1985,3000
27,2020-08-21,2005,0,1990,2005,1990,10004
28,2020-08-20,2005,10,2010,2010,2005,354
31,2020-08-19,2015,15,1990,2015,1990,5628
32,2020-08-18,2000,5,1990,2000,1990,23
33,2020-08-14,2005,0,2000,2005,1995,6413
34,2020-08-13,2005,0,2005,2005,2005,1944
35,2020-08-12,2005,0,2005,2005,2005,0
39,2020-08-11,2005,5,2000,2005,2000,23
40,2020-08-10,2000,5,1990,2000,1990,2028
41,2020-08-07,2005,5,2015,2015,1990,9
42,2020-08-06,2000,0,1990,2000,1990,9473
43,2020-08-05,2000,0,2000,2000,1995,14892
46,2020-08-04,2000,0,2000,2005,1995,9578
47,2020-08-03,2000,5,1990,2000,1990,9630
48,2020-07-31,2005,5,2000,2005,2000,1940
49,2020-07-30,2000,5,1995,2010,1995,5981
50,2020-07-29,2005,0,2005,2005,2005,989
54,2020-07-28,2005,5,2005,2005,2005,100
55,2020-07-27,2010,0,2010,2010,2010,2535
56,2020-07-24,2010,0,2010,2010,1995,1328
57,2020-07-23,2010,10,1995,2010,1990,38819
58,2020-07-22,2000,0,2030,2030,1995,4572
61,2020-07-21,2000,5,1995,2000,1995,1249
62,2020-07-20,2005,0,2000,2005,2000,13
63,2020-07-17,2005,5,2000,2005,2000,7971
64,2020-07-16,2000,15,2000,2010,1995,1194
65,2020-07-15,2015,5,2015,2015,2000,185
69,2020-07-14,2010,5,1995,2015,1995,2013
70,2020-07-13,2005,5,2000,2010,2000,21624
71,2020-07-10,2010,0,2010,2010,2000,1323
72,2020-07-09,2010,5,2005,2010,2005,2095
73,2020-07-08,2005,0,2005,2005,2005,500
76,2020-07-07,2005,0,2020,2020,2005,1511
77,2020-07-06,2005,0,2000,2005,2000,260
78,2020-07-03,2005,0,1995,2005,1995,110
79,2020-07-02,2005,0,2005,2005,2000,3164
80,2020-07-01,2005,0,2010,2025,2000,1733
84,2020-06-30,2005,25,2005,2030,2000,25831
85,2020-06-29,2030,20,1995,2050,1995,12657
86,2020-06-26,2010,5,2015,2015,2010,11
87,2020-06-25,2005,0,2000,2025,1990,34369
88,2020-06-24,2005,5,2000,2010,2000,38775
91,2020-06-23,2010,0,2010,2010,2000,2701
92,2020-06-22,2010,0,2000,2010,1990,26135
93,2020-06-19,2010,0,2000,2010,2000,7011
94,2020-06-18,2010,10,2020,2020,2005,3007
95,2020-06-17,2020,0,2025,2025,2020,2
99,2020-06-16,2020,0,2025,2025,2000,28171
100,2020-06-15,2020,5,2030,2030,2005,341
101,2020-06-12,2025,5,2030,2030,2025,273
102,2020-06-11,2020,5,2020,2020,2020,110
103,2020-06-10,2025,5,2025,2025,2025,10
106,2020-06-09,2020,0,2015,2020,2015,2101
107,2020-06-08,2020,0,2020,2020,2020,0
108,2020-06-05,2020,5,2020,2020,2020,0
109,2020-06-04,2025,10,2030,2030,2005,1208
110,2020-06-03,2015,0,2000,2015,2000,510
114,2020-06-02,2015,0,2000,2015,2000,11
115,2020-06-01,2015,15,2000,2015,2000,3669
116,2020-05-29,2000,15,2000,2015,2000,2413
117,2020-05-28,2015,5,2000,2015,2000,3968
118,2020-05-27,2020,10,2020,2020,2020,51
121,2020-05-26,2010,5,2010,2015,2010,6394
122,2020-05-25,2015,5,2015,2015,2015,6
123,2020-05-22,2010,0,2000,2010,2000,530
124,2020-05-21,2010,0,2010,2010,2010,0
125,2020-05-20,2010,0,2010,2010,2000,141
129,2020-05-19,2010,0,2010,2010,2000,6023
130,2020-05-18,2010,5,1995,2010,1995,1301
131,2020-05-15,2015,5,2025,2025,1995,2547
132,2020-05-14,2010,0,1995,2020,1995,3085
133,2020-05-13,2010,15,1995,2015,1995,2952
136,2020-05-12,1995,35,1995,2025,1995,1087
137,2020-05-11,2030,20,1995,2030,1995,3340
138,2020-05-08,2010,0,2010,2010,2010,4065
139,2020-05-07,2010,5,2000,2010,2000,1513
140,2020-05-06,2005,0,2000,2005,2000,1513
144,2020-05-04,2005,5,1985,2005,1985,1172
145,2020-04-29,2000,0,2000,2005,1995,3004
146,2020-04-28,2000,0,2000,2005,2000,12012
147,2020-04-27,2000,5,1990,2000,1990,1495
148,2020-04-24,1995,0,1990,1995,1990,1666
151,2020-04-23,1995,0,2000,2000,1980,13779
152,2020-04-22,1995,5,1995,1995,1990,1896
153,2020-04-21,2000,0,1990,2000,1990,1470
154,2020-04-20,2000,0,1985,2005,1985,2043
155,2020-04-17,2000,5,2000,2005,1985,3118
159,2020-04-16,1995,0,1990,2000,1985,4393
160,2020-04-14,1995,0,1980,1995,1980,1193
161,2020-04-13,1995,0,1995,1995,1980,1160
162,2020-04-10,1995,0,1980,1995,1980,4052
163,2020-04-09,1995,5,1995,1995,1985,191
166,2020-04-08,1990,5,1990,1990,1980,9501
167,2020-04-07,1985,5,1990,1995,1985,2900
168,2020-04-06,1990,5,1990,1990,1990,500
169,2020-04-03,1995,5,1995,1995,1980,15182
170,2020-04-02,1990,5,2000,2000,1990,11
174,2020-04-01,1995,5,1980,1995,1980,41
175,2020-03-31,2000,5,2000,2000,1980,1091
176,2020-03-30,1995,5,1975,2005,1975,23315
177,2020-03-27,2000,0,1980,2000,1980,2548
178,2020-03-26,2000,0,2005,2005,1990,534
181,2020-03-25,2000,5,1990,2005,1990,143
182,2020-03-24,2005,5,2005,2005,2005,40
183,2020-03-23,2000,5,1990,2000,1990,22
184,2020-03-20,2005,5,1995,2005,1995,1587
185,2020-03-19,2000,0,2010,2010,1985,2029
189,2020-03-18,2000,30,2005,2010,2000,3633
190,2020-03-17,2030,25,2000,2040,2000,191
191,2020-03-16,2005,5,2005,2010,2000,1836
192,2020-03-13,2010,30,2010,2015,1990,98520
193,2020-03-12,2040,5,2005,2045,2005,1290
196,2020-03-11,2035,0,2045,2045,2010,31
197,2020-03-10,2035,0,2035,2035,2035,0
198,2020-03-09,2035,5,2015,2045,2010,10227
199,2020-03-06,2030,0,2030,2030,2030,2
200,2020-03-05,2030,0,2005,2030,2005,33
204,2020-03-04,2030,0,2030,2030,2030,0
205,2020-03-03,2030,25,2010,2035,2000,23085
206,2020-03-02,2005,0,2005,2035,2005,14674
207,2020-02-28,2005,20,2005,2040,2005,46962
208,2020-02-27,2025,5,2010,2025,2010,18233
211,2020-02-26,2020,0,2010,2020,2010,12236
212,2020-02-25,2020,0,2005,2020,2005,18398
213,2020-02-24,2020,0,2020,2020,2020,5100
214,2020-02-21,2020,0,2010,2020,2010,43710
215,2020-02-20,2020,0,2020,2020,2015,5721
219,2020-02-19,2020,5,2020,2025,2020,5106
220,2020-02-18,2025,0,2025,2025,2025,0
221,2020-02-17,2025,15,2015,2025,2010,42843
222,2020-02-14,2010,0,2010,2010,2005,89640
223,2020-02-13,2010,0,2010,2010,2010,3416
226,2020-02-12,2010,0,2010,2010,2005,22454
227,2020-02-11,2010,0,2010,2010,2010,0
228,2020-02-10,2010,0,2010,2010,2005,5951
229,2020-02-07,2010,0,2010,2010,2010,0
230,2020-02-06,2010,0,2005,2010,2005,6111
234,2020-02-05,2010,0,2005,2010,2005,20635
235,2020-02-04,2010,0,2005,2010,2005,1512
236,2020-02-03,2010,0,2010,2010,2010,1
237,2020-01-31,2010,0,2010,2010,2005,21
238,2020-01-30,2010,0,2010,2010,2010,0
241,2020-01-29,2010,0,2010,2010,2005,15061
242,2020-01-28,2010,0,2010,2010,2005,911
243,2020-01-23,2010,0,2015,2015,2005,252
244,2020-01-22,2010,0,2005,2010,2005,5412
245,2020-01-21,2010,0,2005,2010,2005,32399
249,2020-01-20,2010,0,2010,2010,2005,10152
250,2020-01-17,2010,5,2010,2010,2000,13286
251,2020-01-16,2005,0,2010,2010,2005,4315
252,2020-01-15,2005,10,2010,2015,2005,82
253,2020-01-14,2015,0,2015,2015,2010,16801
256,2020-01-13,2015,5,2005,2015,2000,37841
257,2020-01-10,2020,0,2020,2020,2015,6820
258,2020-01-09,2020,0,2005,2035,2005,23542
259,2020-01-08,2020,0,2010,2020,2010,232
260,2020-01-07,2020,0,2005,2020,2005,151
264,2020-01-06,2020,0,2020,2020,2020,20
265,2020-01-03,2020,0,2005,2020,2005,4619
266,2020-01-02,2020,0,2020,2020,2005,1012
267,2019-12-30,2020,5,2015,2020,2015,45520
268,2019-12-27,2015,5,2015,2015,2005,512
271,2019-12-26,2010,0,2005,2010,2000,1002
272,2019-12-24,2010,0,2005,2010,2005,1141
273,2019-12-23,2010,0,2010,2010,2010,20
274,2019-12-20,2010,0,2010,2010,2010,18578
275,2019-12-19,2010,0,2005,2010,2005,13
279,2019-12-18,2010,5,2010,2010,2005,2419
280,2019-12-17,2015,0,2015,2020,2000,36447
281,2019-12-16,2015,0,2015,2015,2005,224
282,2019-12-13,2015,5,2005,2020,2000,13918
283,2019-12-12,2020,5,2015,2020,2010,32211
