,date,close,diff,open,high,low,volume
1,2020-09-16,65400,800,66000,66800,64500,23492
2,2020-09-15,66200,1300,67300,68300,66000,15324
3,2020-09-14,67500,2100,65500,68000,65400,14724
4,2020-09-11,65400,900,65600,66800,64900,10972
5,2020-09-10,66300,200,66400,67100,66200,11548
9,2020-09-09,66500,1500,67900,67900,66000,12287
10,2020-09-08,68000,800,67000,68400,66600,14750
11,2020-09-07,67200,100,67300,68300,65900,14115
12,2020-09-04,67300,100,65800,67800,65000,14882
13,2020-09-03,67200,200,66900,67700,66800,8478
16,2020-09-02,67400,2400,66300,67700,65200,14372
17,2020-09-01,65000,600,63900,66300,63900,15368
18,2020-08-31,64400,0,64400,65600,63700,21257
19,2020-08-28,64400,800,63600,65300,63400,13497
20,2020-08-27,63600,1400,65000,65600,63300,20558
24,2020-08-26,65000,1700,66700,66800,64800,17624
25,2020-08-25,66700,1400,65400,67400,65400,13523
26,2020-08-24,65300,700,64600,65500,62800,16303
27,2020-08-21,64600,600,65500,66500,64400,23612
28,2020-08-20,65200,3400,68000,68500,64600,47837
31,2020-08-19,68600,0,68600,70000,68200,22108
32,2020-08-18,68600,5000,74000,74100,68600,34670
33,2020-08-14,73600,400,73000,74000,72000,22172
34,2020-08-13,73200,1000,74400,74500,72000,41137
35,2020-08-12,74200,1200,73000,74300,71000,36070
39,2020-08-11,73000,1000,72300,73200,71600,25983
40,2020-08-10,72000,800,71300,72700,70400,22957
41,2020-08-07,71200,500,70800,71700,69900,28101
42,2020-08-06,70700,200,71800,72000,70400,20236
43,2020-08-05,70500,400,71000,72400,70300,14146
46,2020-08-04,70900,400,70700,72400,70500,12360
47,2020-08-03,70500,800,70500,71200,70000,15861
48,2020-07-31,71300,1700,73000,73800,70000,32946
49,2020-07-30,73000,100,73100,75000,72100,25409
50,2020-07-29,72900,1800,70700,77000,70300,72689
54,2020-07-28,71100,900,72300,72900,70000,42067
55,2020-07-27,72000,2200,69200,78200,68900,256760
56,2020-07-24,69800,200,69400,70900,67000,58674
57,2020-07-23,69600,2100,71800,71900,67300,70720
58,2020-07-22,71700,12200,80200,81700,71700,346222
61,2020-07-21,83900,19300,75500,83900,75500,377497
62,2020-07-20,64600,2500,62100,65000,62100,19690
63,2020-07-17,62100,1100,63200,63800,61700,13537
64,2020-07-16,63200,2200,64800,65400,62900,19987
65,2020-07-15,65400,100,65600,67400,63800,22621
69,2020-07-14,65300,2300,67200,67400,64900,28052
70,2020-07-13,67600,1500,69400,69900,67100,20567
71,2020-07-10,69100,1500,70000,70600,66900,28769
72,2020-07-09,70600,2900,67100,71700,66600,45693
73,2020-07-08,67700,6200,62100,67900,61600,76049
76,2020-07-07,61500,2500,59300,62200,58400,51615
77,2020-07-06,59000,1900,57500,59700,57000,18049
78,2020-07-03,57100,700,56200,57800,56000,10137
79,2020-07-02,56400,0,56400,57100,55700,8982
80,2020-07-01,56400,600,57200,57400,55900,8159
84,2020-06-30,57000,1200,55800,57100,55600,9931
85,2020-06-29,55800,600,56400,57300,54900,23828
86,2020-06-26,55200,100,55700,56100,54900,11887
87,2020-06-25,55300,1700,57000,57000,55200,14888
88,2020-06-24,57000,400,56700,58700,56700,11188
91,2020-06-23,56600,700,57400,58200,55600,14679
92,2020-06-22,57300,700,57500,58000,57100,10833
93,2020-06-19,58000,500,58700,59000,58000,10958
94,2020-06-18,58500,1300,58900,59600,57900,15661
95,2020-06-17,59800,400,59900,61000,58800,14373
99,2020-06-16,60200,4700,56200,60400,56200,27283
100,2020-06-15,55500,2500,58800,59300,55500,30668
101,2020-06-12,58000,1700,57100,59800,57100,26875
102,2020-06-11,59700,3200,62300,63800,59700,40744
103,2020-06-10,62900,3900,59400,63700,59100,42169
106,2020-06-09,59000,300,59200,59600,58400,13353
107,2020-06-08,58700,400,59700,59700,58400,15836
108,2020-06-05,59100,1000,58100,59700,57800,14265
109,2020-06-04,58100,800,59100,59500,57700,25520
110,2020-06-03,58900,700,58300,60200,58300,25027
114,2020-06-02,58200,200,57700,58600,57300,16681
115,2020-06-01,58000,200,57700,59300,57200,15706
116,2020-05-29,57800,1300,59100,60500,57800,24311
117,2020-05-28,59100,1400,60100,60800,58700,24509
118,2020-05-27,60500,2400,58100,60500,57600,32918
121,2020-05-26,58100,2300,55900,58900,55500,25480
122,2020-05-25,55800,200,56300,57100,55200,23187
123,2020-05-22,55600,1800,58100,58100,54800,24787
124,2020-05-21,57400,300,57400,59200,56700,17260
125,2020-05-20,57100,600,57600,59000,56900,21673
129,2020-05-19,57700,3100,55500,58500,55100,51862
130,2020-05-18,54600,5800,49950,54600,49550,45470
131,2020-05-15,48800,50,49000,49000,48300,9967
132,2020-05-14,48750,700,50300,50500,48600,12978
133,2020-05-13,49450,800,48150,49450,48000,14638
136,2020-05-12,48650,900,49550,49550,48400,15561
137,2020-05-11,49550,200,49200,50200,49200,14887
138,2020-05-08,49350,500,49350,50900,48850,15979
139,2020-05-07,48850,350,48050,48950,48000,13007
140,2020-05-06,48500,750,48450,48600,47850,15785
144,2020-05-04,47750,2150,48550,48750,46900,26553
145,2020-04-29,49900,300,50300,51000,49900,18965
146,2020-04-28,50200,200,49550,50400,49250,12534
147,2020-04-27,50000,1800,48250,50300,48250,19608
148,2020-04-24,48200,1150,48700,49000,47950,17169
151,2020-04-23,49350,1200,48250,49500,48200,19582
152,2020-04-22,48150,1550,49050,49950,47800,24182
153,2020-04-21,49700,1900,51000,51900,49100,25543
154,2020-04-20,51600,700,50600,52400,50500,14672
155,2020-04-17,50900,2050,48850,51300,48550,20654
159,2020-04-16,48850,550,47800,48850,46900,12472
160,2020-04-14,48300,500,47350,48800,47350,10144
161,2020-04-13,47800,150,47950,48600,47000,15424
162,2020-04-10,47950,600,47350,48000,46700,12438
163,2020-04-09,47350,850,46650,48000,46650,21238
166,2020-04-08,46500,200,46650,47750,45750,18087
167,2020-04-07,46700,1150,46100,46950,45400,35446
168,2020-04-06,45550,2750,43300,46500,43300,23781
169,2020-04-03,42800,600,42200,42900,41500,16647
170,2020-04-02,42200,850,41100,42300,40400,17964
174,2020-04-01,41350,200,41250,42950,40100,28712
175,2020-03-31,41150,1450,40200,41500,39850,30010
176,2020-03-30,39700,650,39750,40250,38350,14772
177,2020-03-27,40350,750,41150,41450,38700,30732
178,2020-03-26,39600,400,39200,41650,37900,45030
181,2020-03-25,39200,4850,34700,39750,34550,49631
182,2020-03-24,34350,1850,33050,34350,32600,31072
183,2020-03-23,32500,3900,34300,35550,32250,50740
184,2020-03-20,36400,100,35700,37850,35700,58098
185,2020-03-19,36500,3750,40650,41200,36000,32605
189,2020-03-18,40250,2200,41550,42950,40250,19897
190,2020-03-17,42450,1250,40200,43450,40150,15028
191,2020-03-16,43700,2900,41000,44000,40100,27303
192,2020-03-13,40800,3250,41200,41750,38350,45986
193,2020-03-12,44050,3000,46950,46950,43150,35819
196,2020-03-11,47050,950,47750,48200,46350,21453
197,2020-03-10,48000,200,47150,48400,46950,23887
198,2020-03-09,48200,1300,48950,48950,47100,19587
199,2020-03-06,49500,1200,49850,50300,48900,16224
200,2020-03-05,50700,1500,49250,50700,49050,16654
