,date,close,diff,open,high,low,volume
1,2020-09-16,31550,500,32150,32500,31250,16278
2,2020-09-15,32050,500,31600,32100,31500,9593
3,2020-09-14,31550,300,31350,31900,31250,5560
4,2020-09-11,31250,100,31100,31700,30450,5427
5,2020-09-10,31150,0,31100,31450,30950,5229
9,2020-09-09,31150,500,31900,31900,31050,6471
10,2020-09-08,31650,400,31350,31950,31300,11164
11,2020-09-07,31250,450,30800,31600,30550,9121
12,2020-09-04,30800,300,30400,30800,30300,8866
13,2020-09-03,31100,350,31500,31500,30750,8196
16,2020-09-02,30750,500,30450,31250,30450,7065
17,2020-09-01,30250,150,30350,30500,30200,5317
18,2020-08-31,30400,300,30500,31000,30200,9798
19,2020-08-28,30100,0,30100,30700,30050,5907
20,2020-08-27,30100,600,30700,30700,29800,7469
24,2020-08-26,30700,100,30950,31200,30300,9081
25,2020-08-25,30800,50,30700,31100,30600,9061
26,2020-08-24,30750,0,30100,31100,30000,6228
27,2020-08-21,30750,350,30700,30950,30000,5905
28,2020-08-20,30400,2400,32700,32700,29700,30099
31,2020-08-19,32800,400,32250,33250,31800,12585
32,2020-08-18,32400,2250,34350,34350,32400,22787
33,2020-08-14,34650,300,34550,35350,34350,16541
34,2020-08-13,34950,200,35150,35150,34550,14191
35,2020-08-12,35150,150,34800,35200,34150,15040
39,2020-08-11,35000,250,35900,35900,34700,13957
40,2020-08-10,35250,250,35000,36100,34750,23842
41,2020-08-07,35000,1800,33900,35000,33300,33591
42,2020-08-06,33200,300,32800,33600,32800,8624
43,2020-08-05,32900,150,32800,33200,32800,6152
46,2020-08-04,32750,50,32950,33200,32650,5166
47,2020-08-03,32700,600,33450,33450,32550,9700
48,2020-07-31,33300,200,33400,33400,33050,6651
49,2020-07-30,33500,100,33600,33850,33200,7752
50,2020-07-29,33600,150,33800,34050,33200,7123
54,2020-07-28,33450,50,33300,34300,33150,13055
55,2020-07-27,33400,0,33350,33550,33000,3871
56,2020-07-24,33400,50,33450,33700,32650,12787
57,2020-07-23,33450,850,34000,34100,33200,13811
58,2020-07-22,34300,300,34000,35250,33750,25167
61,2020-07-21,34000,200,34000,34300,33450,21668
62,2020-07-20,33800,600,34350,34700,33350,10538
63,2020-07-17,34400,300,34150,34700,33700,9436
64,2020-07-16,34100,300,33950,34550,33750,9524
65,2020-07-15,33800,800,33400,33900,33150,10538
69,2020-07-14,33000,150,33300,33300,32000,15278
70,2020-07-13,33150,0,33600,33600,32750,5876
71,2020-07-10,33150,800,33750,34000,33000,8756
72,2020-07-09,33950,350,34450,34450,33850,8011
73,2020-07-08,34300,100,34200,34500,33600,8188
76,2020-07-07,34200,900,35250,35250,34150,13858
77,2020-07-06,35100,300,34850,35250,34300,8696
78,2020-07-03,34800,900,33700,35500,33700,12345
79,2020-07-02,33900,150,34300,34300,33300,6352
80,2020-07-01,33750,200,34650,34650,33500,4974
84,2020-06-30,33950,950,33200,34300,33050,10404
85,2020-06-29,33000,1200,33700,33800,32550,18600
86,2020-06-26,34200,50,34300,34800,33700,8766
87,2020-06-25,34150,550,34700,35150,34050,10858
88,2020-06-24,34700,150,34800,35000,33950,15300
91,2020-06-23,34550,650,35200,35300,33950,15981
92,2020-06-22,35200,750,35950,36050,34950,9155
93,2020-06-19,35950,600,35300,36350,35100,17725
94,2020-06-18,35350,550,34400,35700,34400,17581
95,2020-06-17,34800,750,34600,35600,34300,17357
99,2020-06-16,35550,1250,34400,36150,34400,21233
100,2020-06-15,34300,2900,37250,37250,34250,25642
101,2020-06-12,37200,1250,35300,37350,35200,41872
102,2020-06-11,38450,1500,40000,40000,38300,38222
103,2020-06-10,39950,350,40150,40750,39800,25390
106,2020-06-09,40300,300,40300,40600,40050,20349
107,2020-06-08,40600,50,41000,41000,40100,20454
108,2020-06-05,40550,350,40200,42000,40150,46358
109,2020-06-04,40200,0,40600,41200,40050,33948
110,2020-06-03,40200,700,41300,41300,40100,45558
114,2020-06-02,40900,500,41500,41750,40500,32686
115,2020-06-01,41400,200,41600,42300,41050,28256
116,2020-05-29,41600,300,41900,42500,40850,36127
117,2020-05-28,41900,1850,45000,45900,40550,75005
118,2020-05-27,43750,950,45350,45450,43750,44929
121,2020-05-26,44700,1000,45700,45750,44200,45494
122,2020-05-25,45700,1700,44800,48200,44200,83302
123,2020-05-22,44000,1200,45350,46150,44000,48194
124,2020-05-21,45200,1350,44050,46400,43550,68521
125,2020-05-20,43850,550,43500,44200,43150,36205
129,2020-05-19,43300,200,44500,45900,42950,86441
130,2020-05-18,43500,1300,45700,45700,43050,54575
131,2020-05-15,44800,550,44550,45400,43200,59632
132,2020-05-14,45350,2450,46800,47650,43550,125413
133,2020-05-13,47800,2700,48350,50900,45200,109592
136,2020-05-12,50500,500,51900,51900,49350,65824
137,2020-05-11,51000,500,52000,53500,50500,68273
138,2020-05-08,51500,4200,49000,54000,49000,147417
139,2020-05-07,47300,6650,40800,51500,40650,623123
140,2020-05-06,40650,50,41100,41800,40500,26891
144,2020-05-04,40600,700,39500,42400,39500,50949
145,2020-04-29,41300,500,41550,42750,40600,42218
146,2020-04-28,41800,1100,42900,42900,41350,47384
147,2020-04-27,42900,150,44650,45200,42100,82623
148,2020-04-24,42750,2450,44500,46200,42500,53585
151,2020-04-23,45200,1800,44500,48000,44250,122043
152,2020-04-22,43400,950,43550,44800,42500,92434
153,2020-04-21,44350,3100,43700,47500,39350,362817
154,2020-04-20,41250,7250,36800,43500,34550,355092
155,2020-04-17,34000,3150,31150,35800,31050,120428
159,2020-04-16,30850,50,30100,30900,29700,8509
160,2020-04-14,30900,600,30400,31500,30250,14884
161,2020-04-13,30300,950,31000,31550,29900,21930
162,2020-04-10,31250,200,31600,32250,29900,28261
163,2020-04-09,31050,3150,28500,34000,28500,100170
166,2020-04-08,27900,1100,26800,28250,26500,16194
167,2020-04-07,26800,600,27400,28100,26250,28994
168,2020-04-06,26200,1200,25200,26650,24750,26083
169,2020-04-03,25000,200,25050,25500,25000,6813
170,2020-04-02,25200,50,25100,25600,24100,10006
174,2020-04-01,25150,450,25550,26400,25100,16406
175,2020-03-31,25600,800,25200,26250,25100,8234
176,2020-03-30,24800,50,24650,24800,23000,18438
177,2020-03-27,24850,150,25700,26400,23650,40316
178,2020-03-26,25000,700,26000,26500,24500,30941
181,2020-03-25,24300,2700,22100,27000,22100,45574
182,2020-03-24,21600,850,21050,21800,20900,5693
183,2020-03-23,20750,2250,21200,21900,20300,12381
184,2020-03-20,23000,0,22050,23350,20050,63102
185,2020-03-19,23000,2950,25900,25950,22050,12517
189,2020-03-18,25950,200,25800,27350,25800,10700
190,2020-03-17,25750,1950,25150,29000,25150,8132
191,2020-03-16,27700,1500,29200,29700,27000,6564
192,2020-03-13,29200,2050,30000,30300,26650,14559
193,2020-03-12,31250,2650,33500,33550,31150,10438
196,2020-03-11,33900,1550,35450,35650,33900,8088
197,2020-03-10,35450,1050,35050,35900,35050,5605
198,2020-03-09,36500,1100,37600,37600,36000,7337
199,2020-03-06,37600,550,38150,38350,37350,6094
200,2020-03-05,38150,1300,36900,38400,36900,7442
204,2020-03-04,36850,1000,36300,37000,35000,8144
205,2020-03-03,35850,400,35950,36350,35500,6090
206,2020-03-02,35450,750,36000,36200,35100,12117
207,2020-02-28,36200,1800,37750,37750,36200,6122
208,2020-02-27,38000,0,37950,38400,37800,3941
211,2020-02-26,38000,350,37250,39150,37150,4348
212,2020-02-25,38350,250,38000,38500,37850,3904
213,2020-02-24,38100,1200,38800,38800,38000,8639
214,2020-02-21,39300,150,39300,41600,39100,8470
215,2020-02-20,39450,100,39500,39700,39250,4649
219,2020-02-19,39550,50,39700,39900,39300,2334
220,2020-02-18,39500,300,39550,40450,39300,3030
221,2020-02-17,39800,450,39700,40150,39600,2309
222,2020-02-14,40250,150,39800,40300,39800,1216
223,2020-02-13,40400,350,40550,40550,39700,4463
226,2020-02-12,40050,50,39700,40650,39700,4499
227,2020-02-11,40000,800,40700,40700,39700,5643
228,2020-02-10,40800,100,40550,40900,39850,4846
229,2020-02-07,40900,450,40450,40900,40450,1094
230,2020-02-06,40450,50,40500,40750,40400,1354
234,2020-02-05,40500,300,40450,40700,40100,2104
235,2020-02-04,40200,200,40200,40850,39500,5549
236,2020-02-03,40000,2050,37950,40250,37950,9588
237,2020-01-31,37950,250,38200,38650,37850,3264
238,2020-01-30,38200,1000,39300,39300,37700,8040
241,2020-01-29,39200,200,38900,39400,38000,5252
