,date,close,diff,open,high,low,volume
1,2020-09-16,4780,85,4860,4900,4740,47883
2,2020-09-15,4865,75,4800,4890,4760,32660
3,2020-09-14,4790,35,4800,4810,4750,36482
4,2020-09-11,4755,0,4755,4825,4710,20352
5,2020-09-10,4755,80,4650,4785,4650,39339
9,2020-09-09,4675,15,4655,4700,4605,55514
10,2020-09-08,4690,20,4710,4750,4665,37288
11,2020-09-07,4710,0,4720,4825,4660,47703
12,2020-09-04,4710,20,4690,4825,4605,66681
13,2020-09-03,4730,40,4720,4730,4670,44856
16,2020-09-02,4690,25,4700,4780,4650,18560
17,2020-09-01,4715,10,4660,4760,4650,35299
18,2020-08-31,4725,5,4740,4870,4700,31930
19,2020-08-28,4720,35,4805,4805,4620,57406
20,2020-08-27,4755,45,4810,5040,4660,127425
24,2020-08-26,4800,380,4380,4870,4350,281745
25,2020-08-25,4420,105,4380,4420,4100,79212
26,2020-08-24,4315,60,4375,4405,4230,35623
27,2020-08-21,4375,40,4340,4380,4260,29688
28,2020-08-20,4335,110,4395,4485,4220,49780
31,2020-08-19,4445,0,4370,4470,4370,71928
32,2020-08-18,4445,215,4700,4700,4360,192466
33,2020-08-14,4660,65,4625,4675,4495,104073
34,2020-08-13,4595,100,4550,4650,4450,138599
35,2020-08-12,4495,185,4350,4565,4245,179915
39,2020-08-11,4310,170,4185,4315,4100,102591
40,2020-08-10,4140,5,4150,4160,4100,38318
41,2020-08-07,4145,40,4075,4200,4065,36783
42,2020-08-06,4105,55,4160,4210,4025,46778
43,2020-08-05,4160,100,4065,4215,4065,98305
46,2020-08-04,4060,120,3985,4090,3950,100444
47,2020-08-03,3940,70,3870,3940,3840,45187
48,2020-07-31,3870,5,3880,3930,3830,43249
49,2020-07-30,3875,0,3875,3900,3825,24403
50,2020-07-29,3875,30,3920,3920,3800,42245
54,2020-07-28,3905,10,3940,3945,3890,76187
55,2020-07-27,3915,80,3825,3915,3790,54535
56,2020-07-24,3835,0,3835,3845,3770,67855
57,2020-07-23,3835,10,3795,3885,3795,58849
58,2020-07-22,3825,30,3760,3830,3740,49434
61,2020-07-21,3795,5,3805,3825,3760,15523
62,2020-07-20,3800,0,3770,3800,3720,34178
63,2020-07-17,3800,30,3820,3830,3745,44070
64,2020-07-16,3830,30,3800,3830,3745,18940
65,2020-07-15,3800,60,3745,3810,3700,47013
69,2020-07-14,3740,5,3730,3745,3700,18088
70,2020-07-13,3745,20,3750,3755,3700,30069
71,2020-07-10,3725,55,3780,3780,3695,38441
72,2020-07-09,3780,15,3750,3810,3745,17681
73,2020-07-08,3795,20,3800,3850,3735,21378
76,2020-07-07,3815,15,3800,3815,3745,34811
77,2020-07-06,3800,30,3730,3800,3700,44482
78,2020-07-03,3770,10,3820,3825,3690,42632
79,2020-07-02,3760,90,3670,3800,3665,13981
80,2020-07-01,3670,15,3685,3750,3665,16218
84,2020-06-30,3685,35,3720,3720,3680,21457
85,2020-06-29,3720,25,3735,3845,3680,30496
86,2020-06-26,3745,10,3750,3785,3735,16113
87,2020-06-25,3755,70,3810,3810,3725,36699
88,2020-06-24,3825,15,3820,3840,3745,44074
91,2020-06-23,3840,55,3770,3915,3730,53004
92,2020-06-22,3785,35,3820,3850,3770,21557
93,2020-06-19,3820,20,3830,3830,3705,43637
94,2020-06-18,3800,30,3830,3840,3780,37103
95,2020-06-17,3830,80,3895,3945,3770,63391
99,2020-06-16,3910,65,3865,4000,3850,35927
100,2020-06-15,3845,205,4000,4060,3845,52371
101,2020-06-12,4050,45,3850,4050,3830,68550
102,2020-06-11,4005,45,4050,4110,3985,64325
103,2020-06-10,4050,80,4130,4130,4045,51687
106,2020-06-09,4130,40,4110,4130,4030,52647
107,2020-06-08,4090,10,4200,4370,4045,134330
108,2020-06-05,4100,15,4085,4155,4055,39726
