,date,close,diff,open,high,low,volume
1,2020-09-16,15200,1200,14050,15750,14050,822676
2,2020-09-15,14000,150,13850,14550,13550,377232
3,2020-09-14,13850,50,14100,14350,13000,367720
4,2020-09-11,13900,500,14150,14800,13750,449214
5,2020-09-10,14400,300,14500,15500,13750,640937
9,2020-09-09,14700,1900,13150,14700,13150,490693
10,2020-09-08,12800,1200,13900,14600,12050,551648
11,2020-09-07,14000,950,13250,15650,13250,669691
12,2020-09-04,13050,1000,12750,14100,11500,5627992
13,2020-09-03,12050,2390,10150,12550,10050,9664798
16,2020-09-02,9660,1640,10350,10950,9360,3498759
17,2020-09-01,11300,1910,9410,11300,9100,2297972
18,2020-08-31,9390,1010,8600,9420,8450,6078809
19,2020-08-28,8380,510,7920,8520,7920,758357
20,2020-08-27,7870,50,7960,8040,7800,148651
24,2020-08-26,7920,60,7980,7990,7720,141195
25,2020-08-25,7980,230,7850,7980,7800,168092
26,2020-08-24,7750,230,7450,7930,7370,237882
27,2020-08-21,7520,50,7500,7630,7400,130141
28,2020-08-20,7470,280,7760,7970,7100,217634
31,2020-08-19,7750,350,7500,7770,7420,234150
32,2020-08-18,7400,510,8160,8160,7340,488287
33,2020-08-14,7910,140,8050,8140,7910,159082
34,2020-08-13,8050,80,8000,8120,7940,91240
35,2020-08-12,7970,140,8040,8140,7930,127538
39,2020-08-11,8110,40,8040,8120,7960,111807
40,2020-08-10,8070,30,8090,8180,8000,124154
41,2020-08-07,8100,60,8160,8210,7920,250655
42,2020-08-06,8160,390,7900,8230,7690,575398
43,2020-08-05,7770,40,7820,7880,7700,114842
46,2020-08-04,7810,120,7930,7970,7770,167068
47,2020-08-03,7930,80,7880,7990,7790,147836
48,2020-07-31,7850,120,7880,8000,7730,175610
49,2020-07-30,7970,0,7970,8050,7890,136024
50,2020-07-29,7970,140,7850,8050,7790,325216
54,2020-07-28,7830,100,7750,8110,7650,404966
55,2020-07-27,7730,120,7550,7730,7550,164460
56,2020-07-24,7610,80,7610,7680,7490,116013
57,2020-07-23,7690,110,7780,7830,7600,195954
58,2020-07-22,7800,100,7720,7840,7600,236403
61,2020-07-21,7700,140,7690,7790,7620,154995
62,2020-07-20,7560,70,7560,7590,7380,109420
63,2020-07-17,7490,90,7460,7500,7320,55981
64,2020-07-16,7400,150,7580,7580,7350,112869
65,2020-07-15,7550,60,7730,7730,7420,176075
69,2020-07-14,7610,190,7750,7750,7530,161270
70,2020-07-13,7800,200,7750,7820,7660,136828
71,2020-07-10,7600,160,7750,7820,7540,220012
72,2020-07-09,7760,270,7580,7930,7570,683938
73,2020-07-08,7490,170,7320,7590,7300,193723
76,2020-07-07,7320,190,7530,7620,7300,146837
77,2020-07-06,7510,0,7510,7520,7310,149123
78,2020-07-03,7510,180,7290,7560,7290,209376
79,2020-07-02,7330,120,7270,7340,7150,94643
80,2020-07-01,7210,320,7510,7550,7210,191975
84,2020-06-30,7530,220,7440,7640,7380,543804
85,2020-06-29,7310,20,7210,7370,7170,146254
86,2020-06-26,7290,50,7240,7350,7130,134455
87,2020-06-25,7240,150,6980,7430,6950,481287
88,2020-06-24,7090,40,7050,7200,7030,143313
91,2020-06-23,7050,110,7220,7220,7000,217813
92,2020-06-22,7160,350,7300,7330,7090,435469
93,2020-06-19,7510,210,7270,7670,7080,1341782
94,2020-06-18,7300,550,6940,7420,6910,1568211
95,2020-06-17,6750,40,6770,6790,6660,64337
99,2020-06-16,6790,250,6700,6840,6660,114433
100,2020-06-15,6540,120,6720,7050,6540,222958
101,2020-06-12,6660,150,6600,6710,6280,171478
102,2020-06-11,6810,120,6870,6960,6800,59510
103,2020-06-10,6930,20,6850,6960,6810,55138
106,2020-06-09,6950,70,7020,7090,6810,105742
107,2020-06-08,7020,40,7000,7160,6930,67776
108,2020-06-05,6980,40,7010,7100,6870,101649
109,2020-06-04,7020,120,7100,7230,6970,97117
110,2020-06-03,7140,30,7290,7290,7040,101369
114,2020-06-02,7170,0,7160,7220,7090,105985
115,2020-06-01,7170,280,6830,7170,6830,208664
116,2020-05-29,6890,100,6990,6990,6300,114636
