,date,close,diff,open,high,low,volume
1,2020-09-16,2030,0,2050,2050,2030,9170
2,2020-09-15,2030,20,2040,2040,2030,6493
3,2020-09-14,2050,0,2035,2050,2035,12
4,2020-09-11,2050,20,2050,2050,2030,143
5,2020-09-10,2030,20,2040,2040,2030,8
9,2020-09-09,2050,5,2050,2050,2050,1
10,2020-09-08,2045,0,2045,2045,2045,0
11,2020-09-07,2045,0,2045,2045,2045,20
12,2020-09-04,2045,5,2045,2045,2020,369
13,2020-09-03,2050,20,2030,2050,2030,1872
16,2020-09-02,2030,0,2030,2030,2030,0
17,2020-09-01,2030,5,2025,2030,2025,2
18,2020-08-31,2025,5,2025,2025,2020,7926
19,2020-08-28,2020,0,2020,2030,2020,5
20,2020-08-27,2020,10,2030,2030,2020,16627
24,2020-08-26,2030,5,2020,2030,2020,1820
25,2020-08-25,2025,0,2025,2025,2020,5871
26,2020-08-24,2025,5,2025,2025,2025,8591
27,2020-08-21,2030,0,2030,2030,2030,29
28,2020-08-20,2030,0,2025,2030,2025,38146
31,2020-08-19,2030,0,2030,2035,2030,16915
32,2020-08-18,2030,5,2035,2035,2030,18374
33,2020-08-14,2035,5,2030,2040,2030,34582
34,2020-08-13,2030,5,2030,2030,2030,42193
35,2020-08-12,2025,0,2025,2030,2025,1319
39,2020-08-11,2025,0,2025,2025,2020,5211
40,2020-08-10,2025,0,2030,2030,2025,14506
41,2020-08-07,2025,0,2025,2030,2020,8254
42,2020-08-06,2025,0,2025,2030,2025,6265
43,2020-08-05,2025,5,2025,2025,2025,52850
46,2020-08-04,2020,5,2030,2030,2020,25323
47,2020-08-03,2025,10,2020,2025,2015,70372
48,2020-07-31,2015,5,2020,2020,2015,40753
49,2020-07-30,2020,5,2025,2025,2015,31560
50,2020-07-29,2025,5,2010,2025,2010,1036
54,2020-07-28,2020,0,2020,2035,2005,113803
55,2020-07-27,2020,0,2020,2025,2020,5415
56,2020-07-24,2020,0,2020,2025,2020,965
57,2020-07-23,2020,0,2020,2025,2020,22704
58,2020-07-22,2020,5,2020,2025,2020,47245
