,date,close,diff,open,high,low,volume
1,2020-09-16,15200,300,14900,15700,14800,2491549
2,2020-09-15,14900,100,15000,15200,14850,710161
3,2020-09-14,15000,150,15100,15450,14950,1238380
4,2020-09-11,15150,100,15050,15750,14750,2019838
5,2020-09-10,15050,700,14600,15150,14500,1528821
9,2020-09-09,14350,150,14350,15400,14100,2147530
10,2020-09-08,14500,300,14850,15200,14400,1876738
11,2020-09-07,14800,250,15000,15300,14650,1412093
12,2020-09-04,14550,300,14150,14950,14150,1174221
13,2020-09-03,14850,200,15300,15300,14650,1697013
16,2020-09-02,15050,300,15200,15500,14900,1131498
17,2020-09-01,15350,150,15500,15700,15150,1134341
18,2020-08-31,15500,650,16000,16200,15300,1736313
19,2020-08-28,16150,700,16900,17100,16000,3328102
20,2020-08-27,16850,1250,15800,17100,15550,6365002
24,2020-08-26,15600,100,15800,16200,15500,2379201
25,2020-08-25,15700,400,15200,15800,14900,1957932
26,2020-08-24,15300,300,15200,15600,15100,1262873
27,2020-08-21,15000,650,15850,15850,14850,1745003
28,2020-08-20,15650,550,15400,15900,14250,3691917
31,2020-08-19,15100,1200,16800,16900,15000,4711811
32,2020-08-18,16300,1350,15700,16750,15250,5412160
33,2020-08-14,14950,450,15150,16100,14450,3468829
34,2020-08-13,15400,450,15850,16050,15000,2549519
35,2020-08-12,15850,600,16500,17150,15600,3198054
39,2020-08-11,16450,1100,16250,17150,16250,2960419
40,2020-08-10,17550,500,17150,18150,16500,4293015
41,2020-08-07,17050,950,18100,18150,16850,3566623
42,2020-08-06,18000,100,18000,18800,17650,4905160
43,2020-08-05,18100,0,17650,19250,17500,6264360
46,2020-08-04,18100,1450,19600,19650,17700,9622849
47,2020-08-03,19550,3150,17000,20600,16500,37617628
48,2020-07-31,16400,300,17050,17450,16100,10779434
49,2020-07-30,16700,2000,14850,17900,14750,41108309
50,2020-07-29,14700,150,14500,15350,14100,5487134
54,2020-07-28,14550,650,15250,15300,14300,2696234
55,2020-07-27,15200,0,15650,16450,14900,6881073
56,2020-07-24,15200,1150,16050,16550,14850,11492115
57,2020-07-23,16350,2500,14050,17500,13900,39640067
58,2020-07-22,13850,600,13250,15200,12800,16130829
61,2020-07-21,13250,200,12950,13950,12550,5367489
62,2020-07-20,13050,50,13100,13650,13000,3066240
63,2020-07-17,13000,300,12900,13400,12750,2786325
64,2020-07-16,12700,350,12950,13500,12650,4574671
65,2020-07-15,13050,2550,14100,14250,12850,8916418
69,2020-07-14,15600,500,15900,16150,15100,6719358
70,2020-07-13,16100,1100,15800,17400,15000,35977059
71,2020-07-10,15000,3450,11600,15000,11500,15972879
72,2020-07-09,11550,150,11750,11800,11450,742000
73,2020-07-08,11700,0,11800,12200,11550,1212585
76,2020-07-07,11700,150,11850,12200,11650,905332
77,2020-07-06,11850,50,12050,12450,11600,1331643
78,2020-07-03,11900,500,11550,12800,11400,5041001
79,2020-07-02,11400,150,11050,11450,10950,654584
80,2020-07-01,11250,600,11850,12100,11250,1029821
84,2020-06-30,11850,300,12200,12350,11650,767432
85,2020-06-29,12150,150,12500,12650,12000,850818
86,2020-06-26,12300,200,12300,13000,11900,3342074
87,2020-06-25,12100,700,13050,13200,12050,1932958
88,2020-06-24,12800,800,12000,13400,11900,4355997
91,2020-06-23,12000,350,12500,12550,11850,920381
92,2020-06-22,12350,100,12400,13300,12250,2011633
93,2020-06-19,12250,350,11900,12400,11500,1468304
94,2020-06-18,11900,700,12500,12600,11700,1786451
95,2020-06-17,12600,650,12900,13100,12300,1758609
99,2020-06-16,13250,50,13600,13600,13150,1529514
