,date,close,diff,open,high,low,volume
1,2020-09-16,35650,1250,36550,36550,35200,58916
2,2020-09-15,36900,300,37500,38000,36700,49025
3,2020-09-14,37200,200,37400,38200,36700,60753
4,2020-09-11,37400,1100,36500,37550,34500,107232
5,2020-09-10,36300,700,37450,37500,35750,99678
9,2020-09-09,35600,700,34400,35700,33900,72755
10,2020-09-08,34900,250,34950,35700,34600,40636
11,2020-09-07,35150,150,35050,35450,34150,76038
12,2020-09-04,35000,1600,35000,35900,34600,69685
13,2020-09-03,36600,400,37050,37300,35450,76508
16,2020-09-02,37000,650,37400,37550,36650,48303
17,2020-09-01,37650,300,38300,38300,36850,81120
18,2020-08-31,37350,1600,36700,38500,36000,169562
19,2020-08-28,35750,900,34750,37450,34700,154615
20,2020-08-27,34850,150,34500,35750,33650,177524
24,2020-08-26,35000,4400,31250,35000,31250,457382
25,2020-08-25,30600,200,30900,31400,30350,66541
26,2020-08-24,30800,100,30650,31300,30000,47318
27,2020-08-21,30700,950,30200,30700,29700,41944
28,2020-08-20,29750,1750,31600,31650,29500,72970
31,2020-08-19,31500,650,30750,31550,30500,29347
32,2020-08-18,30850,1550,32200,32600,30250,78364
33,2020-08-14,32400,650,33000,33250,32200,51154
34,2020-08-13,33050,450,33600,33800,32550,81041
35,2020-08-12,33500,900,32700,33500,31700,93662
39,2020-08-11,32600,1650,31300,32750,31150,175544
40,2020-08-10,30950,250,31200,31200,30000,51352
41,2020-08-07,31200,1250,32550,32550,31000,84454
42,2020-08-06,32450,100,32950,33200,32150,122540
43,2020-08-05,32550,2450,30600,32800,30200,277345
46,2020-08-04,30100,200,30150,30550,29800,77209
47,2020-08-03,29900,150,29500,30100,28900,147864
48,2020-07-31,29750,0,29600,29800,28100,57389
49,2020-07-30,29750,50,29800,30300,29500,32565
50,2020-07-29,29800,250,30400,30400,29750,18645
54,2020-07-28,30050,150,30200,30600,29900,25748
55,2020-07-27,30200,100,30100,30500,29900,31559
56,2020-07-24,30100,650,29450,30500,29300,58795
57,2020-07-23,29450,50,29400,29900,29000,23351
58,2020-07-22,29400,450,29750,29950,29250,40797
61,2020-07-21,29850,400,30500,30500,29850,23470
62,2020-07-20,30250,800,29450,30400,29450,36202
63,2020-07-17,29450,450,29600,30750,29450,69600
64,2020-07-16,29000,350,29300,29400,28950,26314
