,date,close,diff,open,high,low,volume
1,2020-09-16,38800,2050,37000,39600,36950,1024619
2,2020-09-15,36750,650,38150,38200,36500,363796
3,2020-09-14,37400,1900,35850,38250,35500,704162
4,2020-09-11,35500,300,35550,35800,35250,118461
5,2020-09-10,35800,100,36400,37200,35550,381713
9,2020-09-09,35900,500,34900,36150,34600,289560
10,2020-09-08,35400,800,37250,37650,35350,591384
11,2020-09-07,36200,3050,33200,36800,32850,962688
12,2020-09-04,33150,150,32050,33450,32050,176521
13,2020-09-03,33300,100,33450,33700,33200,156329
16,2020-09-02,33400,0,33700,33700,32800,151106
17,2020-09-01,33400,1400,32000,33650,32000,230516
18,2020-08-31,32000,350,32350,32800,31950,130600
19,2020-08-28,32350,350,32050,32600,31900,130537
20,2020-08-27,32000,350,32200,32350,31850,133231
24,2020-08-26,32350,700,32950,32950,32200,131715
25,2020-08-25,33050,850,32550,33250,32150,150107
26,2020-08-24,32200,150,32000,32300,31300,118778
27,2020-08-21,32050,300,31900,32650,31550,149317
28,2020-08-20,31750,1700,33350,33650,31700,236031
31,2020-08-19,33450,150,33350,33850,32950,147477
32,2020-08-18,33300,1900,35100,35200,33100,361296
33,2020-08-14,35200,850,36100,36500,35100,177492
34,2020-08-13,36050,550,37000,37300,35850,246086
35,2020-08-12,36600,450,36150,36600,35550,185787
39,2020-08-11,36150,400,36800,37000,35900,235926
40,2020-08-10,36550,1550,34800,36950,34500,469910
41,2020-08-07,35000,500,35500,35500,34600,186315
42,2020-08-06,35500,1000,34550,36100,34250,364483
43,2020-08-05,34500,100,34600,34750,34050,228718
46,2020-08-04,34600,200,34700,35050,34450,174294
47,2020-08-03,34400,700,33800,34800,33700,178851
48,2020-07-31,33700,550,34400,34400,33600,163127
49,2020-07-30,34250,100,34150,34550,34050,118940
50,2020-07-29,34150,100,33900,34550,33800,131963
54,2020-07-28,34050,500,34550,34900,34000,214548
55,2020-07-27,34550,150,34500,35100,34500,136420
56,2020-07-24,34700,1000,35200,35300,34500,200281
57,2020-07-23,35700,500,36300,36500,35150,190705
58,2020-07-22,36200,650,35600,36850,35600,309561
61,2020-07-21,35550,600,35350,36300,35200,262766
62,2020-07-20,34950,350,35000,35100,34400,140414
63,2020-07-17,35300,300,35050,35800,34950,205668
64,2020-07-16,35000,600,36100,36150,34700,321828
65,2020-07-15,35600,350,36400,37200,35250,346332
69,2020-07-14,35950,1700,37650,37650,35850,444733
70,2020-07-13,37650,3350,35750,37650,35150,755494
71,2020-07-10,34300,1150,35500,35650,33950,205054
72,2020-07-09,35450,150,35800,36200,35100,204686
73,2020-07-08,35300,0,34900,35700,34900,194054
76,2020-07-07,35300,50,35550,35600,34650,254714
77,2020-07-06,35350,2800,33800,35700,33300,672479
78,2020-07-03,32550,150,32950,33250,32400,98335
79,2020-07-02,32700,500,32950,33200,32500,148787
80,2020-07-01,32200,100,32650,34500,32050,366696
84,2020-06-30,32100,750,31400,32700,31300,136201
85,2020-06-29,31350,650,31300,31650,30900,145112
86,2020-06-26,32000,100,32100,32300,31600,106052
87,2020-06-25,32100,850,32300,32600,32100,119936
88,2020-06-24,32950,550,33000,33300,32700,157283
91,2020-06-23,32400,150,32700,33100,32200,162506
92,2020-06-22,32550,50,32250,32800,32150,104327
93,2020-06-19,32500,400,33050,33100,32200,148946
94,2020-06-18,32100,50,31850,32700,31600,136634
95,2020-06-17,32050,350,32000,32700,31550,144739
99,2020-06-16,32400,1850,31400,32500,31150,213714
100,2020-06-15,30550,2800,33250,33250,30550,325153
101,2020-06-12,33350,1850,33200,33700,32900,315375
102,2020-06-11,35200,200,34800,35950,34200,296982
103,2020-06-10,35000,250,35300,35600,34450,199117
106,2020-06-09,35250,350,35600,36100,34800,223830
107,2020-06-08,35600,100,36400,36400,35500,213090
108,2020-06-05,35500,900,34700,35900,34450,196106
109,2020-06-04,34600,400,35450,36100,34350,303634
110,2020-06-03,35000,850,34900,35350,34600,324576
114,2020-06-02,34150,50,34200,34350,33600,138516
115,2020-06-01,34200,1000,33300,34350,33250,209240
116,2020-05-29,33200,500,33500,33800,32050,233829
117,2020-05-28,33700,300,34200,34250,32800,363107
118,2020-05-27,34000,1550,32650,34250,32350,561958
121,2020-05-26,32450,1500,31350,32500,31150,338051
122,2020-05-25,30950,50,31100,31250,30500,126110
123,2020-05-22,31000,950,32150,32300,30600,231408
124,2020-05-21,31950,650,31600,32150,31300,259817
125,2020-05-20,31300,50,31200,31700,31100,189428
129,2020-05-19,31250,650,31300,31450,30800,251985
130,2020-05-18,30600,550,30000,30650,29850,135431
131,2020-05-15,30050,200,30200,30250,29600,133161
132,2020-05-14,29850,450,30150,30150,29700,143695
133,2020-05-13,30300,0,29700,30400,29550,155081
136,2020-05-12,30300,700,31200,31300,29800,211743
137,2020-05-11,31000,250,31000,31700,30900,272322
138,2020-05-08,30750,500,30350,30850,30300,185583
