,date,close,diff,open,high,low,volume
1,2020-09-16,12550,450,13550,14800,12550,14164253
2,2020-09-15,12100,200,12400,12400,11800,1204499
3,2020-09-14,12300,150,12500,12600,12250,702090
4,2020-09-11,12150,500,12650,12650,12100,907681
5,2020-09-10,12650,300,12500,12750,12050,1029522
9,2020-09-09,12350,350,12550,12900,12200,1504732
10,2020-09-08,12700,50,13100,13300,12600,1655785
11,2020-09-07,12750,200,13600,13850,12650,3256241
12,2020-09-04,12950,0,12250,13600,12050,4446766
13,2020-09-03,12950,0,12800,13750,12400,6771954
16,2020-09-02,12950,1650,11450,13400,11300,9743134
17,2020-09-01,11300,400,11200,11700,11050,2269707
18,2020-08-31,10900,900,10300,11000,10150,2294693
19,2020-08-28,10000,30,9970,10100,9930,557755
20,2020-08-27,9970,80,10050,10150,9960,501507
24,2020-08-26,10050,150,10250,10250,9930,376073
25,2020-08-25,10200,250,10100,10250,9950,551413
26,2020-08-24,9950,0,9950,10100,9600,503308
27,2020-08-21,9950,320,9940,10100,9820,984611
28,2020-08-20,9630,370,10200,10250,9600,1237783
31,2020-08-19,10000,40,9970,10200,9950,585860
32,2020-08-18,9960,390,10400,10550,9940,861517
33,2020-08-14,10350,200,10600,10700,10200,592884
34,2020-08-13,10550,100,10650,10950,10450,926615
35,2020-08-12,10650,400,10800,10950,10500,1248253
39,2020-08-11,11050,100,11400,11700,10850,1989946
40,2020-08-10,11150,800,10900,11500,10650,4867467
41,2020-08-07,10350,720,9680,10500,9680,2494185
42,2020-08-06,9630,30,9690,9720,9620,507779
43,2020-08-05,9660,110,9790,9810,9620,456933
46,2020-08-04,9770,90,9720,9970,9720,497196
47,2020-08-03,9680,70,9830,9890,9460,583219
48,2020-07-31,9750,300,10100,10150,9750,738317
49,2020-07-30,10050,0,10200,10250,9950,861678
50,2020-07-29,10050,320,10000,10300,9930,2225412
54,2020-07-28,9730,30,9850,9960,9660,846691
55,2020-07-27,9760,560,9450,9840,9350,1537385
56,2020-07-24,9200,270,9470,9480,8800,550590
57,2020-07-23,9470,290,9240,9520,9140,866117
58,2020-07-22,9180,50,9200,9270,9110,371165
61,2020-07-21,9230,50,9290,9300,9160,378584
62,2020-07-20,9180,240,8960,9200,8960,594704
63,2020-07-17,8940,10,8940,8980,8910,169430
