,date,close,diff,open,high,low,volume
1,2020-09-16,23500,550,24200,24300,23300,970341
2,2020-09-15,24050,650,24800,24800,23900,1067181
3,2020-09-14,24700,50,25700,25850,24600,1952325
4,2020-09-11,24750,1150,23800,25000,23600,2123573
5,2020-09-10,23600,400,24500,24550,23600,778051
9,2020-09-09,24000,250,23300,24600,23200,1090548
10,2020-09-08,23750,700,24450,24750,23750,1017377
11,2020-09-07,24450,500,24250,25350,24050,2195499
12,2020-09-04,23950,750,23600,24400,23500,2050810
13,2020-09-03,24700,50,25350,26600,23500,4167479
16,2020-09-02,24650,900,25650,25650,24350,1746291
17,2020-09-01,25550,2550,23450,26250,23150,3992617
18,2020-08-31,23000,1150,22450,23150,22400,1983951
19,2020-08-28,21850,1050,21000,21900,20600,1245024
20,2020-08-27,20800,1100,21150,21450,20600,951466
24,2020-08-26,21900,1200,21250,22350,21000,1539552
25,2020-08-25,20700,550,20250,20900,20200,439416
26,2020-08-24,20150,100,20200,20450,19900,301970
27,2020-08-21,20250,250,20000,20400,20000,403946
28,2020-08-20,20000,700,20400,20500,19900,721852
31,2020-08-19,20700,500,20450,21050,20400,457722
32,2020-08-18,20200,1500,21700,21750,20200,1228206
33,2020-08-14,21700,550,22400,22600,21650,920170
34,2020-08-13,22250,450,22650,22850,22100,908657
35,2020-08-12,22700,300,22400,22800,22150,925127
39,2020-08-11,22400,400,22600,22850,22100,1060097
40,2020-08-10,22800,1000,22750,23050,22300,1354615
41,2020-08-07,23800,250,24000,24050,23500,747972
42,2020-08-06,24050,50,24050,24350,23150,1527800
43,2020-08-05,24000,1550,22700,24400,22500,3131193
46,2020-08-04,22450,950,22400,23300,22050,2642411
47,2020-08-03,21500,200,21500,21650,20800,1134865
48,2020-07-31,21700,800,22500,22800,21600,1152344
49,2020-07-30,22500,1150,21850,23400,21650,3161481
50,2020-07-29,21350,450,21800,22150,21350,876951
54,2020-07-28,21800,150,22000,22900,21250,2307781
55,2020-07-27,21950,50,22300,22500,21850,719270
56,2020-07-24,21900,200,22600,22850,21750,1277595
57,2020-07-23,22100,200,22400,22800,21900,1549681
58,2020-07-22,21900,450,21600,22650,21500,1446301
61,2020-07-21,21450,250,21250,21750,20950,541027
62,2020-07-20,21200,100,21150,21250,20700,436700
63,2020-07-17,21100,250,21200,21750,21050,422652
64,2020-07-16,21350,300,21000,21450,20800,415899
65,2020-07-15,21050,400,20850,21300,20750,617864
69,2020-07-14,20650,150,20650,20950,20300,376859
70,2020-07-13,20800,850,20000,20850,19700,480449
71,2020-07-10,19950,150,20100,20150,19800,438345
72,2020-07-09,20100,200,20300,20450,20100,343848
73,2020-07-08,20300,100,20500,20600,20250,383125
76,2020-07-07,20400,300,21000,21050,20400,401587
77,2020-07-06,20700,50,20800,20950,20300,393453
78,2020-07-03,20750,100,21000,21150,20600,473687
79,2020-07-02,20850,350,20300,21150,20300,685363
80,2020-07-01,20500,600,21200,21500,20200,718372
84,2020-06-30,21100,400,21000,21800,20750,754966
85,2020-06-29,20700,450,20600,21100,20200,809668
86,2020-06-26,21150,900,22200,22450,20900,1253308
87,2020-06-25,22050,350,21200,22400,21050,1362779
88,2020-06-24,21700,1000,20650,22100,20400,1533477
91,2020-06-23,20700,50,20650,20800,19750,718717
92,2020-06-22,20650,100,20700,20750,20300,527093
93,2020-06-19,20550,250,20650,20650,20150,598228
94,2020-06-18,20300,700,19600,20700,19400,894571
95,2020-06-17,19600,550,19850,20100,19350,807061
99,2020-06-16,20150,700,20000,20400,19850,891672
100,2020-06-15,19450,1050,20250,21200,19300,1164699
101,2020-06-12,20500,750,20000,20700,19900,1368088
102,2020-06-11,21250,800,22150,22500,21100,1607064
103,2020-06-10,22050,450,22950,23300,21550,3248166
106,2020-06-09,22500,1300,21300,23350,21150,6309331
107,2020-06-08,21200,0,21550,21600,20900,1267313
108,2020-06-05,21200,500,20700,21650,20550,1317405
109,2020-06-04,20700,50,21150,21350,20600,1211017
110,2020-06-03,20750,350,20700,21350,20300,1815005
114,2020-06-02,20400,250,20200,20700,19900,1216773
115,2020-06-01,20150,200,20400,20850,19900,1701607
116,2020-05-29,19950,1200,20900,21350,19950,5528278
117,2020-05-28,21150,850,22150,22350,20650,1690305
118,2020-05-27,22000,300,22600,22950,21900,1222464
121,2020-05-26,22300,1000,23850,24150,21150,2387049
122,2020-05-25,23300,400,22850,23800,22600,1455634
123,2020-05-22,22900,1300,21750,23250,21300,2902756
124,2020-05-21,21600,250,21600,21900,20800,1537054
125,2020-05-20,21350,1350,19800,21900,19800,3483217
129,2020-05-19,20000,350,20000,20400,19750,1329114
130,2020-05-18,19650,500,20100,20600,19550,1216043
131,2020-05-15,20150,1550,18800,22700,18600,3702843
132,2020-05-14,18600,150,18400,18750,18300,487749
133,2020-05-13,18750,500,19050,19100,18250,802150
136,2020-05-12,19250,500,19900,19950,18800,536111
137,2020-05-11,19750,950,18800,20300,18550,1344418
138,2020-05-08,18800,50,18750,19050,18700,409223
139,2020-05-07,18750,500,19200,19200,18500,619487
140,2020-05-06,19250,50,19550,19900,19200,678053
144,2020-05-04,19200,350,20600,21150,19100,2257323
145,2020-04-29,18850,1250,17750,19400,17750,1808606
146,2020-04-28,17600,0,17700,17850,17400,547167
147,2020-04-27,17600,100,17900,17950,17300,511016
148,2020-04-24,17500,1100,18550,18600,17500,941691
151,2020-04-23,18600,150,18750,19300,18600,806166
152,2020-04-22,18750,0,19100,19200,18350,749647
153,2020-04-21,18750,350,19150,19450,17700,1070680
154,2020-04-20,19100,250,19000,19650,18850,933042
155,2020-04-17,18850,600,18650,19200,18550,744484
159,2020-04-16,18250,550,18750,18750,17900,678851
160,2020-04-14,18800,1150,17850,19050,17800,923303
161,2020-04-13,17650,600,18300,18300,17500,570409
