,date,close,diff,open,high,low,volume
1,2020-09-16,58800,600,58000,60000,57600,244005
2,2020-09-15,58200,300,58000,58500,57200,129792
3,2020-09-14,57900,200,58300,58600,57700,81067
4,2020-09-11,58100,100,57500,58200,57100,93344
5,2020-09-10,58200,600,57900,58200,56600,202596
9,2020-09-09,57600,1700,58000,58500,56800,241545
10,2020-09-08,59300,700,58700,61600,58200,356653
11,2020-09-07,58600,200,58800,59400,58000,198417
12,2020-09-04,58400,1600,57900,59300,57800,285002
13,2020-09-03,60000,0,60200,60900,59200,219513
16,2020-09-02,60000,300,61400,62100,58900,447162
17,2020-09-01,59700,1100,58700,59900,58300,228475
18,2020-08-31,58600,1800,56900,59400,56900,371789
19,2020-08-28,56800,100,56700,59200,56700,294488
20,2020-08-27,56700,3300,59400,59800,56500,391973
24,2020-08-26,60000,1700,61000,61800,59400,526759
25,2020-08-25,61700,4300,57500,63200,56100,907095
26,2020-08-24,57400,1400,56000,57500,55700,276894
27,2020-08-21,56000,1400,57400,59600,55300,495298
28,2020-08-20,57400,1000,58000,60700,56800,489382
31,2020-08-19,58400,900,57100,59600,56100,456887
32,2020-08-18,57500,5800,63100,63800,56600,699055
33,2020-08-14,63300,2400,64300,65400,63200,385093
34,2020-08-13,65700,2800,63000,67000,62100,1069341
35,2020-08-12,62900,300,62200,64000,61400,472173
39,2020-08-11,62600,400,61300,66300,61000,1066196
40,2020-08-10,62200,2900,63500,74000,59100,3286285
41,2020-08-07,65100,2100,65700,65700,61000,369902
42,2020-08-06,63000,7900,71700,72000,62900,955942
43,2020-08-05,70900,16300,70000,70900,70000,526200
46,2020-08-04,54600,5300,49800,59100,47650,6240654
47,2020-08-03,49300,7100,44350,53400,44300,5989647
48,2020-07-31,42200,300,42300,45550,41250,2732685
49,2020-07-30,41900,50,41450,43000,40650,1190132
50,2020-07-29,41850,4350,44050,44500,41250,2501803
54,2020-07-28,46200,10650,35700,46200,35700,5604461
55,2020-07-27,35550,400,35150,36150,35150,164642
56,2020-07-24,35150,100,35050,36150,34750,226232
57,2020-07-23,35250,650,34350,35500,33700,201297
58,2020-07-22,34600,350,34850,35150,34400,104472
61,2020-07-21,34950,50,35050,35550,34900,114255
62,2020-07-20,35000,400,35350,35600,34750,101088
63,2020-07-17,35400,300,36000,36050,35100,93470
64,2020-07-16,35700,1300,34400,35750,34250,200685
65,2020-07-15,34400,200,34650,35000,34200,90716
