,date,close,diff,open,high,low,volume
1,2020-09-16,2165,0,0,0,0,0
2,2020-09-15,2165,0,0,0,0,0
3,2020-09-14,2165,0,0,0,0,0
4,2020-09-11,2165,0,0,0,0,0
5,2020-09-10,2165,0,0,0,0,0
9,2020-09-09,2165,0,0,0,0,0
10,2020-09-08,2165,0,0,0,0,0
11,2020-09-07,2165,0,0,0,0,0
12,2020-09-04,2165,0,0,0,0,0
13,2020-09-03,2165,0,0,0,0,0
16,2020-09-02,2165,0,0,0,0,0
17,2020-09-01,2165,0,0,0,0,0
18,2020-08-31,2165,0,0,0,0,0
19,2020-08-28,2165,0,0,0,0,0
20,2020-08-27,2165,0,0,0,0,0
24,2020-08-26,2165,0,0,0,0,0
25,2020-08-25,2165,0,0,0,0,0
26,2020-08-24,2165,0,0,0,0,0
27,2020-08-21,2165,0,0,0,0,0
28,2020-08-20,2165,0,0,0,0,0
31,2020-08-19,2165,0,0,0,0,0
32,2020-08-18,2165,0,0,0,0,0
33,2020-08-14,2165,0,0,0,0,0
34,2020-08-13,2165,0,0,0,0,0
35,2020-08-12,2165,0,0,0,0,0
39,2020-08-11,2165,0,0,0,0,0
40,2020-08-10,2165,0,0,0,0,0
41,2020-08-07,2165,30,2135,2175,2100,19976
42,2020-08-06,2135,20,2115,2175,2110,101506
43,2020-08-05,2115,0,2100,2125,2090,8135
46,2020-08-04,2115,10,2115,2115,2105,1012
47,2020-08-03,2105,10,2115,2115,2100,314
48,2020-07-31,2115,0,2105,2115,2105,54
49,2020-07-30,2115,5,2125,2125,2100,1701
50,2020-07-29,2110,5,2105,2120,2070,8392
54,2020-07-28,2115,15,2100,2115,2100,3391
55,2020-07-27,2100,5,2100,2110,2100,3621
56,2020-07-24,2105,5,2100,2105,2095,4368
57,2020-07-23,2100,10,2090,2100,2085,10563
58,2020-07-22,2090,5,2090,2090,2080,3971
61,2020-07-21,2095,0,2095,2100,2075,7479
62,2020-07-20,2095,20,2070,2095,2070,10463
63,2020-07-17,2075,35,2020,2075,2020,2359
64,2020-07-16,2040,0,2040,2040,2040,245
65,2020-07-15,2040,5,2035,2045,2035,1854
69,2020-07-14,2035,5,2045,2050,2035,1612
70,2020-07-13,2030,5,2040,2040,2030,699
71,2020-07-10,2025,10,2040,2040,2025,1646
72,2020-07-09,2035,0,2015,2035,2015,1559
73,2020-07-08,2035,5,2035,2035,2030,4112
76,2020-07-07,2030,10,2035,2035,2025,111
77,2020-07-06,2020,20,2030,2030,2020,9469
78,2020-07-03,2040,5,2030,2040,2030,7018
79,2020-07-02,2035,0,2035,2035,2035,1846
80,2020-07-01,2035,0,2035,2035,2030,111
84,2020-06-30,2035,5,2045,2045,2030,2576
85,2020-06-29,2040,5,2045,2045,2040,11
86,2020-06-26,2035,0,2030,2035,2030,3622
87,2020-06-25,2035,0,2020,2040,2020,7174
88,2020-06-24,2035,5,2015,2035,2015,13586
91,2020-06-23,2030,0,2030,2030,2015,20986
92,2020-06-22,2030,5,2020,2040,2020,8124
93,2020-06-19,2035,0,2040,2040,2020,32045
94,2020-06-18,2035,5,2045,2045,2025,770
95,2020-06-17,2030,10,2045,2045,2030,4406
99,2020-06-16,2020,20,2045,2045,2020,31606
100,2020-06-15,2040,5,2045,2045,2030,2846
101,2020-06-12,2045,5,2045,2045,2035,597
102,2020-06-11,2040,0,2030,2040,2030,5635
103,2020-06-10,2040,5,2035,2050,2030,3414
106,2020-06-09,2045,10,2045,2050,2040,11002
107,2020-06-08,2035,10,2045,2045,2030,1602
108,2020-06-05,2025,5,2040,2040,2025,2021
109,2020-06-04,2030,10,2035,2040,2030,3953
110,2020-06-03,2040,5,2045,2045,2035,307
114,2020-06-02,2045,10,2040,2045,2030,550
115,2020-06-01,2035,10,2040,2040,2035,2
116,2020-05-29,2045,5,2045,2045,2045,1
117,2020-05-28,2040,0,2040,2040,2040,1
118,2020-05-27,2040,5,2045,2045,2040,43
121,2020-05-26,2035,5,2035,2040,2035,2000
122,2020-05-25,2040,0,2045,2045,2010,10021
123,2020-05-22,2040,5,2020,2045,2020,117
124,2020-05-21,2045,10,2040,2045,2040,383
125,2020-05-20,2035,5,2040,2040,2035,22
129,2020-05-19,2040,0,2020,2040,2020,6
130,2020-05-18,2040,0,2020,2040,2020,351
131,2020-05-15,2040,0,2020,2040,2020,350
132,2020-05-14,2040,0,2015,2040,2015,351
133,2020-05-13,2040,25,2010,2040,2010,322
136,2020-05-12,2015,25,2010,2040,2010,306
137,2020-05-11,2040,5,2035,2040,2035,896
138,2020-05-08,2035,0,2035,2035,2025,844
139,2020-05-07,2035,5,2025,2035,2025,1766
140,2020-05-06,2030,0,2030,2030,2030,799
144,2020-05-04,2030,0,2005,2035,2005,736
145,2020-04-29,2030,0,2030,2030,2030,0
146,2020-04-28,2030,5,2035,2035,2010,349
147,2020-04-27,2025,0,2010,2035,2005,3343
148,2020-04-24,2025,10,2015,2030,2010,1710
151,2020-04-23,2035,10,2035,2035,2035,10
152,2020-04-22,2025,10,2025,2025,2010,1105
153,2020-04-21,2035,5,2035,2035,2025,2611
154,2020-04-20,2030,5,2010,2035,2010,3960
155,2020-04-17,2025,5,2015,2030,2015,1439
159,2020-04-16,2030,0,2010,2030,2010,1334
160,2020-04-14,2030,5,2015,2030,2015,1612
161,2020-04-13,2025,0,2010,2030,2010,974
162,2020-04-10,2025,5,2025,2025,2025,10
163,2020-04-09,2020,5,2030,2030,2020,110
166,2020-04-08,2025,5,2015,2025,2005,2683
167,2020-04-07,2020,0,2005,2020,2005,3396
168,2020-04-06,2020,0,2005,2020,2005,11
169,2020-04-03,2020,0,2020,2020,2005,1166
170,2020-04-02,2020,10,2025,2025,2000,20163
174,2020-04-01,2030,10,2020,2040,2000,353
175,2020-03-31,2020,5,2020,2020,2020,1
176,2020-03-30,2015,5,2015,2020,2010,1503
177,2020-03-27,2020,10,2020,2020,2020,1
178,2020-03-26,2010,10,2000,2015,2000,15280
181,2020-03-25,2000,0,2000,2000,1990,15497
182,2020-03-24,2000,0,2000,2000,1985,4
183,2020-03-23,2000,0,2000,2000,1975,7569
184,2020-03-20,2000,5,2000,2005,1995,7873
185,2020-03-19,2005,30,2045,2045,2000,5147
189,2020-03-18,2035,5,2040,2040,2015,980
190,2020-03-17,2030,15,2010,2050,2005,39153
191,2020-03-16,2045,10,2060,2060,2025,23
192,2020-03-13,2035,0,2035,2075,2015,47778
193,2020-03-12,2035,15,2075,2075,2015,23901
196,2020-03-11,2050,10,2070,2070,2020,50175
197,2020-03-10,2060,15,2075,2075,2040,132
198,2020-03-09,2045,20,2050,2060,2045,935
199,2020-03-06,2065,5,2045,2065,2045,70
200,2020-03-05,2070,5,2075,2075,2070,151
204,2020-03-04,2065,0,2075,2075,2065,11
205,2020-03-03,2065,5,2050,2075,2040,7974
206,2020-03-02,2060,20,2060,2075,2055,2196
207,2020-02-28,2080,0,2080,2080,2045,9871
208,2020-02-27,2080,10,2080,2080,2080,10
211,2020-02-26,2070,10,2055,2080,2035,8098
212,2020-02-25,2060,15,2045,2070,2030,19035
213,2020-02-24,2075,5,2080,2080,2060,108
214,2020-02-21,2080,0,2060,2085,2055,8711
215,2020-02-20,2080,0,2050,2080,2035,1856
219,2020-02-19,2080,0,2080,2080,2070,223
220,2020-02-18,2080,20,2080,2080,2055,4322
221,2020-02-17,2060,0,2055,2085,2040,16969
222,2020-02-14,2060,0,2055,2060,2035,1049
223,2020-02-13,2060,5,2065,2065,2040,364
226,2020-02-12,2065,10,2055,2065,2030,36687
227,2020-02-11,2055,0,2060,2060,2040,12
228,2020-02-10,2055,0,2055,2055,2055,0
229,2020-02-07,2055,15,2055,2055,2055,10
230,2020-02-06,2040,20,2030,2040,2030,766
234,2020-02-05,2060,5,2060,2060,2060,13
235,2020-02-04,2055,5,2060,2060,2025,3630
236,2020-02-03,2060,5,2080,2080,2045,513
237,2020-01-31,2065,0,2055,2065,2035,1266
238,2020-01-30,2065,0,2070,2070,2035,12
241,2020-01-29,2065,20,2045,2070,2045,3750
242,2020-01-28,2045,0,2045,2045,2045,0
243,2020-01-23,2045,0,2045,2045,2035,845
244,2020-01-22,2045,0,2045,2045,2045,1
245,2020-01-21,2045,5,2045,2045,2035,17
249,2020-01-20,2040,5,2040,2040,2035,2363
250,2020-01-17,2035,10,2035,2045,2035,1049
251,2020-01-16,2045,0,2035,2045,2035,7127
252,2020-01-15,2045,0,2035,2045,2035,1001
253,2020-01-14,2045,0,2030,2045,2020,7817
256,2020-01-13,2045,0,2030,2045,2030,1761
257,2020-01-10,2045,0,2045,2045,2045,0
258,2020-01-09,2045,0,2050,2050,2035,594
259,2020-01-08,2045,0,2055,2055,2030,4507
260,2020-01-07,2045,20,2055,2075,2035,3418
264,2020-01-06,2065,0,2055,2070,2035,1381
265,2020-01-03,2065,10,2055,2065,2055,2
266,2020-01-02,2055,5,2060,2060,2055,2
267,2019-12-30,2060,0,2065,2065,2030,3279
268,2019-12-27,2060,5,2070,2070,2060,3
271,2019-12-26,2065,5,2030,2075,2030,133
272,2019-12-24,2060,5,2060,2060,2060,1
273,2019-12-23,2055,15,2075,2075,2035,11765
274,2019-12-20,2040,35,2080,2080,2040,3131
275,2019-12-19,2075,10,2110,2110,2045,2431
279,2019-12-18,2085,20,2065,2100,2065,103
280,2019-12-17,2065,10,2110,2110,2060,157
281,2019-12-16,2075,15,2115,2115,2075,115
282,2019-12-13,2090,5,2115,2115,2060,2917
283,2019-12-12,2085,10,2085,2085,2085,0
286,2019-12-11,2095,10,2075,2100,2075,2975
287,2019-12-10,2105,35,2125,2125,2060,2484
288,2019-12-09,2070,35,2090,2090,2070,1261
289,2019-12-06,2105,10,2130,2130,2100,1149
290,2019-12-05,2115,5,2130,2130,2115,315
294,2019-12-04,2110,5,2125,2125,2110,1085
295,2019-12-03,2105,10,2120,2120,2100,1083
296,2019-12-02,2095,20,2075,2105,2075,1076
297,2019-11-29,2075,40,2075,2135,2050,58171
298,2019-11-28,2115,0,2120,2130,2115,274
301,2019-11-27,2115,45,2115,2115,2115,10
302,2019-11-26,2070,45,2120,2120,2070,7153
303,2019-11-25,2115,5,2120,2120,2115,153
304,2019-11-22,2120,10,2130,2135,2090,198
305,2019-11-21,2130,5,2135,2135,2130,148
309,2019-11-20,2135,10,2135,2135,2125,149
310,2019-11-19,2125,5,2125,2125,2125,0
311,2019-11-18,2130,5,2130,2130,2130,0
312,2019-11-15,2135,5,2100,2135,2095,4759
313,2019-11-14,2140,0,2145,2145,2100,772
316,2019-11-13,2140,15,2140,2140,2140,10
317,2019-11-12,2125,15,2125,2125,2125,10
318,2019-11-11,2110,5,2165,2165,2090,66
319,2019-11-08,2115,10,2130,2130,2115,37
320,2019-11-07,2125,0,2135,2135,2075,28
324,2019-11-06,2125,35,2110,2135,2110,297
325,2019-11-05,2090,10,2070,2115,2070,182
