,date,close,diff,open,high,low,volume
1,2020-09-16,51100,500,51700,52100,51100,109769
2,2020-09-15,51600,100,52200,52300,51400,87231
3,2020-09-14,51700,500,52000,55500,51000,365733
4,2020-09-11,51200,100,51300,51500,50300,113950
5,2020-09-10,51100,900,51000,57000,50100,875597
9,2020-09-09,50200,1200,50900,54000,50000,291503
10,2020-09-08,51400,1700,53300,53600,50900,146676
11,2020-09-07,53100,600,53200,53900,52600,118789
12,2020-09-04,53700,1900,53000,54500,52500,214464
13,2020-09-03,55600,700,56600,56800,55100,134727
16,2020-09-02,56300,1500,54800,56700,54400,198329
17,2020-09-01,54800,500,55800,56900,54400,147056
18,2020-08-31,55300,1000,55300,58400,54300,356885
19,2020-08-28,54300,400,54200,55600,53900,204469
20,2020-08-27,53900,0,54600,60000,53900,999877
24,2020-08-26,53900,100,54100,55600,53300,173352
25,2020-08-25,54000,1600,52800,54700,52200,204144
26,2020-08-24,52400,1600,50800,52400,50000,153787
27,2020-08-21,50800,3100,53900,54100,50300,225335
28,2020-08-20,53900,700,54700,56400,52700,231092
31,2020-08-19,54600,1600,52600,54800,52500,233067
32,2020-08-18,53000,2000,55600,58100,51200,414268
33,2020-08-14,55000,2300,57600,58200,54600,243074
34,2020-08-13,57300,2500,55500,60000,54900,709849
35,2020-08-12,54800,1400,56200,56600,53900,237230
39,2020-08-11,56200,700,55900,58400,54800,447707
40,2020-08-10,55500,200,55000,57900,53600,401369
41,2020-08-07,55300,2400,57000,57700,54800,420596
42,2020-08-06,57700,400,57400,59000,56300,613193
43,2020-08-05,57300,800,59600,61600,57200,2009306
46,2020-08-04,58100,3000,55300,71600,54600,7239525
47,2020-08-03,55100,900,55600,57600,53700,427855
48,2020-07-31,56000,1300,56500,61900,55200,1117161
49,2020-07-30,57300,5800,59000,63200,56800,2100491
50,2020-07-29,63100,14300,48900,63400,48900,7483560
54,2020-07-28,48800,100,50100,51000,48100,507940
55,2020-07-27,48900,8000,56900,57000,48850,938430
56,2020-07-24,56900,5500,68500,71700,56900,4219715
57,2020-07-23,62400,14400,50000,62400,47950,2483185
58,2020-07-22,48000,2850,45150,48000,43700,432517
61,2020-07-21,45150,700,45200,48700,44300,600701
62,2020-07-20,44450,1800,42850,46500,42200,307322
63,2020-07-17,42650,550,42600,43550,41600,87757
64,2020-07-16,42100,1700,44150,44150,41600,116153
65,2020-07-15,43800,1100,45950,46100,43400,95652
69,2020-07-14,44900,1050,43600,46650,43600,229839
70,2020-07-13,43850,250,43600,44500,43350,91062
71,2020-07-10,43600,850,44450,44800,42850,153774
72,2020-07-09,44450,750,45200,45350,44250,81227
73,2020-07-08,45200,50,45200,47000,44700,154829
76,2020-07-07,45150,450,45050,45700,44150,144120
77,2020-07-06,44700,0,44800,45200,44100,106943
78,2020-07-03,44700,350,45050,45450,43450,155743
79,2020-07-02,45050,300,45500,47050,44350,181013
80,2020-07-01,44750,1550,46000,46700,44300,163480
84,2020-06-30,46300,1700,48550,48750,44600,292104
85,2020-06-29,48000,2200,49550,50600,47600,175725
86,2020-06-26,50200,2200,53400,53400,50200,302020
87,2020-06-25,52400,2500,50400,52800,49450,547503
88,2020-06-24,49900,800,49500,56100,48600,1598740
91,2020-06-23,49100,2200,50800,51300,48250,272438
92,2020-06-22,51300,700,51800,52900,51000,273737
93,2020-06-19,50600,1700,52800,52900,50600,315289
94,2020-06-18,52300,1100,54900,55300,51200,717963
95,2020-06-17,51200,700,53000,54300,48150,767322
99,2020-06-16,50500,2700,49500,52600,48300,634874
100,2020-06-15,47800,4400,52300,54500,47550,922185
101,2020-06-12,52200,2600,52600,55900,51700,1029866
102,2020-06-11,54800,1000,52800,54800,51500,1016442
103,2020-06-10,53800,1200,58800,61400,51900,3665437
106,2020-06-09,55000,12650,42900,55000,41650,3702341
107,2020-06-08,42350,1700,43900,47500,42350,1990251
108,2020-06-05,40650,500,39650,41650,38800,577092
109,2020-06-04,40150,1750,38900,42150,37900,1289011
110,2020-06-03,38400,1050,37700,41500,37300,1407123
114,2020-06-02,37350,500,37800,37800,37000,164474
115,2020-06-01,37850,350,38500,38900,37150,277702
116,2020-05-29,38200,1000,38800,40400,38000,570647
117,2020-05-28,39200,2400,36900,40500,36150,1231654
118,2020-05-27,36800,1400,37800,38550,36800,258882
121,2020-05-26,38200,500,38900,39400,37550,596413
122,2020-05-25,38700,1300,37750,39700,37100,532672
123,2020-05-22,37400,750,37650,43850,37250,2774860
124,2020-05-21,38150,900,37250,39950,37000,919378
125,2020-05-20,37250,1350,39700,40500,37200,774988
129,2020-05-19,38600,4650,41300,41950,37750,944584
130,2020-05-18,43250,2950,45400,47500,42150,2841615
131,2020-05-15,46200,10650,44800,46200,44000,1256459
132,2020-05-14,35550,8200,27350,35550,26900,2657248
133,2020-05-13,27350,250,27600,27900,27300,16405
136,2020-05-12,27600,650,28550,29700,27450,71739
137,2020-05-11,28250,750,27650,28250,27350,44994
138,2020-05-08,27500,500,27500,27700,26950,24062
139,2020-05-07,27000,400,26600,28200,26250,43120
140,2020-05-06,26600,950,27500,27650,26350,88852
144,2020-05-04,25650,700,25900,26350,25100,26191
145,2020-04-29,26350,100,27000,27000,26350,30747
146,2020-04-28,26450,250,26100,29100,25950,217698
147,2020-04-27,26200,450,25600,26300,25550,14391
148,2020-04-24,25750,650,26250,26800,25500,33024
151,2020-04-23,26400,450,26600,26750,25850,46457
152,2020-04-22,25950,50,25400,26000,25000,19596
153,2020-04-21,26000,600,26300,26800,24100,39503
154,2020-04-20,26600,50,26550,27000,26300,25801
155,2020-04-17,26550,900,25800,26700,25550,46029
159,2020-04-16,25650,500,26150,26400,25650,26515
160,2020-04-14,26150,1350,24850,26750,24850,99751
161,2020-04-13,24800,1400,26200,26400,24600,40224
162,2020-04-10,26200,500,27100,27200,25900,27017
163,2020-04-09,26700,100,26950,27350,26200,39430
166,2020-04-08,26800,900,28150,28150,26450,81894
167,2020-04-07,27700,1550,26850,30900,26200,291681
168,2020-04-06,26150,2550,23700,27750,23700,166631
169,2020-04-03,23600,800,23400,24800,23050,74794
170,2020-04-02,22800,50,23000,23350,21950,38229
174,2020-04-01,22750,250,23050,25350,22650,119530
175,2020-03-31,23000,1500,22000,25900,21500,134923
176,2020-03-30,21500,300,20600,22550,20100,65086
177,2020-03-27,21200,800,21050,23000,19600,137496
178,2020-03-26,20400,750,19700,21400,19000,67574
181,2020-03-25,19650,600,20100,20100,19100,35231
182,2020-03-24,19050,1250,18500,19250,18000,36339
183,2020-03-23,17800,300,16750,18150,16500,43302
184,2020-03-20,18100,2450,15800,18100,15800,88987
185,2020-03-19,15650,2600,18500,19800,15250,142899
189,2020-03-18,18250,1750,19600,21400,18250,110411
190,2020-03-17,20000,50,18500,20200,18450,44548
191,2020-03-16,20050,650,20600,21950,20050,71816
192,2020-03-13,20700,3550,21000,22600,20200,113891
193,2020-03-12,24250,3000,26500,26900,24050,71665
196,2020-03-11,27250,950,28200,28500,26800,24262
197,2020-03-10,28200,250,27750,28400,27300,21506
198,2020-03-09,28450,900,29350,29350,28000,26640
199,2020-03-06,29350,50,28700,29600,28700,9497
200,2020-03-05,29400,600,28500,29550,28500,21119
204,2020-03-04,28800,450,28550,29500,28000,26340
205,2020-03-03,28350,450,28800,28800,28100,11776
206,2020-03-02,27900,100,27800,28600,27550,9902
207,2020-02-28,27800,800,28600,28600,27300,22763
208,2020-02-27,28600,400,28600,29700,28500,12750
211,2020-02-26,29000,250,28750,29250,28000,10345
212,2020-02-25,28750,700,28050,29500,27850,22014
213,2020-02-24,28050,2100,29700,29750,28050,33219
214,2020-02-21,30150,950,31000,31100,29950,22667
215,2020-02-20,31100,150,31250,31500,31000,4603
219,2020-02-19,31250,450,31700,32000,31150,7469
220,2020-02-18,31700,100,31350,32400,31350,13995
221,2020-02-17,31600,750,32500,32800,31550,18126
222,2020-02-14,32350,400,32350,32350,31750,9583
223,2020-02-13,31950,350,32800,32800,31800,7422
226,2020-02-12,32300,200,31100,32600,31000,19015
227,2020-02-11,32500,100,32750,32900,32200,6552
228,2020-02-10,32600,500,33200,33200,32500,5575
229,2020-02-07,33100,100,32800,33500,32650,5633
230,2020-02-06,33000,1100,31800,33300,31800,23801
234,2020-02-05,31900,450,32000,32400,31400,14216
235,2020-02-04,31450,900,30400,31750,30400,13873
236,2020-02-03,30550,1000,30350,31950,29900,34143
237,2020-01-31,31550,800,32150,32900,31500,16556
238,2020-01-30,32350,500,33300,33500,32350,10865
241,2020-01-29,32850,50,32750,33100,32350,15035
242,2020-01-28,32900,700,33200,33500,32600,30928
243,2020-01-23,33600,150,33800,34050,33350,11952
244,2020-01-22,33750,250,33350,33750,33250,7706
245,2020-01-21,33500,250,33750,33850,33100,13780
249,2020-01-20,33750,150,34050,34050,33350,10141
250,2020-01-17,33900,100,34300,34300,33700,11061
251,2020-01-16,34000,350,34300,34600,33800,11329
252,2020-01-15,34350,150,34500,35700,34200,16003
253,2020-01-14,34500,250,34650,35050,34350,14693
256,2020-01-13,34750,150,35100,35100,34600,9732
257,2020-01-10,34900,100,34850,35350,34600,15473
258,2020-01-09,35000,1500,34200,35350,34200,26404
259,2020-01-08,33500,1050,34500,34500,33250,28133
260,2020-01-07,34550,100,34450,35000,34350,12220
264,2020-01-06,34650,450,34600,36100,33600,68707
265,2020-01-03,35100,300,35150,35600,34700,14818
266,2020-01-02,35400,800,36500,36500,35350,22327
267,2019-12-30,36200,200,36050,36550,35950,25264
268,2019-12-27,36000,50,35950,36300,35500,29048
271,2019-12-26,35950,150,36150,36350,35600,36290
272,2019-12-24,36100,50,35950,36550,35700,32992
273,2019-12-23,36050,600,35850,36250,35400,28380
274,2019-12-20,35450,250,35000,35650,34700,40677
275,2019-12-19,35200,50,35250,40700,35100,331480
279,2019-12-18,35250,850,34400,35450,34400,32200
280,2019-12-17,34400,200,34200,34800,34000,21979
281,2019-12-16,34200,800,33400,34500,33400,21149
282,2019-12-13,33400,700,33900,34500,33350,43794
283,2019-12-12,34100,200,34350,34900,33400,44214
286,2019-12-11,34300,800,33300,34700,33300,21531
287,2019-12-10,33500,50,33050,34000,33050,10249
288,2019-12-09,33450,350,32750,33750,32650,18099
289,2019-12-06,33100,550,32100,33100,32000,12107
290,2019-12-05,32550,1050,33650,33650,32550,10832
294,2019-12-04,33600,0,33600,33900,33350,6447
295,2019-12-03,33600,550,34150,34250,33250,16235
296,2019-12-02,34150,800,35000,35500,33000,9775
297,2019-11-29,34950,50,34900,35500,34400,20707
298,2019-11-28,34900,50,35000,35300,34500,19522
301,2019-11-27,34950,50,35000,35600,34850,28727
302,2019-11-26,35000,1250,33550,35150,33550,38369
303,2019-11-25,33750,150,33600,34100,33450,10492
304,2019-11-22,33600,50,33250,33850,33050,5171
305,2019-11-21,33550,250,33550,33900,33000,23022
309,2019-11-20,33800,50,33850,34200,33300,20393
310,2019-11-19,33850,250,34050,34650,33150,36329
311,2019-11-18,34100,0,34100,35000,33750,13266
312,2019-11-15,34100,150,34350,34500,34000,13448
313,2019-11-14,34250,50,34300,34800,34000,10954
316,2019-11-13,34200,900,35300,35650,34000,23533
317,2019-11-12,35100,500,35600,35700,35000,11258
318,2019-11-11,35600,400,36000,36000,35350,10424
319,2019-11-08,36000,50,35850,36700,35450,14687
320,2019-11-07,35950,300,35800,36350,35700,13563
324,2019-11-06,36250,100,36050,36500,35750,18173
325,2019-11-05,36350,700,35550,36600,35050,29598
326,2019-11-04,35650,900,34550,35800,34550,24053
327,2019-11-01,34750,0,34800,34850,34250,9451
328,2019-10-31,34750,1100,33950,34750,33550,15888
331,2019-10-30,33650,550,34200,34450,33500,14889
332,2019-10-29,34200,600,33350,34350,33350,17292
333,2019-10-28,33600,300,33700,34400,33500,15405
334,2019-10-25,33900,100,33800,33950,33350,11767
335,2019-10-24,33800,300,33500,33900,32950,41141
339,2019-10-23,33500,400,33900,34200,33450,23673
340,2019-10-22,33900,250,34000,34650,33650,31849
341,2019-10-21,33650,800,34000,35400,33650,45488
342,2019-10-18,34450,1050,33250,34500,33250,53969
343,2019-10-17,33400,200,33750,33800,33250,21454
346,2019-10-16,33600,750,32850,33600,32850,28370
347,2019-10-15,32850,200,32650,33250,32500,15934
348,2019-10-14,32650,300,33300,33300,32100,31086
349,2019-10-11,32350,550,32200,32450,31800,16161
350,2019-10-10,31800,300,31850,32500,31650,34457
354,2019-10-08,32100,500,32150,33050,31800,55136
355,2019-10-07,32600,1400,31000,34050,31000,86844
356,2019-10-04,31200,300,31300,31350,30750,11469
357,2019-10-02,31500,250,31050,32000,31000,9607
358,2019-10-01,31750,1200,30400,32300,30400,24105
361,2019-09-30,30550,750,31000,31250,30500,13966
362,2019-09-27,31300,400,31450,32550,30700,23066
363,2019-09-26,31700,200,31950,32200,31500,16713
364,2019-09-25,31900,750,32600,32600,31800,21513
365,2019-09-24,32650,50,32300,32750,32150,15157
369,2019-09-23,32600,200,32850,33100,32150,16973
370,2019-09-20,32800,700,32750,32800,32000,12978
371,2019-09-19,32100,150,32100,32700,32100,10632
372,2019-09-18,32250,850,33150,33150,32250,22881
373,2019-09-17,33100,2000,31100,33750,31100,47427
376,2019-09-16,31100,500,30650,31200,30400,14273
377,2019-09-11,30600,350,30300,30600,30250,9007
378,2019-09-10,30250,0,30450,30500,30150,8646
379,2019-09-09,30250,100,30000,30800,30000,13432
380,2019-09-06,30150,550,30700,30800,30050,16542
384,2019-09-05,30700,450,30250,31100,30250,20030
385,2019-09-04,30250,100,30450,30500,30100,12691
386,2019-09-03,30150,150,30300,30900,30050,11993
387,2019-09-02,30300,500,29500,30550,29500,15262
388,2019-08-30,29800,100,29850,30400,29800,14831
391,2019-08-29,29700,200,29500,30300,29300,23965
392,2019-08-28,29900,1100,28600,30300,28600,11171
393,2019-08-27,28800,300,29200,29750,28600,11347
394,2019-08-26,29100,900,29000,29900,28950,14479
395,2019-08-23,30000,0,29550,30250,29550,16525
399,2019-08-22,30000,250,30450,30700,29950,13256
400,2019-08-21,30250,200,29750,30400,29750,28382
401,2019-08-20,30050,550,29550,30300,29550,13462
402,2019-08-19,29500,1200,28550,29500,28450,23027
403,2019-08-16,28300,50,28250,29200,28050,19228
406,2019-08-14,28250,400,28800,29200,28250,19960
407,2019-08-13,28650,50,28200,29050,28200,14882
408,2019-08-12,28600,250,28350,28800,27700,18396
409,2019-08-09,28350,250,28150,28800,28150,22603
410,2019-08-08,28100,850,27300,28600,27300,39007
414,2019-08-07,27250,50,26800,28100,26550,63125
415,2019-08-06,27300,1650,27150,29200,26400,109602
416,2019-08-05,28950,2900,31500,31550,28950,96415
417,2019-08-02,31850,800,31650,32600,31300,70918
418,2019-08-01,32650,1250,30700,39300,30700,686646
421,2019-07-31,31400,750,30650,31500,29500,46607
422,2019-07-30,30650,150,30100,31300,30100,35846
423,2019-07-29,30800,2700,33500,33500,30750,77874
424,2019-07-26,33500,750,33850,34300,33350,25542
425,2019-07-25,34250,400,34250,34800,33900,22263
429,2019-07-24,34650,1550,36200,36200,34500,35079
430,2019-07-23,36200,800,37300,37300,36200,18117
431,2019-07-22,37000,850,35950,37350,35950,26655
432,2019-07-19,36150,1100,35150,36150,35150,17267
433,2019-07-18,35050,850,34000,35700,33950,25773
436,2019-07-17,34200,100,34150,34600,33900,12220
437,2019-07-16,34300,100,34200,34600,34150,11232
438,2019-07-15,34200,900,34800,35450,34100,19964
439,2019-07-12,35100,700,34500,35550,34400,13651
440,2019-07-11,34400,150,34050,34700,34000,12053
444,2019-07-10,34250,400,33850,34800,33850,24442
445,2019-07-09,33850,1250,34500,35350,33850,33388
446,2019-07-08,35100,1200,36000,36850,34950,42886
447,2019-07-05,36300,0,36000,37000,35900,20550
448,2019-07-04,36300,1350,37400,37750,35600,61358
451,2019-07-03,37650,500,38000,38200,37600,10204
452,2019-07-02,38150,300,37500,38200,37400,14831
453,2019-07-01,37850,450,37200,38300,37200,21438
454,2019-06-28,37400,200,37600,38000,37250,22015
455,2019-06-27,37600,1100,38500,39050,37600,48337
459,2019-06-26,38700,400,38950,40250,38500,46579
460,2019-06-25,39100,100,38750,39750,38750,42673
461,2019-06-24,39000,550,38150,39750,38100,34859
462,2019-06-21,38450,650,39050,39100,38000,44172
463,2019-06-20,39100,1400,37700,39400,37450,69167
466,2019-06-19,37700,150,37600,38750,37400,61986
467,2019-06-18,37550,300,38050,39850,37150,205506
468,2019-06-17,37850,2800,40150,40300,37800,210842
