,date,close,diff,open,high,low,volume
1,2020-09-16,4100,0,0,0,0,0
2,2020-09-15,4100,0,0,0,0,0
3,2020-09-14,4100,0,0,0,0,0
4,2020-09-11,4100,0,0,0,0,0
5,2020-09-10,4100,0,0,0,0,0
9,2020-09-09,4100,0,0,0,0,0
10,2020-09-08,4100,0,0,0,0,0
11,2020-09-07,4100,0,0,0,0,0
12,2020-09-04,4100,0,0,0,0,0
13,2020-09-03,4100,0,0,0,0,0
16,2020-09-02,4100,0,0,0,0,0
17,2020-09-01,4100,0,0,0,0,0
18,2020-08-31,4100,0,0,0,0,0
19,2020-08-28,4100,0,0,0,0,0
20,2020-08-27,4100,0,0,0,0,0
24,2020-08-26,4100,0,0,0,0,0
25,2020-08-25,4100,0,0,0,0,0
26,2020-08-24,4100,0,0,0,0,0
27,2020-08-21,4100,0,0,0,0,0
28,2020-08-20,4100,0,0,0,0,0
31,2020-08-19,4100,0,0,0,0,0
32,2020-08-18,4100,0,0,0,0,0
33,2020-08-14,4100,0,0,0,0,0
34,2020-08-13,4100,0,0,0,0,0
35,2020-08-12,4100,0,0,0,0,0
39,2020-08-11,4100,0,0,0,0,0
40,2020-08-10,4100,0,0,0,0,0
41,2020-08-07,4100,0,0,0,0,0
42,2020-08-06,4100,0,0,0,0,0
43,2020-08-05,4100,0,0,0,0,0
46,2020-08-04,4100,0,0,0,0,0
47,2020-08-03,4100,0,0,0,0,0
48,2020-07-31,4100,0,0,0,0,0
49,2020-07-30,4100,0,0,0,0,0
50,2020-07-29,4100,0,0,0,0,0
54,2020-07-28,4100,0,0,0,0,0
55,2020-07-27,4100,0,0,0,0,0
56,2020-07-24,4100,0,0,0,0,0
57,2020-07-23,4100,0,0,0,0,0
58,2020-07-22,4100,0,0,0,0,0
61,2020-07-21,4100,0,0,0,0,0
62,2020-07-20,4100,0,0,0,0,0
63,2020-07-17,4100,0,0,0,0,0
64,2020-07-16,4100,0,0,0,0,0
65,2020-07-15,4100,0,0,0,0,0
69,2020-07-14,4100,0,0,0,0,0
70,2020-07-13,4100,0,0,0,0,0
71,2020-07-10,4100,0,0,0,0,0
72,2020-07-09,4100,0,0,0,0,0
73,2020-07-08,4100,0,0,0,0,0
76,2020-07-07,4100,0,0,0,0,0
77,2020-07-06,4100,0,0,0,0,0
78,2020-07-03,4100,0,0,0,0,0
79,2020-07-02,4100,0,0,0,0,0
80,2020-07-01,4100,0,0,0,0,0
84,2020-06-30,4100,0,0,0,0,0
85,2020-06-29,4100,0,0,0,0,0
86,2020-06-26,4100,0,0,0,0,0
87,2020-06-25,4100,0,0,0,0,0
88,2020-06-24,4100,0,0,0,0,0
91,2020-06-23,4100,0,0,0,0,0
92,2020-06-22,4100,0,0,0,0,0
93,2020-06-19,4100,0,0,0,0,0
94,2020-06-18,4100,0,0,0,0,0
95,2020-06-17,4100,0,0,0,0,0
99,2020-06-16,4100,0,0,0,0,0
100,2020-06-15,4100,0,0,0,0,0
101,2020-06-12,4100,0,0,0,0,0
102,2020-06-11,4100,0,0,0,0,0
103,2020-06-10,4100,0,0,0,0,0
106,2020-06-09,4100,0,0,0,0,0
107,2020-06-08,4100,0,0,0,0,0
108,2020-06-05,4100,0,0,0,0,0
109,2020-06-04,4100,0,0,0,0,0
110,2020-06-03,4100,0,0,0,0,0
114,2020-06-02,4100,0,0,0,0,0
115,2020-06-01,4100,0,0,0,0,0
116,2020-05-29,4100,0,0,0,0,0
117,2020-05-28,4100,0,0,0,0,0
118,2020-05-27,4100,0,0,0,0,0
121,2020-05-26,4100,0,0,0,0,0
122,2020-05-25,4100,0,0,0,0,0
123,2020-05-22,4100,0,0,0,0,0
124,2020-05-21,4100,0,0,0,0,0
125,2020-05-20,4100,0,0,0,0,0
129,2020-05-19,4100,0,0,0,0,0
130,2020-05-18,4100,0,0,0,0,0
131,2020-05-15,4100,0,0,0,0,0
132,2020-05-14,4100,0,0,0,0,0
133,2020-05-13,4100,0,0,0,0,0
136,2020-05-12,4100,0,0,0,0,0
137,2020-05-11,4100,0,0,0,0,0
138,2020-05-08,4100,0,0,0,0,0
139,2020-05-07,4100,0,0,0,0,0
140,2020-05-06,4100,0,0,0,0,0
144,2020-05-04,4100,0,0,0,0,0
145,2020-04-29,4100,0,0,0,0,0
146,2020-04-28,4100,0,0,0,0,0
147,2020-04-27,4100,0,0,0,0,0
148,2020-04-24,4100,0,0,0,0,0
151,2020-04-23,4100,0,0,0,0,0
152,2020-04-22,4100,0,0,0,0,0
153,2020-04-21,4100,0,0,0,0,0
154,2020-04-20,4100,0,0,0,0,0
155,2020-04-17,4100,0,0,0,0,0
159,2020-04-16,4100,0,0,0,0,0
160,2020-04-14,4100,0,0,0,0,0
161,2020-04-13,4100,0,0,0,0,0
162,2020-04-10,4100,0,0,0,0,0
163,2020-04-09,4100,0,0,0,0,0
166,2020-04-08,4100,0,0,0,0,0
167,2020-04-07,4100,0,0,0,0,0
168,2020-04-06,4100,0,0,0,0,0
169,2020-04-03,4100,0,0,0,0,0
170,2020-04-02,4100,0,0,0,0,0
174,2020-04-01,4100,0,0,0,0,0
175,2020-03-31,4100,0,0,0,0,0
176,2020-03-30,4100,0,0,0,0,0
177,2020-03-27,4100,945,3550,4100,3520,900518
178,2020-03-26,3155,1350,4550,4880,3155,932824
181,2020-03-25,4505,125,4535,5480,4330,1335207
182,2020-03-24,4630,1980,5890,6500,4630,2668658
183,2020-03-23,6610,2820,8150,8640,6610,290554
184,2020-03-20,9430,70,9000,9990,9000,21969
185,2020-03-19,9500,500,9530,9990,9030,30382
189,2020-03-18,10000,700,9150,10800,9150,45835
190,2020-03-17,9300,800,9000,9800,8870,52441
191,2020-03-16,10100,1100,11000,11400,9950,48000
192,2020-03-13,11200,1000,11000,11700,10000,62865
193,2020-03-12,12200,1550,13000,14250,12200,120058
196,2020-03-11,13750,850,14200,14900,12850,82195
197,2020-03-10,14600,1000,14900,15350,13450,180542
198,2020-03-09,15600,1100,14500,16900,13000,585062
199,2020-03-06,14500,2650,18000,21800,14400,990874
200,2020-03-05,17150,3950,13200,17150,11050,1096164
204,2020-03-04,1100,0,0,0,0,0
205,2020-03-03,1100,0,0,0,0,0
206,2020-03-02,1100,0,0,0,0,0
207,2020-02-28,1100,0,0,0,0,0
208,2020-02-27,1100,0,0,0,0,0
211,2020-02-26,1100,0,0,0,0,0
212,2020-02-25,1100,0,0,0,0,0
213,2020-02-24,1100,0,0,0,0,0
214,2020-02-21,1100,0,0,0,0,0
215,2020-02-20,1100,0,0,0,0,0
219,2020-02-19,1100,0,0,0,0,0
220,2020-02-18,1100,0,0,0,0,0
221,2020-02-17,1100,0,0,0,0,0
222,2020-02-14,1100,0,0,0,0,0
223,2020-02-13,1100,100,1200,1215,1070,633286
226,2020-02-12,1200,125,1320,1320,1190,542946
227,2020-02-11,1325,30,1380,1380,1315,162606
228,2020-02-10,1355,35,1320,1405,1280,300961
229,2020-02-07,1320,55,1270,1395,1255,583507
230,2020-02-06,1265,45,1225,1315,1185,330004
234,2020-02-05,1220,65,1195,1410,1140,1449792
235,2020-02-04,1155,45,1120,1265,1120,485848
236,2020-02-03,1110,60,1120,1140,1020,261341
237,2020-01-31,1170,65,1235,1275,1170,230019
238,2020-01-30,1235,5,1255,1330,1170,368308
