,date,close,diff,open,high,low,volume
1,2020-09-16,2000,0,2000,2000,1995,8603
2,2020-09-15,2000,0,2005,2005,1990,706
3,2020-09-14,2000,5,1990,2000,1990,782
4,2020-09-11,1995,5,1990,1995,1990,2648
5,2020-09-10,1990,5,1990,2000,1990,1126
9,2020-09-09,1985,0,1985,1985,1985,12
10,2020-09-08,1985,0,1985,1990,1985,639
11,2020-09-07,1985,5,1990,1990,1985,912
12,2020-09-04,1990,10,1980,1990,1980,2151
13,2020-09-03,1980,5,1985,1985,1970,23347
16,2020-09-02,1985,0,1975,1985,1970,30256
17,2020-09-01,1985,5,1975,1990,1970,22211
18,2020-08-31,1990,0,1990,1990,1975,69
19,2020-08-28,1990,0,1985,1990,1985,518
20,2020-08-27,1990,5,1990,1990,1990,93
24,2020-08-26,1985,0,1975,1985,1975,112
25,2020-08-25,1985,0,1980,1985,1975,5697
26,2020-08-24,1985,0,1975,1985,1970,26903
27,2020-08-21,1985,20,1990,2000,1975,30950
28,2020-08-20,2005,0,1990,2005,1990,501
31,2020-08-19,2005,0,2005,2005,2005,0
32,2020-08-18,2005,5,1990,2005,1990,10303
33,2020-08-14,2000,0,2000,2000,2000,13
34,2020-08-13,2000,0,2000,2000,1995,3501
35,2020-08-12,2000,0,1995,2000,1995,22080
39,2020-08-11,2000,5,2000,2000,1995,5279
40,2020-08-10,1995,0,1995,2000,1995,1563
41,2020-08-07,1995,5,2005,2005,1995,10654
42,2020-08-06,2000,0,1990,2000,1990,10010
43,2020-08-05,2000,5,2000,2000,1995,6974
46,2020-08-04,1995,5,1995,1995,1995,1
47,2020-08-03,2000,0,2000,2000,2000,0
48,2020-07-31,2000,5,2000,2000,2000,1300
49,2020-07-30,2005,5,2000,2005,2000,2811
50,2020-07-29,2000,5,2005,2005,2000,737
54,2020-07-28,2005,5,2000,2005,2000,5881
55,2020-07-27,2000,0,1990,2000,1990,208
56,2020-07-24,2000,0,2000,2000,2000,224
57,2020-07-23,2000,0,1995,2000,1995,2073
58,2020-07-22,2000,5,1995,2000,1995,9166
61,2020-07-21,1995,0,2000,2000,1995,1755
62,2020-07-20,1995,5,2000,2000,1990,7085
63,2020-07-17,2000,0,1995,2000,1990,2056
64,2020-07-16,2000,0,2000,2000,2000,0
65,2020-07-15,2000,0,1995,2000,1995,4115
69,2020-07-14,2000,5,1995,2000,1995,7004
70,2020-07-13,1995,0,1990,1995,1990,4952
71,2020-07-10,1995,0,2000,2000,1990,22921
72,2020-07-09,1995,0,2000,2000,1990,12040
73,2020-07-08,1995,0,2000,2000,1990,5308
76,2020-07-07,1995,5,1995,1995,1990,21971
77,2020-07-06,1990,15,2000,2000,1980,32008
78,2020-07-03,2005,0,2000,2005,2000,1506
79,2020-07-02,2005,0,2010,2010,2000,1004
80,2020-07-01,2005,5,1995,2005,1995,1133
84,2020-06-30,2010,0,2000,2010,2000,1031
85,2020-06-29,2010,5,1990,2010,1990,805
86,2020-06-26,2005,5,2000,2005,1995,2386
87,2020-06-25,2000,5,1995,2005,1995,13196
88,2020-06-24,1995,10,1995,2010,1995,3263
91,2020-06-23,2005,0,2000,2005,1995,6192
92,2020-06-22,2005,0,1995,2005,1995,6116
93,2020-06-19,2005,0,1995,2005,1990,23089
94,2020-06-18,2005,5,2010,2010,1990,45
95,2020-06-17,2010,0,2010,2010,2010,24
