,date,close,diff,open,high,low,volume
1,2020-09-16,2655,20,2675,2725,2645,48695
2,2020-09-15,2675,5,2640,2690,2635,56264
3,2020-09-14,2670,15,2650,2690,2650,28913
4,2020-09-11,2655,30,2655,2680,2625,53460
5,2020-09-10,2685,10,2695,2715,2630,45809
9,2020-09-09,2675,5,2680,2680,2640,27077
10,2020-09-08,2670,75,2710,2795,2670,54497
11,2020-09-07,2745,45,2770,2770,2700,21337
12,2020-09-04,2700,10,2680,2785,2615,35664
13,2020-09-03,2710,0,2710,2735,2695,48350
16,2020-09-02,2710,5,2715,2790,2680,33630
17,2020-09-01,2715,5,2720,2770,2655,32541
18,2020-08-31,2720,80,2665,2770,2645,34841
19,2020-08-28,2640,10,2645,2715,2630,55494
20,2020-08-27,2650,130,2770,2780,2625,125710
24,2020-08-26,2780,75,2855,2880,2755,93945
25,2020-08-25,2855,0,2860,2930,2810,118184
26,2020-08-24,2855,145,2940,2970,2840,157245
27,2020-08-21,3000,160,2825,3100,2825,291639
28,2020-08-20,2840,110,2965,3020,2810,178188
31,2020-08-19,2950,110,2840,2965,2840,107430
32,2020-08-18,2840,160,2995,3020,2800,472032
33,2020-08-14,3000,5,2970,3075,2910,465320
34,2020-08-13,2995,90,2950,2995,2825,460498
35,2020-08-12,2905,180,3000,3055,2880,428602
39,2020-08-11,3085,455,2730,3275,2630,3154617
40,2020-08-10,2630,5,2635,2970,2570,527159
41,2020-08-07,2635,45,2700,2710,2595,43201
42,2020-08-06,2680,65,2615,2680,2590,90506
43,2020-08-05,2615,35,2560,2650,2550,56888
46,2020-08-04,2580,10,2615,2630,2580,32800
47,2020-08-03,2590,40,2550,2640,2515,39893
48,2020-07-31,2550,65,2630,2640,2550,14463
49,2020-07-30,2615,65,2550,2645,2535,50652
50,2020-07-29,2550,20,2570,2570,2525,25204
54,2020-07-28,2570,50,2520,2590,2515,61002
55,2020-07-27,2520,45,2540,2565,2515,14608
56,2020-07-24,2565,30,2620,2620,2550,25356
57,2020-07-23,2595,0,2610,2700,2575,68640
58,2020-07-22,2595,20,2575,2650,2555,52756
61,2020-07-21,2575,25,2555,2635,2540,57942
62,2020-07-20,2550,70,2620,2650,2540,33704
63,2020-07-17,2620,30,2590,2650,2570,77423
64,2020-07-16,2590,60,2635,2750,2580,43427
65,2020-07-15,2650,55,2595,2705,2540,120173
69,2020-07-14,2595,15,2585,2610,2525,36016
70,2020-07-13,2610,90,2535,2625,2500,87512
71,2020-07-10,2520,145,2665,2670,2520,87171
72,2020-07-09,2665,20,2645,2760,2615,71801
73,2020-07-08,2645,75,2720,2795,2590,148506
76,2020-07-07,2720,5,2715,2780,2675,71278
77,2020-07-06,2715,15,2700,2725,2675,16937
78,2020-07-03,2700,80,2645,2715,2620,63713
79,2020-07-02,2620,5,2625,2680,2600,92430
80,2020-07-01,2625,5,2655,2680,2580,56630
84,2020-06-30,2630,20,2635,2700,2555,76247
85,2020-06-29,2650,0,2595,2740,2595,67499
86,2020-06-26,2650,30,2620,2720,2595,39826
87,2020-06-25,2620,20,2620,2670,2550,55157
88,2020-06-24,2600,25,2660,2660,2540,37342
91,2020-06-23,2575,50,2625,2635,2565,46865
92,2020-06-22,2625,20,2610,2660,2570,86030
93,2020-06-19,2605,55,2590,2670,2510,84015
94,2020-06-18,2550,15,2515,2570,2495,99814
95,2020-06-17,2535,35,2570,3030,2455,856187
99,2020-06-16,2570,75,2495,2590,2465,48340
100,2020-06-15,2495,20,2515,2615,2435,34717
101,2020-06-12,2515,20,2500,2525,2365,28043
102,2020-06-11,2535,85,2630,2690,2525,43048
103,2020-06-10,2620,5,2610,2690,2580,18127
106,2020-06-09,2615,75,2700,2725,2610,47867
107,2020-06-08,2690,95,2825,2825,2670,65882
108,2020-06-05,2785,25,2785,3120,2725,259031
109,2020-06-04,2810,165,2975,3045,2780,110183
110,2020-06-03,2975,20,3035,3035,2870,43381
114,2020-06-02,2955,5,2960,3085,2790,81862
