,date,close,diff,open,high,low,volume
1,2020-09-16,1235,10,1250,1255,1220,808010
2,2020-09-15,1245,5,1245,1250,1225,641601
3,2020-09-14,1240,20,1230,1275,1215,1787673
4,2020-09-11,1220,20,1225,1255,1200,1241500
5,2020-09-10,1240,50,1205,1355,1195,13456719
9,2020-09-09,1190,15,1185,1195,1155,706545
10,2020-09-08,1205,20,1220,1220,1200,497850
11,2020-09-07,1225,20,1210,1225,1180,583630
12,2020-09-04,1205,20,1160,1205,1160,1052323
13,2020-09-03,1225,20,1245,1255,1215,736375
16,2020-09-02,1245,55,1210,1290,1195,5602440
17,2020-09-01,1190,10,1175,1205,1160,554927
18,2020-08-31,1180,20,1170,1185,1155,433020
19,2020-08-28,1160,25,1135,1190,1135,719174
20,2020-08-27,1135,40,1175,1195,1130,645168
24,2020-08-26,1175,5,1200,1200,1150,452888
25,2020-08-25,1180,40,1155,1185,1140,620677
26,2020-08-24,1140,5,1140,1145,1100,450443
27,2020-08-21,1145,45,1100,1150,1070,719320
28,2020-08-20,1100,50,1140,1155,1055,1133382
31,2020-08-19,1150,5,1135,1170,1125,716526
32,2020-08-18,1145,90,1235,1235,1110,1191771
33,2020-08-14,1235,35,1260,1260,1215,765027
34,2020-08-13,1270,15,1260,1275,1255,363836
35,2020-08-12,1255,30,1275,1280,1240,647711
39,2020-08-11,1285,20,1280,1285,1260,618587
40,2020-08-10,1265,20,1290,1290,1265,522787
41,2020-08-07,1285,5,1285,1305,1280,574578
42,2020-08-06,1280,35,1310,1320,1280,777163
43,2020-08-05,1315,35,1285,1315,1280,1134445
46,2020-08-04,1280,15,1270,1320,1260,1352294
47,2020-08-03,1265,15,1280,1290,1260,533725
48,2020-07-31,1280,10,1285,1290,1270,635128
49,2020-07-30,1290,5,1295,1320,1280,1311382
50,2020-07-29,1295,5,1285,1310,1260,708951
54,2020-07-28,1290,20,1315,1320,1285,1056933
55,2020-07-27,1310,30,1270,1315,1270,1055441
56,2020-07-24,1280,0,1265,1285,1255,965510
57,2020-07-23,1280,5,1285,1295,1260,1149352
58,2020-07-22,1285,30,1310,1310,1285,1256575
61,2020-07-21,1315,15,1335,1335,1300,1582323
62,2020-07-20,1330,15,1310,1345,1305,1648261
63,2020-07-17,1315,10,1305,1320,1290,1746871
64,2020-07-16,1305,45,1345,1345,1305,3142836
65,2020-07-15,1350,30,1395,1395,1335,6384644
69,2020-07-14,1380,25,1350,1630,1330,63775947
70,2020-07-13,1355,15,1355,1360,1315,781833
71,2020-07-10,1340,40,1335,1370,1305,2744787
72,2020-07-09,1300,55,1250,1325,1245,2632318
73,2020-07-08,1245,10,1240,1245,1225,344303
76,2020-07-07,1235,25,1255,1270,1220,806817
77,2020-07-06,1260,0,1280,1280,1240,524891
78,2020-07-03,1260,20,1250,1260,1230,676803
79,2020-07-02,1240,20,1220,1250,1215,472221
80,2020-07-01,1220,30,1250,1255,1210,526585
84,2020-06-30,1250,25,1235,1255,1220,599728
85,2020-06-29,1225,20,1220,1240,1210,441199
86,2020-06-26,1245,5,1270,1270,1230,534312
87,2020-06-25,1240,45,1250,1270,1235,497117
88,2020-06-24,1285,25,1295,1315,1265,684117
91,2020-06-23,1260,10,1270,1290,1240,376950
92,2020-06-22,1270,5,1270,1290,1250,615935
