,date,close,diff,open,high,low,volume
1,2020-09-16,5080,10,5140,5300,4975,219097
2,2020-09-15,5090,40,5110,5110,5000,165314
3,2020-09-14,5050,145,4915,5160,4900,577790
4,2020-09-11,4905,265,4565,4950,4565,529113
5,2020-09-10,4640,130,4540,4645,4525,93005
9,2020-09-09,4510,90,4580,4580,4485,152616
10,2020-09-08,4600,80,4585,4735,4550,245762
11,2020-09-07,4520,50,4505,4550,4450,114771
12,2020-09-04,4470,75,4495,4495,4315,70540
13,2020-09-03,4545,5,4535,4605,4515,63561
16,2020-09-02,4550,30,4555,4585,4500,113202
17,2020-09-01,4520,115,4425,4560,4410,122443
18,2020-08-31,4405,5,4395,4455,4395,73597
19,2020-08-28,4400,35,4400,4440,4370,83567
20,2020-08-27,4435,45,4485,4510,4355,123624
24,2020-08-26,4480,15,4480,4505,4430,104328
25,2020-08-25,4495,60,4400,4560,4400,80306
26,2020-08-24,4435,5,4385,4450,4370,58888
27,2020-08-21,4430,40,4390,4500,4340,66420
28,2020-08-20,4390,185,4615,4615,4250,200542
31,2020-08-19,4575,20,4595,4630,4520,113810
32,2020-08-18,4555,60,4670,4725,4480,244848
33,2020-08-14,4615,135,4480,4680,4465,313356
34,2020-08-13,4480,70,4550,4605,4430,524591
35,2020-08-12,4550,30,4575,4595,4420,395762
39,2020-08-11,4580,0,4585,4680,4565,114169
40,2020-08-10,4580,75,4505,4600,4505,71923
41,2020-08-07,4505,35,4620,4620,4445,112879
42,2020-08-06,4540,0,4580,4720,4525,203634
43,2020-08-05,4540,70,4515,4595,4400,205677
46,2020-08-04,4470,130,4390,4485,4355,97203
47,2020-08-03,4340,125,4465,4495,4335,133531
48,2020-07-31,4465,40,4505,4570,4450,46886
49,2020-07-30,4505,5,4520,4535,4485,63008
50,2020-07-29,4500,45,4510,4555,4465,51891
54,2020-07-28,4545,35,4575,4630,4500,74706
55,2020-07-27,4580,80,4510,4600,4510,100467
56,2020-07-24,4500,40,4575,4575,4480,95962
57,2020-07-23,4540,30,4550,4565,4470,137479
58,2020-07-22,4510,170,4335,4520,4305,150123
61,2020-07-21,4340,0,4350,4375,4325,111856
62,2020-07-20,4340,80,4420,4440,4305,106036
63,2020-07-17,4420,10,4430,4445,4350,23062
64,2020-07-16,4430,30,4460,4510,4370,68364
65,2020-07-15,4460,50,4410,4485,4380,86732
69,2020-07-14,4410,40,4370,4415,4290,56057
70,2020-07-13,4370,10,4360,4390,4305,49959
71,2020-07-10,4360,75,4390,4415,4315,111226
72,2020-07-09,4435,20,4455,4490,4370,72021
73,2020-07-08,4455,20,4435,4470,4335,65981
76,2020-07-07,4435,20,4415,4490,4405,16307
77,2020-07-06,4415,15,4435,4495,4375,65180
78,2020-07-03,4430,15,4445,4495,4420,24523
79,2020-07-02,4445,5,4450,4480,4395,54206
80,2020-07-01,4450,30,4420,4470,4340,48431
84,2020-06-30,4420,110,4325,4440,4325,69135
85,2020-06-29,4310,170,4490,4505,4295,91796
86,2020-06-26,4480,20,4505,4530,4410,75369
87,2020-06-25,4500,10,4470,4545,4410,102406
88,2020-06-24,4510,80,4565,4580,4465,105641
91,2020-06-23,4590,110,4655,4745,4465,170985
92,2020-06-22,4700,25,4745,4765,4585,114438
93,2020-06-19,4725,255,4425,4755,4425,305269
94,2020-06-18,4470,205,4225,4550,4225,222663
95,2020-06-17,4265,5,4215,4270,4150,184509
99,2020-06-16,4270,155,4175,4300,4175,109254
100,2020-06-15,4115,230,4375,4375,4115,204360
101,2020-06-12,4345,175,4225,4395,4160,191798
102,2020-06-11,4520,10,4490,4650,4470,168513
103,2020-06-10,4510,100,4610,4660,4435,275477
106,2020-06-09,4610,55,4665,4665,4550,427665
107,2020-06-08,4665,50,4800,4915,4590,667627
108,2020-06-05,4715,40,4675,4810,4660,634492
109,2020-06-04,4675,155,4780,4820,4645,1165411
110,2020-06-03,4830,255,4580,5840,4550,7668896
114,2020-06-02,4575,100,4475,4590,4475,61386
115,2020-06-01,4475,75,4400,4495,4400,36172
116,2020-05-29,4400,10,4440,4440,4340,30341
117,2020-05-28,4390,75,4470,4540,4325,89750
