,date,close,diff,open,high,low,volume
1,2020-09-16,965,13,963,994,952,643500
2,2020-09-15,952,38,919,953,910,317473
3,2020-09-14,914,16,898,914,891,162938
4,2020-09-11,898,1,899,901,887,174524
5,2020-09-10,897,2,900,900,888,81231
9,2020-09-09,895,8,885,895,871,67164
10,2020-09-08,887,3,890,896,880,162535
11,2020-09-07,890,12,879,890,868,195764
12,2020-09-04,878,10,887,887,869,195866
13,2020-09-03,888,7,900,900,885,143396
16,2020-09-02,895,1,897,897,890,95996
17,2020-09-01,894,1,893,898,884,122140
18,2020-08-31,893,3,903,903,884,105140
19,2020-08-28,890,1,894,898,881,148684
20,2020-08-27,889,11,899,900,881,137703
24,2020-08-26,900,20,880,900,869,169153
25,2020-08-25,880,19,861,881,861,109006
26,2020-08-24,861,9,870,870,856,52553
27,2020-08-21,870,8,867,879,862,191601
28,2020-08-20,862,25,904,904,855,260826
31,2020-08-19,887,17,873,894,872,144602
32,2020-08-18,870,74,944,944,868,327328
33,2020-08-14,944,6,955,955,938,125592
34,2020-08-13,950,1,954,963,948,97114
35,2020-08-12,949,14,965,966,946,141481
39,2020-08-11,963,4,960,968,950,98737
40,2020-08-10,959,2,954,963,948,113140
41,2020-08-07,961,4,970,974,952,95369
42,2020-08-06,965,2,965,972,962,151183
43,2020-08-05,963,16,984,984,962,135181
46,2020-08-04,979,11,970,988,968,104952
47,2020-08-03,968,4,969,970,951,133023
48,2020-07-31,964,6,969,970,956,110768
49,2020-07-30,970,19,954,975,910,151835
50,2020-07-29,951,15,971,994,941,240799
54,2020-07-28,966,5,975,975,963,98667
55,2020-07-27,971,4,975,975,961,58565
56,2020-07-24,967,11,980,980,962,99467
57,2020-07-23,978,11,992,992,971,203421
58,2020-07-22,989,2,990,991,977,118581
61,2020-07-21,987,2,993,993,980,93404
62,2020-07-20,989,1,993,994,981,122925
63,2020-07-17,988,6,990,991,978,193400
64,2020-07-16,982,2,988,988,971,77333
65,2020-07-15,980,12,973,990,964,156595
69,2020-07-14,968,3,976,976,958,162773
70,2020-07-13,971,4,990,990,961,119958
71,2020-07-10,975,14,989,993,965,237457
72,2020-07-09,989,2,991,994,981,104775
73,2020-07-08,987,6,986,995,975,101927
76,2020-07-07,981,17,998,999,979,116504
77,2020-07-06,998,1,1005,1005,983,278884
78,2020-07-03,999,30,970,999,964,307971
79,2020-07-02,969,14,955,975,954,137305
80,2020-07-01,955,12,948,968,945,223036
84,2020-06-30,943,5,950,969,933,275500
85,2020-06-29,948,22,967,967,945,118994
86,2020-06-26,970,13,985,992,961,120153
87,2020-06-25,983,37,996,1000,971,212269
88,2020-06-24,1020,78,992,1025,977,851274
91,2020-06-23,942,20,962,972,940,153003
92,2020-06-22,962,32,1005,1005,959,317721
93,2020-06-19,994,45,950,1010,930,782025
94,2020-06-18,949,16,954,955,928,173973
95,2020-06-17,933,40,970,970,908,301054
99,2020-06-16,973,52,932,982,932,223746
100,2020-06-15,921,77,990,998,921,426083
101,2020-06-12,998,7,974,1015,960,315909
102,2020-06-11,1005,15,1030,1030,1005,157719
103,2020-06-10,1020,25,1045,1045,1010,273357
106,2020-06-09,1045,15,1055,1070,1025,343732
107,2020-06-08,1060,5,1055,1065,1040,214308
108,2020-06-05,1065,5,1080,1080,1060,164182
109,2020-06-04,1070,10,1085,1095,1065,199237
110,2020-06-03,1080,15,1100,1105,1060,240328
114,2020-06-02,1095,0,1095,1105,1085,124200
115,2020-06-01,1095,15,1080,1105,1075,204336
116,2020-05-29,1080,5,1065,1090,1055,149856
117,2020-05-28,1075,30,1105,1120,1050,377453
118,2020-05-27,1105,5,1110,1115,1085,339086
121,2020-05-26,1100,55,1040,1105,1040,530832
122,2020-05-25,1045,10,1055,1060,1025,381332
123,2020-05-22,1055,30,1085,1095,1040,146548
124,2020-05-21,1085,10,1085,1085,1055,257499
125,2020-05-20,1075,10,1065,1085,1060,199328
129,2020-05-19,1065,30,1045,1070,1040,273151
130,2020-05-18,1035,15,1050,1050,1005,152094
131,2020-05-15,1050,5,1060,1060,1025,198036
132,2020-05-14,1055,35,1080,1090,1040,232798
133,2020-05-13,1090,5,1070,1100,1070,101468
136,2020-05-12,1095,5,1090,1105,1055,213066
137,2020-05-11,1090,55,1125,1130,1090,487325
138,2020-05-08,1145,0,1155,1160,1120,446978
