,date,close,diff,open,high,low,volume
1,2020-09-16,397500,4000,399500,404500,396500,43386
2,2020-09-15,401500,3500,404000,404500,399000,34493
3,2020-09-14,405000,5000,400500,405000,397000,29870
4,2020-09-11,400000,3000,403000,404000,398500,28237
5,2020-09-10,403000,2000,405000,407000,401000,34945
9,2020-09-09,401000,5000,403000,408500,400500,45823
10,2020-09-08,406000,2000,410000,415000,404500,33165
11,2020-09-07,404000,6000,395500,410500,394500,44931
12,2020-09-04,398000,4000,393500,399500,392000,48719
13,2020-09-03,402000,1500,404500,406000,398500,42133
16,2020-09-02,403500,1500,403000,406000,397000,31641
17,2020-09-01,402000,3500,397000,403000,396000,36204
18,2020-08-31,398500,0,403000,412000,397500,65620
19,2020-08-28,398500,1500,400500,403000,396000,52231
20,2020-08-27,400000,4000,407000,407500,399000,42411
24,2020-08-26,404000,6000,407500,412000,402000,30694
25,2020-08-25,410000,6500,404000,412500,403500,33957
26,2020-08-24,403500,8000,411000,411000,401000,45652
27,2020-08-21,411500,6000,410500,418500,405000,33257
28,2020-08-20,405500,12500,412000,421500,403500,49256
31,2020-08-19,418000,1500,421000,426000,416500,32772
32,2020-08-18,419500,9500,437000,437500,419000,73382
33,2020-08-14,429000,0,433500,434000,422000,48893
34,2020-08-13,429000,3000,430500,438000,424000,88524
35,2020-08-12,432000,18500,434000,443500,427500,132334
39,2020-08-11,450500,500,452000,465000,448500,81894
40,2020-08-10,450000,4000,448000,450000,441500,86497
41,2020-08-07,454000,4000,459000,467000,452000,129264
42,2020-08-06,450000,23000,434500,450000,434000,103885
43,2020-08-05,427000,16500,424000,433500,417000,99434
46,2020-08-04,410500,3000,414000,420000,407500,72806
47,2020-08-03,413500,500,415000,423000,412500,72486
48,2020-07-31,414000,7500,417500,425000,411500,78207
49,2020-07-30,421500,11500,430500,433500,421500,63530
50,2020-07-29,433000,500,433500,442000,424000,77581
54,2020-07-28,433500,3000,446000,458000,424500,179845
55,2020-07-27,430500,35000,402500,431000,401500,174593
56,2020-07-24,395500,8000,399500,403000,392000,60595
57,2020-07-23,403500,5000,403500,411500,394500,106159
58,2020-07-22,398500,29500,375500,404000,372500,257220
61,2020-07-21,369000,5500,364000,371000,363500,33128
62,2020-07-20,363500,4500,367000,371500,362000,35690
63,2020-07-17,368000,3500,371000,376000,365500,33778
64,2020-07-16,364500,4500,366000,371500,364000,36953
65,2020-07-15,369000,7500,377500,379000,364000,59663
69,2020-07-14,376500,1500,370500,376500,370500,31622
70,2020-07-13,375000,1500,378000,378000,370500,39119
71,2020-07-10,373500,4500,378000,378000,368000,44186
72,2020-07-09,378000,8000,371000,378000,370500,63986
73,2020-07-08,370000,3500,369000,371000,364000,35707
76,2020-07-07,366500,4000,373000,373000,361000,42621
77,2020-07-06,370500,6500,366000,371000,362500,64100
78,2020-07-03,364000,3500,363000,365000,359000,33955
79,2020-07-02,360500,7500,359000,368500,355500,77713
80,2020-07-01,353000,18000,338500,354500,337000,72220
84,2020-06-30,335000,500,337000,339000,335000,41684
85,2020-06-29,334500,11500,341000,343000,334000,54631
86,2020-06-26,346000,3000,345500,346500,340000,37475
87,2020-06-25,343000,8000,346000,348500,343000,40235
88,2020-06-24,351000,5000,347000,352000,346000,29762
91,2020-06-23,346000,3500,353500,356000,346000,51247
92,2020-06-22,349500,5500,350500,355000,349500,38142
93,2020-06-19,355000,0,358500,359500,348000,67338
94,2020-06-18,355000,4500,355500,359000,355000,24470
95,2020-06-17,359500,6500,366000,368000,355500,53775
99,2020-06-16,366000,24000,349500,366000,348000,48490
100,2020-06-15,342000,24500,359000,361500,342000,85127
101,2020-06-12,366500,6500,365500,370000,361500,54542
102,2020-06-11,373000,7000,376500,379500,370500,78466
103,2020-06-10,380000,2000,384000,384000,377000,49028
106,2020-06-09,378000,4500,382500,384500,375500,73783
107,2020-06-08,382500,4000,390500,391000,380500,71723
108,2020-06-05,386500,6500,389000,392000,385500,48740
109,2020-06-04,393000,4500,389000,395000,382000,73250
110,2020-06-03,388500,9000,383000,395000,382000,109127
114,2020-06-02,379500,1000,376500,386000,376500,46737
115,2020-06-01,378500,500,377500,378500,374000,36615
116,2020-05-29,378000,4000,371500,378000,370500,50282
117,2020-05-28,374000,6000,378000,379500,371000,45676
118,2020-05-27,380000,2000,379000,381500,376500,42874
121,2020-05-26,382000,9500,374000,383000,373500,50070
122,2020-05-25,372500,1500,378500,378500,369000,30691
123,2020-05-22,374000,7000,382000,386000,371000,35120
124,2020-05-21,381000,5000,382500,386000,380500,35875
125,2020-05-20,386000,1000,385500,387000,382000,28213
129,2020-05-19,385000,11000,378000,387000,378000,61730
130,2020-05-18,374000,5500,371000,376000,367500,29442
131,2020-05-15,368500,1000,366500,370000,366000,29722
132,2020-05-14,369500,3000,372000,372000,366000,38598
133,2020-05-13,372500,3000,368000,372500,364500,36742
136,2020-05-12,369500,3000,373000,374500,367500,35759
137,2020-05-11,372500,2000,376000,376000,370500,36810
138,2020-05-08,374500,1000,376000,380500,374000,39783
139,2020-05-07,373500,2000,370500,374500,369000,33136
140,2020-05-06,371500,3000,374500,375000,369000,43037
144,2020-05-04,368500,17500,376000,380000,367000,114221
145,2020-04-29,386000,500,387000,389000,384500,50073
146,2020-04-28,386500,8500,397500,399000,385500,67373
147,2020-04-27,395000,5000,391500,399500,390000,35950
148,2020-04-24,390000,2500,391500,396500,390000,34271
151,2020-04-23,392500,3000,393000,400000,392000,42363
152,2020-04-22,395500,500,396000,396000,385000,39150
153,2020-04-21,396000,3500,399500,401500,388500,49721
154,2020-04-20,399500,4500,400000,406500,398500,50695
155,2020-04-17,404000,8000,402000,412000,402000,61886
159,2020-04-16,412000,22000,390000,412000,389500,78432
160,2020-04-14,390000,7500,385000,399500,384500,67588
161,2020-04-13,382500,3000,385500,390500,380000,37402
162,2020-04-10,385500,5000,394000,397000,385000,53149
163,2020-04-09,390500,4500,394000,399000,388000,58937
166,2020-04-08,386000,500,386500,398500,384500,67128
167,2020-04-07,386500,12000,382500,394500,380000,70064
168,2020-04-06,374500,3500,375000,379500,371500,40665
169,2020-04-03,371000,5500,359000,376000,358000,55214
170,2020-04-02,365500,20000,346000,367000,342000,55880
174,2020-04-01,345500,10500,352000,362500,345500,61131
175,2020-03-31,356000,4000,369000,369000,356000,56848
176,2020-03-30,360000,1500,360500,370000,346000,57957
177,2020-03-27,361500,1500,378000,378000,351500,65147
178,2020-03-26,360000,1500,358500,366000,350000,59655
181,2020-03-25,358500,21500,360000,365000,344000,86495
182,2020-03-24,337000,42000,306000,340000,302000,73129
183,2020-03-23,295000,0,284000,301500,276500,78311
184,2020-03-20,295000,1500,297500,306500,289500,87185
185,2020-03-19,293500,23500,317000,325000,292000,90482
189,2020-03-18,317000,36500,348500,353500,317000,113397
190,2020-03-17,353500,9000,349500,360000,342500,51935
191,2020-03-16,362500,11500,377000,382000,361000,58656
192,2020-03-13,374000,5500,358500,383000,352000,93055
193,2020-03-12,379500,5000,390000,390000,370000,77744
196,2020-03-11,384500,8500,393500,398000,383000,51264
197,2020-03-10,393000,1000,384000,396500,384000,51889
198,2020-03-09,392000,17500,402500,404000,391000,67829
199,2020-03-06,409500,9000,418000,418000,409500,47685
200,2020-03-05,418500,5000,416000,424000,414000,44991
204,2020-03-04,413500,5000,408500,424000,408000,39740
205,2020-03-03,408500,2000,413500,421000,408000,55143
206,2020-03-02,410500,4000,411500,419000,405500,46993
207,2020-02-28,414500,14000,426000,430000,411500,58215
208,2020-02-27,428500,1500,422500,434000,422500,37011
211,2020-02-26,427000,500,419000,433500,419000,40463
212,2020-02-25,427500,1500,429000,431000,416000,46681
213,2020-02-24,426000,14000,431000,440000,426000,48775
214,2020-02-21,440000,8000,444500,451500,440000,47327
215,2020-02-20,448000,13000,458000,461000,448000,64515
219,2020-02-19,461000,24000,445500,463500,441000,110265
220,2020-02-18,437000,6500,439500,446500,436000,42204
221,2020-02-17,443500,13000,431500,448000,430500,72789
222,2020-02-14,430500,8500,421000,434000,418500,56123
223,2020-02-13,422000,1000,423000,427000,419500,49622
226,2020-02-12,423000,8000,424000,431500,421000,75998
227,2020-02-11,431000,6000,434000,437500,426500,67241
228,2020-02-10,437000,4000,431000,441000,431000,66292
229,2020-02-07,433000,12500,425000,437000,412500,133505
230,2020-02-06,420500,33000,394000,420500,387500,159287
234,2020-02-05,387500,5500,382500,388000,378500,38180
235,2020-02-04,382000,5500,372000,387000,372000,36541
236,2020-02-03,376500,3500,376500,379500,370000,40315
237,2020-01-31,380000,9000,389000,391500,380000,49497
238,2020-01-30,389000,7500,396500,397000,388500,34811
241,2020-01-29,396500,1500,396000,399000,392500,24577
242,2020-01-28,395000,12000,406500,411500,395000,41506
243,2020-01-23,407000,4000,409000,410500,406500,27786
244,2020-01-22,411000,3500,418000,418000,410500,30359
245,2020-01-21,414500,3500,419000,419500,413000,13259
249,2020-01-20,418000,2000,416500,420000,416500,23156
250,2020-01-17,416000,3500,418500,421500,416000,22990
251,2020-01-16,419500,3500,423000,424000,416500,37349
252,2020-01-15,423000,1000,427500,427500,419500,22663
253,2020-01-14,422000,500,419000,423000,419000,31511
256,2020-01-13,422500,1000,421000,422500,418000,25925
257,2020-01-10,421500,6000,425500,427500,420000,34422
258,2020-01-09,427500,7500,428500,434000,424500,39016
259,2020-01-08,435000,7000,424000,436000,422500,59568
260,2020-01-07,428000,6500,425000,430000,424500,26831
264,2020-01-06,421500,4000,427000,428500,420500,20916
265,2020-01-03,425500,1500,426000,426500,420500,29362
266,2020-01-02,424000,1000,428000,428500,420500,23211
267,2019-12-30,425000,500,429500,430500,425000,30722
268,2019-12-27,425500,2000,423500,429000,420000,31047
271,2019-12-26,427500,2000,432000,432000,427000,17149
272,2019-12-24,429500,500,430000,431500,427500,25741
273,2019-12-23,429000,1500,432500,432500,428000,17785
274,2019-12-20,430500,5000,430000,431500,423500,31545
275,2019-12-19,425500,1500,427000,430000,423000,29218
279,2019-12-18,427000,4000,427000,431000,426000,21705
280,2019-12-17,431000,1000,426000,433000,424000,32657
281,2019-12-16,430000,2000,430000,432000,425500,29188
282,2019-12-13,428000,4500,427500,429000,425500,47407
283,2019-12-12,423500,6500,418000,428000,415000,73669
286,2019-12-11,417000,10500,408500,418500,407000,43578
287,2019-12-10,406500,2500,407000,408500,403500,26659
288,2019-12-09,404000,3000,408500,408500,402000,22215
289,2019-12-06,407000,4000,407000,413500,404000,30796
290,2019-12-05,411000,500,407000,412000,407000,28699
294,2019-12-04,411500,7500,400500,412000,400500,41727
295,2019-12-03,404000,5500,407000,407500,400500,46796
296,2019-12-02,409500,3500,405500,410000,405500,42330
297,2019-11-29,406000,6000,414000,414000,405000,32508
298,2019-11-28,412000,1000,410500,413000,409000,14205
301,2019-11-27,413000,1500,418500,419000,410000,27465
302,2019-11-26,414500,1000,409500,414500,407000,62739
303,2019-11-25,413500,500,407500,414000,403500,37458
304,2019-11-22,413000,2000,416000,416000,410000,31222
305,2019-11-21,415000,500,412000,416000,408500,37173
309,2019-11-20,415500,8500,420500,421000,414000,44981
310,2019-11-19,424000,500,421500,424000,420500,26235
311,2019-11-18,424500,3000,426500,426500,420500,33498
312,2019-11-15,427500,2000,422000,427500,421500,25403
313,2019-11-14,425500,500,425000,426500,421500,35927
316,2019-11-13,426000,7000,431000,431500,424000,40351
317,2019-11-12,433000,1000,435500,436000,429000,28744
318,2019-11-11,432000,2500,434500,437500,431000,25547
319,2019-11-08,434500,500,434000,437500,432000,29495
320,2019-11-07,434000,1000,433000,437000,433000,19418
324,2019-11-06,435000,7500,439500,442000,435000,22474
325,2019-11-05,442500,4500,440500,442500,437000,23866
326,2019-11-04,438000,6000,435000,439500,433000,17696
327,2019-11-01,432000,2500,434500,435000,430500,16944
328,2019-10-31,434500,4000,438000,438500,434000,30839
331,2019-10-30,438500,500,439000,444500,436000,20696
332,2019-10-29,439000,500,439500,443000,437000,13732
333,2019-10-28,439500,4000,445500,447000,438000,16441
334,2019-10-25,443500,4000,435500,443500,435500,20450
335,2019-10-24,439500,6500,433000,440000,433000,23663
339,2019-10-23,433000,17500,445500,450500,431000,53278
340,2019-10-22,450500,8500,438500,450500,438500,32772
341,2019-10-21,442000,4500,443000,443000,438000,12356
342,2019-10-18,437500,5500,443500,446500,437000,25159
343,2019-10-17,443000,2500,445000,447000,441000,23494
346,2019-10-16,445500,3000,441000,446000,440000,18269
347,2019-10-15,442500,4500,446500,448500,441500,14055
348,2019-10-14,447000,3500,446500,448500,442500,14557
349,2019-10-11,443500,10000,439500,445000,434500,26009
350,2019-10-10,433500,0,429000,440000,429000,37529
354,2019-10-08,433500,2500,428500,437000,428500,21477
355,2019-10-07,431000,4500,433500,435000,430000,13857
356,2019-10-04,435500,500,433500,440500,431500,17152
357,2019-10-02,435000,11500,443000,443000,435000,22603
358,2019-10-01,446500,1500,445000,448000,443500,19016
361,2019-09-30,448000,5000,441500,448000,441000,22541
362,2019-09-27,443000,2500,447000,448000,442000,15464
363,2019-09-26,445500,500,443000,449000,441500,12054
364,2019-09-25,446000,4500,440000,450000,440000,22554
365,2019-09-24,441500,6500,437500,443500,435500,22701
369,2019-09-23,435000,4000,436500,438500,434500,12767
370,2019-09-20,439000,4000,434000,439000,433500,25420
371,2019-09-19,435000,9000,443000,444000,433500,29595
372,2019-09-18,444000,500,443000,447500,441000,15329
373,2019-09-17,443500,6500,444000,447500,442000,13802
376,2019-09-16,450000,6500,455500,456500,444000,27579
377,2019-09-11,443500,5000,442000,447000,436500,39453
378,2019-09-10,438500,500,439000,441500,436000,17549
379,2019-09-09,439000,1500,438000,442500,434500,26040
380,2019-09-06,437500,8000,442500,444500,435000,27814
384,2019-09-05,445500,1500,440500,450000,440000,33284
385,2019-09-04,444000,7000,437000,444000,435500,29273
386,2019-09-03,437000,4000,445500,445500,433500,25810
387,2019-09-02,441000,6000,432000,441500,432000,14585
388,2019-08-30,435000,500,435500,438500,431500,23799
391,2019-08-29,434500,3500,429000,434500,428000,20156
392,2019-08-28,431000,3000,433000,433000,426500,24994
393,2019-08-27,428000,500,428500,435000,425500,43274
394,2019-08-26,427500,4500,430000,432000,426000,17137
395,2019-08-23,432000,5000,435000,437000,429500,24862
399,2019-08-22,437000,5000,440000,441500,434000,42822
400,2019-08-21,442000,2000,444000,445500,438000,27640
401,2019-08-20,444000,1500,439500,444500,438500,24778
402,2019-08-19,442500,2500,441000,443000,436500,19355
403,2019-08-16,440000,1500,434000,441000,432500,21893
406,2019-08-14,438500,3500,444500,445000,433500,37778
407,2019-08-13,442000,2000,438500,447500,437500,32376
408,2019-08-12,440000,4000,438500,444000,438000,48180
409,2019-08-09,444000,3000,444000,449000,442000,32186
410,2019-08-08,447000,21500,433500,447000,430500,57033
414,2019-08-07,425500,2000,428500,429000,420000,35916
415,2019-08-06,423500,7000,430000,430000,419500,36986
416,2019-08-05,430500,500,427000,431000,423500,31232
417,2019-08-02,430000,6000,433000,436000,421500,36940
418,2019-08-01,436000,6500,439000,441500,433500,27516
421,2019-07-31,442500,6500,438000,447000,436000,38660
422,2019-07-30,436000,1500,436500,440000,431000,23397
423,2019-07-29,437500,2000,440500,446000,436000,32691
424,2019-07-26,439500,18500,455500,458000,431000,60945
425,2019-07-25,458000,2000,460500,463000,451500,37003
429,2019-07-24,460000,3000,462500,468000,455000,25356
430,2019-07-23,463000,0,462000,469500,459000,33129
431,2019-07-22,463000,4000,454500,464000,453500,27411
432,2019-07-19,459000,7500,451500,459000,450500,27279
433,2019-07-18,451500,2500,449500,456000,447000,28353
436,2019-07-17,454000,3000,450000,454000,446500,29218
437,2019-07-16,451000,8000,444000,451000,442500,27591
438,2019-07-15,443000,4000,442500,445500,440000,25453
439,2019-07-12,447000,3500,444500,449000,441500,33636
440,2019-07-11,443500,4000,440000,449000,439500,32307
444,2019-07-10,439500,2500,449000,449000,434500,41883
445,2019-07-09,442000,5500,445500,448000,441000,15608
446,2019-07-08,447500,6500,453000,453000,445500,21002
447,2019-07-05,454000,2000,456500,459500,452500,21768
448,2019-07-04,456000,2500,454000,459000,450500,19011
451,2019-07-03,458500,1500,461000,462500,453500,35424
452,2019-07-02,457000,2000,455500,462000,452500,47674
453,2019-07-01,455000,21000,479000,479000,454000,67563
454,2019-06-28,476000,6000,470000,477500,470000,32667
455,2019-06-27,470000,11500,480000,480000,467500,53797
459,2019-06-26,481500,2500,476000,481500,474000,31223
460,2019-06-25,479000,9500,473500,479500,473000,40238
461,2019-06-24,469500,4500,478500,478500,468500,24158
462,2019-06-21,474000,2000,472000,475000,466500,36444
463,2019-06-20,472000,4000,472000,472000,466500,21319
466,2019-06-19,468000,1000,465500,473500,464000,26354
467,2019-06-18,467000,3000,466500,471500,462500,38620
468,2019-06-17,470000,3000,473000,475000,465500,31505
469,2019-06-14,473000,4000,467000,474500,464500,36823
470,2019-06-13,469000,7500,463000,472000,458000,50506
474,2019-06-12,461500,500,462000,464500,457000,22201
475,2019-06-11,462000,4500,459000,463500,457000,30935
476,2019-06-10,457500,8500,451000,458000,447500,21308
477,2019-06-07,449000,2000,451500,454000,441000,43080
478,2019-06-05,447000,1500,448000,451000,444000,27259
481,2019-06-04,448500,3000,452000,452000,445500,24534
482,2019-06-03,451500,14500,438500,452000,432000,40362
483,2019-05-31,437000,1000,434000,437000,429000,26869
484,2019-05-30,438000,4000,438000,440000,431500,24434
485,2019-05-29,434000,1500,442000,443000,430500,27934
489,2019-05-28,435500,4000,442000,446500,433000,46121
490,2019-05-27,439500,1000,439000,440000,433500,11067
491,2019-05-24,438500,3000,429500,440000,429500,22250
492,2019-05-23,435500,2000,437500,438500,428000,30680
493,2019-05-22,433500,9000,431000,436000,424500,36759
496,2019-05-21,424500,500,419000,428500,418500,14681
497,2019-05-20,424000,2500,425000,428500,421500,14537
498,2019-05-17,421500,500,424000,432000,420500,32027
499,2019-05-16,422000,13500,430000,430000,421500,36803
500,2019-05-15,435500,4500,432500,437000,429000,29302
504,2019-05-14,431000,3500,428500,434000,426000,37469
505,2019-05-13,427500,5500,433000,433000,423500,21532
506,2019-05-10,433000,8500,431000,436000,427000,42160
507,2019-05-09,424500,10500,437500,439000,424500,46440
508,2019-05-08,435000,2500,431500,437000,431000,24882
511,2019-05-07,437500,4000,440500,440500,431500,63201
512,2019-05-03,441500,5500,447000,447000,440000,45790
513,2019-05-02,447000,5500,447000,451500,444500,43324
514,2019-04-30,452500,0,452500,454000,444500,44114
515,2019-04-29,452500,7500,446500,454000,446500,34664
519,2019-04-26,445000,5000,451500,455500,444500,42256
520,2019-04-25,450000,3000,449000,453000,447500,27855
521,2019-04-24,447000,3500,452500,459000,442500,53388
522,2019-04-23,450500,2500,454500,455500,450500,25441
523,2019-04-22,453000,4500,456000,458500,452000,17655
526,2019-04-19,457500,500,455500,460000,452000,18258
527,2019-04-18,457000,7000,464500,464500,455500,43129
528,2019-04-17,464000,7000,470500,470500,460500,44483
529,2019-04-16,471000,5000,465500,471500,465500,38844
530,2019-04-15,466000,11500,475500,481500,462500,61577
534,2019-04-12,477500,4000,482000,482500,475000,39780
535,2019-04-11,481500,1000,482000,489000,478000,31405
536,2019-04-10,482500,2000,480000,483500,476500,30481
537,2019-04-09,480500,0,480500,484500,477500,36881
538,2019-04-08,480500,6000,491000,491000,475000,39455
541,2019-04-05,486500,2500,492000,492500,483000,27943
542,2019-04-04,489000,4000,488000,492000,485500,44488
543,2019-04-03,485000,11500,470000,486000,469500,44605
544,2019-04-02,473500,4000,476500,491500,466000,60878
545,2019-04-01,469500,4500,464000,474000,463500,29916
549,2019-03-29,465000,6000,461500,465000,455500,27682
550,2019-03-28,459000,3000,452500,460000,451000,16878
551,2019-03-27,456000,2000,457500,458500,453000,19610
552,2019-03-26,454000,8500,460000,462500,446500,37167
553,2019-03-25,462500,1000,461000,464500,456500,30650
556,2019-03-22,461500,2000,456500,461500,451500,24306
557,2019-03-21,459500,2000,458500,468000,453000,30586
558,2019-03-20,461500,6000,452000,463000,452000,21495
559,2019-03-19,455500,6500,457500,461500,454500,16565
560,2019-03-18,462000,1500,461500,462000,451500,16871
564,2019-03-15,460500,4500,450500,463000,450500,43656
565,2019-03-14,456000,4500,456000,461000,452000,34053
566,2019-03-13,451500,8000,447500,452000,441500,31589
567,2019-03-12,443500,1000,448000,448000,440500,22672
568,2019-03-11,442500,5500,440500,442500,435000,18768
571,2019-03-08,437000,15500,451000,451000,436000,29692
572,2019-03-07,452500,0,455000,455000,447500,15099
573,2019-03-06,452500,1000,448500,455500,445000,21769
574,2019-03-05,451500,7000,454000,458000,448500,23373
575,2019-03-04,458500,2000,456500,461500,448000,36562
579,2019-02-28,456500,8000,466500,466500,454500,40446
580,2019-02-27,464500,2500,468500,470000,460500,28705
581,2019-02-26,467000,7000,458500,467000,458000,35745
582,2019-02-25,460000,6000,457000,461000,455000,36460
583,2019-02-22,454000,3000,451000,454500,447000,40852
586,2019-02-21,451000,5000,448500,452500,447500,29197
587,2019-02-20,446000,10500,438500,452500,436500,71644
588,2019-02-19,435500,1000,435500,439000,433500,38845
589,2019-02-18,434500,1500,432000,435500,430000,30677
590,2019-02-15,433000,2500,432000,435500,430000,22775
594,2019-02-14,435500,4500,427500,435500,425500,34407
595,2019-02-13,431000,4500,433500,438500,429000,30010
596,2019-02-12,435500,2500,431000,441500,425000,60816
597,2019-02-11,433000,10000,444000,444000,430000,40812
598,2019-02-08,443000,5000,445000,446000,436000,40667
601,2019-02-07,448000,9500,443500,448500,430000,45693
602,2019-02-01,438500,2000,437500,445000,435500,45773
