,date,close,diff,open,high,low,volume
1,2020-09-16,32400,150,32350,32650,32300,486910
2,2020-09-15,32250,450,32800,32850,32150,772092
3,2020-09-14,32700,400,32350,33100,32150,651256
4,2020-09-11,32300,200,32100,32300,31800,448870
5,2020-09-10,32100,100,32450,32500,32050,602863
9,2020-09-09,32200,450,32250,32400,32000,498767
10,2020-09-08,32650,350,33350,33350,32550,590475
11,2020-09-07,33000,1000,32100,33500,32050,1206392
12,2020-09-04,32000,350,31500,32000,31400,565062
13,2020-09-03,32350,350,32900,32900,32350,608030
16,2020-09-02,32700,100,32950,33050,32350,474578
17,2020-09-01,32600,350,32250,32750,32200,585880
18,2020-08-31,32250,400,32850,33150,32250,954449
19,2020-08-28,32650,700,32250,32850,32000,689273
20,2020-08-27,31950,1000,32700,32900,31850,930882
24,2020-08-26,32950,50,33000,33000,32400,598809
25,2020-08-25,33000,600,32650,33200,32600,652921
26,2020-08-24,32400,100,32300,32550,31350,719044
27,2020-08-21,32500,300,32300,33200,32300,757288
28,2020-08-20,32200,1700,33700,33800,31900,1503859
31,2020-08-19,33900,100,33800,34450,33800,764023
32,2020-08-18,34000,2000,36100,36150,33700,1387948
33,2020-08-14,36000,100,36500,36800,35550,1000610
34,2020-08-13,36100,450,37050,37150,35800,1307133
35,2020-08-12,36550,100,36450,36800,35350,1568218
39,2020-08-11,36450,2000,35450,36950,35250,4053870
40,2020-08-10,34450,350,34150,34500,33850,749656
41,2020-08-07,34100,450,34600,34900,34000,829352
42,2020-08-06,34550,400,34350,34900,34150,859335
43,2020-08-05,34150,600,34900,34950,33950,905293
46,2020-08-04,34750,1050,33950,35650,33950,2189050
47,2020-08-03,33700,600,34100,34150,33650,454200
48,2020-07-31,34300,300,33950,34300,33650,625699
49,2020-07-30,34000,100,34150,34300,33950,468200
50,2020-07-29,33900,400,34350,34400,33850,766813
54,2020-07-28,34300,250,34650,34900,34100,1049335
55,2020-07-27,34550,800,35600,35800,34500,1001922
56,2020-07-24,35350,550,34350,36350,34350,1477066
57,2020-07-23,34800,800,35750,35850,34550,768661
58,2020-07-22,35600,300,35250,36200,35050,1045851
61,2020-07-21,35300,400,35950,36000,35000,789150
62,2020-07-20,35700,750,35100,35950,34600,876966
63,2020-07-17,34950,400,35400,35900,34850,649058
64,2020-07-16,35350,650,35000,35500,34650,800019
65,2020-07-15,34700,600,34550,35350,34350,1054420
69,2020-07-14,34100,300,34100,34350,33750,414415
70,2020-07-13,34400,1000,33800,34400,33200,694731
71,2020-07-10,33400,750,34150,34200,33300,566847
72,2020-07-09,34150,300,34600,34650,33800,609351
73,2020-07-08,34450,550,33950,34650,33900,602335
76,2020-07-07,33900,700,34750,34850,33900,590782
77,2020-07-06,34600,100,34900,34900,34300,605968
78,2020-07-03,34500,700,34400,34550,33800,696058
79,2020-07-02,33800,150,34050,34200,33750,463762
80,2020-07-01,33650,600,33300,34200,33300,651093
84,2020-06-30,33050,450,33000,33650,32900,734421
85,2020-06-29,32600,950,33000,33050,32500,752755
86,2020-06-26,33550,150,33850,33900,33400,695187
87,2020-06-25,33400,1200,33800,34200,33150,1486165
88,2020-06-24,34600,250,35100,35450,34600,1646908
91,2020-06-23,34350,1450,36400,36500,34200,2579502
92,2020-06-22,35800,2500,38800,41900,35450,11307283
93,2020-06-19,33300,750,32650,33450,32250,772709
94,2020-06-18,32550,550,32600,33100,32400,535154
95,2020-06-17,33100,150,32550,33100,32100,896465
99,2020-06-16,33250,1900,32100,33300,32100,753850
100,2020-06-15,31350,2550,33500,33550,31350,996594
101,2020-06-12,33900,1600,33650,34200,33650,945605
102,2020-06-11,35500,400,35500,35800,35050,742484
103,2020-06-10,35900,200,35350,35900,35000,659808
106,2020-06-09,35700,1000,36400,36950,35350,1076141
107,2020-06-08,36700,500,37750,37900,36600,780013
108,2020-06-05,37200,700,36200,37200,35850,769982
109,2020-06-04,36500,450,37600,38150,35750,1926146
110,2020-06-03,36950,1900,35500,37350,35200,2749367
114,2020-06-02,35050,800,34800,35800,34400,1529691
115,2020-06-01,34250,50,34050,34750,33900,816395
116,2020-05-29,34200,350,33350,34200,33000,1313368
117,2020-05-28,33850,1350,35700,35750,33250,1472432
118,2020-05-27,35200,1450,33950,35300,33900,1613356
121,2020-05-26,33750,1350,32450,34100,32400,1434923
122,2020-05-25,32400,250,32700,32700,32000,414953
123,2020-05-22,32650,350,33300,33300,32050,558579
124,2020-05-21,33000,100,33450,33500,32800,567215
125,2020-05-20,33100,450,33150,33500,33100,466112
129,2020-05-19,33550,1250,33100,33850,33100,916828
130,2020-05-18,32300,300,32600,32650,31900,481239
131,2020-05-15,32600,350,33000,33050,32350,451229
132,2020-05-14,32950,450,32800,33000,32350,655871
133,2020-05-13,33400,300,32500,33400,32250,579619
136,2020-05-12,33100,800,33900,33900,32700,829805
137,2020-05-11,33900,1100,34800,34850,33900,734721
138,2020-05-08,35000,50,35050,35200,34850,588710
139,2020-05-07,34950,150,34900,35450,34650,609269
140,2020-05-06,34800,850,34600,34950,34300,796292
144,2020-05-04,33950,1100,34700,35700,33750,1334247
145,2020-04-29,35050,750,34550,35100,34200,1030144
146,2020-04-28,34300,400,34400,34650,33650,792317
147,2020-04-27,33900,900,33300,33900,33000,847601
148,2020-04-24,33000,1750,34250,34500,32600,1333616
151,2020-04-23,34750,550,35700,35700,34300,971431
152,2020-04-22,35300,800,33700,35700,32750,1710358
153,2020-04-21,34500,200,34750,36500,32300,3336766
154,2020-04-20,34300,1150,33050,34950,32750,1629276
155,2020-04-17,33150,250,33850,33850,33000,968653
159,2020-04-16,32900,650,32550,33650,31500,1419590
160,2020-04-14,32250,1300,31800,32800,31250,1095785
161,2020-04-13,30950,300,30650,32000,30200,1095216
162,2020-04-10,30650,450,30200,31300,29550,1048899
163,2020-04-09,30200,1550,29250,30200,28950,1081463
166,2020-04-08,28650,100,28550,29650,28200,1045667
167,2020-04-07,28750,750,28950,28950,28000,1048728
168,2020-04-06,28000,1100,27300,28000,26900,1015865
169,2020-04-03,26900,550,27650,28250,26500,1083530
170,2020-04-02,27450,1650,25750,27600,25000,1270336
174,2020-04-01,25800,1650,27100,28000,25650,1102830
175,2020-03-31,27450,1950,26000,30700,25900,2999864
176,2020-03-30,25500,400,24000,25750,23700,876754
177,2020-03-27,25100,300,26000,26350,24100,1255885
178,2020-03-26,24800,200,24700,25750,23850,1536069
181,2020-03-25,24600,2650,23250,25100,23000,1902036
182,2020-03-24,21950,2400,20200,21950,19850,1297187
183,2020-03-23,19550,1650,19150,20300,19150,1117661
184,2020-03-20,21200,1900,19950,21200,19200,1887135
185,2020-03-19,19300,4050,23600,24100,19300,2750825
189,2020-03-18,23350,2750,26500,26700,23350,1681585
190,2020-03-17,26100,950,25500,27350,25500,1223593
191,2020-03-16,27050,1200,28350,29500,27050,969795
192,2020-03-13,28250,1450,27000,29100,26200,1808030
193,2020-03-12,29700,2050,31400,31450,29300,1435817
196,2020-03-11,31750,800,32700,32900,31700,638685
197,2020-03-10,32550,350,32050,33050,32050,890553
198,2020-03-09,32900,2400,34450,34800,32750,1167994
199,2020-03-06,35300,700,36450,36550,35050,847585
200,2020-03-05,36000,850,35600,36600,35250,798079
204,2020-03-04,35150,300,34750,35500,34700,447044
205,2020-03-03,34850,300,35400,35700,34700,570550
206,2020-03-02,34550,150,34700,35300,34200,587249
207,2020-02-28,34700,1050,35250,35650,34500,739388
208,2020-02-27,35750,800,36200,37200,35700,549367
211,2020-02-26,36550,650,35000,36900,34950,687060
212,2020-02-25,35900,1250,34250,36050,34250,701763
213,2020-02-24,34650,2000,35500,35850,34500,921320
214,2020-02-21,36650,900,37200,37250,36600,541738
215,2020-02-20,37550,600,38150,38300,37550,488935
219,2020-02-19,38150,500,38950,38950,37900,446052
220,2020-02-18,38650,450,39000,39050,38550,293620
221,2020-02-17,39100,150,38950,39350,38800,340635
222,2020-02-14,38950,350,39200,39400,38750,490248
223,2020-02-13,39300,800,40100,40400,39250,626488
226,2020-02-12,40100,200,39950,40200,39600,522541
227,2020-02-11,39900,200,40100,40600,39800,404327
228,2020-02-10,40100,400,40150,40250,39750,337246
229,2020-02-07,40500,200,40800,41150,40150,415223
230,2020-02-06,40700,2150,39000,40900,39000,786307
234,2020-02-05,38550,0,39000,39100,38500,500338
235,2020-02-04,38550,950,37700,39000,37700,464234
236,2020-02-03,37600,600,37750,38000,36900,662866
237,2020-01-31,38200,450,38900,39500,38200,444862
238,2020-01-30,38650,1000,39650,39950,38550,569259
241,2020-01-29,39650,850,39050,39750,38700,523303
242,2020-01-28,38800,1850,39100,39850,38650,616097
243,2020-01-23,40650,800,41350,41500,40500,530432
244,2020-01-22,41450,300,41800,42050,40950,433391
245,2020-01-21,41750,50,41850,42550,41650,373951
249,2020-01-20,41800,250,42050,42200,41450,318899
250,2020-01-17,42050,800,41300,42150,41250,508364
