,date,close,diff,open,high,low,volume
1,2020-09-16,6740,140,6580,6880,6500,3860165
2,2020-09-15,6600,60,6690,6730,6530,2289080
3,2020-09-14,6660,10,6680,6960,6580,3648757
4,2020-09-11,6650,310,6280,6740,6230,6836989
5,2020-09-10,6340,280,6270,6590,6130,5893065
9,2020-09-09,6060,500,6350,7200,6060,22779373
10,2020-09-08,6560,870,5690,6780,5530,41442643
11,2020-09-07,5690,250,5550,5750,5460,7090266
12,2020-09-04,5440,200,4975,5860,4905,20128976
13,2020-09-03,5240,230,5130,5240,5010,3002445
16,2020-09-02,5010,25,4945,5100,4945,2685891
17,2020-09-01,4985,105,5140,5200,4950,5197209
18,2020-08-31,5090,410,5400,5520,5050,10403876
19,2020-08-28,5500,340,5210,6530,5100,61965799
20,2020-08-27,5160,210,4795,5630,4630,20358444
24,2020-08-26,4950,740,4260,4950,4155,10723915
25,2020-08-25,4210,185,4100,4255,4045,2800117
26,2020-08-24,4025,15,3965,4120,3825,1866889
27,2020-08-21,4010,60,4070,4145,3925,2371654
28,2020-08-20,4070,210,4250,4250,3935,3542679
31,2020-08-19,4280,300,4020,4395,3905,6804735
32,2020-08-18,3980,425,4300,4480,3940,7183014
33,2020-08-14,4405,290,4180,4430,4050,8800062
34,2020-08-13,4115,120,4100,4585,4040,28685385
35,2020-08-12,3995,140,3850,4180,3850,9891900
39,2020-08-11,3855,105,3900,4010,3825,2380730
40,2020-08-10,3960,65,4025,4195,3865,6249262
41,2020-08-07,4025,80,4120,4130,3960,2441268
42,2020-08-06,4105,15,4120,4215,4000,4679388
43,2020-08-05,4090,100,3950,4180,3925,6465729
46,2020-08-04,3990,75,3955,4085,3770,6780635
47,2020-08-03,3915,155,3870,4250,3755,20686552
48,2020-07-31,3760,230,3520,3870,3490,12109337
49,2020-07-30,3530,65,3530,3750,3430,7038903
50,2020-07-29,3465,165,3430,3600,3330,2724268
54,2020-07-28,3300,0,3275,3400,3245,1203199
55,2020-07-27,3300,35,3255,3400,3125,1702486
56,2020-07-24,3265,180,3400,3445,3245,1966649
57,2020-07-23,3445,25,3420,3570,3400,2088538
58,2020-07-22,3470,15,3445,3530,3345,2155873
61,2020-07-21,3485,125,3620,3670,3445,2837739
62,2020-07-20,3610,120,3710,3745,3600,3013565
63,2020-07-17,3730,10,3650,3900,3555,10444130
64,2020-07-16,3720,120,3600,3720,3525,3871843
65,2020-07-15,3600,45,3530,3720,3480,5116006
69,2020-07-14,3555,65,3500,3665,3445,6358770
70,2020-07-13,3490,130,3390,3550,3280,6309200
71,2020-07-10,3360,95,3415,3470,3230,3835106
72,2020-07-09,3455,80,3550,3575,3340,4987272
73,2020-07-08,3535,65,3470,4020,3450,22046394
76,2020-07-07,3470,345,3800,3800,3330,12317461
77,2020-07-06,3815,85,3965,4070,3715,11580605
78,2020-07-03,3900,55,4100,4470,3630,66519638
79,2020-07-02,3845,885,2960,3845,2860,36229961
80,2020-07-01,2960,345,3555,4045,2915,56906112
84,2020-06-30,3305,760,2945,3305,2655,43887628
85,2020-06-29,2545,585,2150,2545,2130,8670268
86,2020-06-26,1960,60,1915,1970,1850,1085882
87,2020-06-25,1900,5,1875,1935,1875,1062376
88,2020-06-24,1905,75,1825,1905,1815,765101
91,2020-06-23,1830,15,1850,1860,1770,434382
92,2020-06-22,1845,80,1740,1880,1740,777472
93,2020-06-19,1765,15,1795,1800,1740,313945
94,2020-06-18,1780,0,1780,1805,1705,280984
95,2020-06-17,1780,15,1775,1800,1750,456571
99,2020-06-16,1795,115,1735,1830,1725,545086
100,2020-06-15,1680,160,1840,1850,1670,752581
101,2020-06-12,1840,95,1750,1860,1750,1122463
102,2020-06-11,1935,35,1975,2010,1920,920385
103,2020-06-10,1970,20,1950,1990,1920,607427
106,2020-06-09,1950,45,2000,2005,1875,1388287
107,2020-06-08,1995,165,1835,2015,1820,2602285
108,2020-06-05,1830,30,1860,1870,1820,331151
109,2020-06-04,1860,20,1845,1875,1770,802649
110,2020-06-03,1840,40,1905,1905,1790,988456
114,2020-06-02,1880,20,1930,1935,1820,1239535
115,2020-06-01,1900,180,1780,1900,1745,1906755
116,2020-05-29,1720,30,1680,1750,1680,300747
117,2020-05-28,1690,45,1755,1765,1655,522051
118,2020-05-27,1735,20,1745,1915,1720,3213851
121,2020-05-26,1755,10,1770,1770,1720,277514
122,2020-05-25,1745,10,1755,1755,1685,406194
123,2020-05-22,1755,30,1785,1810,1700,551665
124,2020-05-21,1785,75,1860,1870,1785,636454
125,2020-05-20,1860,70,1810,1860,1775,1177447
129,2020-05-19,1790,70,1730,1840,1730,1752419
130,2020-05-18,1720,10,1750,1760,1660,741685
131,2020-05-15,1710,30,1670,1735,1625,780127
132,2020-05-14,1680,45,1725,1755,1670,789012
133,2020-05-13,1725,15,1690,1770,1675,399631
136,2020-05-12,1740,60,1780,1785,1695,651737
137,2020-05-11,1800,30,1820,1825,1760,798750
138,2020-05-08,1830,35,1870,1880,1800,945970
139,2020-05-07,1865,65,1810,1885,1785,1128403
140,2020-05-06,1800,20,1860,1860,1780,807711
144,2020-05-04,1780,70,1800,1860,1700,938629
145,2020-04-29,1850,0,1865,1870,1810,852475
146,2020-04-28,1850,80,1770,1885,1745,2453558
147,2020-04-27,1770,10,1800,1800,1695,1053053
148,2020-04-24,1760,80,1820,1830,1720,3303605
151,2020-04-23,1680,25,1660,1690,1630,1177613
152,2020-04-22,1655,55,1540,1675,1515,1815923
153,2020-04-21,1600,55,1625,1670,1460,2447614
154,2020-04-20,1655,60,1640,1720,1550,3374898
155,2020-04-17,1595,55,1530,1615,1495,3073130
159,2020-04-16,1540,140,1485,1660,1420,7456255
160,2020-04-14,1400,60,1450,1465,1385,1342383
161,2020-04-13,1460,210,1340,1585,1275,8467494
162,2020-04-10,1250,100,1150,1290,1150,512555
163,2020-04-09,1150,5,1185,1200,1145,100197
166,2020-04-08,1155,15,1140,1195,1095,295744
167,2020-04-07,1140,20,1205,1205,1105,396465
168,2020-04-06,1160,130,1040,1195,998,911615
169,2020-04-03,1030,58,982,1080,982,276871
170,2020-04-02,972,13,971,989,903,118833
174,2020-04-01,959,10,949,989,938,310854
175,2020-03-31,949,40,911,969,911,144006
176,2020-03-30,909,17,876,920,876,89547
177,2020-03-27,926,26,927,953,891,293715
178,2020-03-26,900,65,835,947,814,306472
181,2020-03-25,835,93,785,839,759,362135
182,2020-03-24,742,41,765,765,704,328735
183,2020-03-23,701,73,720,763,660,271535
184,2020-03-20,774,36,701,822,701,200818
185,2020-03-19,738,170,900,924,722,788814
189,2020-03-18,908,32,943,962,885,272732
190,2020-03-17,940,5,880,960,880,243259
191,2020-03-16,945,12,980,996,928,292545
192,2020-03-13,957,78,1010,1025,910,492845
193,2020-03-12,1035,70,1080,1105,1005,331834
196,2020-03-11,1105,60,1165,1180,1090,116453
197,2020-03-10,1165,25,1140,1165,1060,187861
198,2020-03-09,1140,80,1205,1205,1120,200914
199,2020-03-06,1220,40,1240,1240,1200,108055
200,2020-03-05,1260,15,1265,1275,1245,155520
204,2020-03-04,1245,20,1225,1255,1225,116241
205,2020-03-03,1225,25,1290,1290,1220,151941
206,2020-03-02,1250,10,1255,1280,1225,154389
207,2020-02-28,1260,30,1235,1285,1200,424777
208,2020-02-27,1290,10,1320,1355,1280,184542
211,2020-02-26,1300,35,1330,1340,1265,140136
212,2020-02-25,1335,35,1285,1390,1275,376884
213,2020-02-24,1300,75,1325,1360,1265,343357
214,2020-02-21,1375,50,1400,1455,1365,244111
